Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1556,Road Rash,PS,Electronic Arts,0.71,0.48,0,0.08,1.27
1755,Sega Rally Championship,SAT,Sega,0.21,0.16,0.77,0.02,1.16
1936,Ridge Racer Revolution,PS,Sony Computer Entertainment,0.17,0.12,0.71,0.07,1.07
2070,Road & Track Presents: The Need for Speed,PS,Electronic Arts,0.56,0.38,0,0.07,1
2304,Destruction Derby,PS,Psygnosis,0.5,0.34,0,0.06,0.9
8394,Off-World Interceptor Extreme,PS,Crystal Dynamics,0.09,0.06,0,0.01,0.17
9259,Daytona USA Championship Circuit Edition,SAT,Sega,0,0,0.14,0,0.14
9671,High Velocity: Mountain Racing Challenge,SAT,Atlus,0,0,0.12,0,0.12
10686,Zero4 Champ RR-Z,SNES,Media Rings,0,0,0.1,0,0.1
11814,Hang On GP,SAT,Sega,0,0,0.07,0,0.07
12921,Hi-Octane: The Track Fights Back!,PS,Electronic Arts,0.03,0.02,0,0,0.05
13737,Zen-Nippon GT Senshuken,SNES,Banpresto,0,0,0.04,0,0.04
