Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1016,Star Wars Episode I: The Phantom Menace,PS,LucasArts,0.72,0.89,0.04,0.1,1.74
1508,Rugrats Studio Tour,PS,THQ,0.57,0.67,0,0.07,1.31
1706,Metal Gear Solid VR Missions,PS,Konami Digital Entertainment,0.66,0.45,0,0.08,1.18
1711,Shenmue,DC,Sega,0.52,0.24,0.38,0.04,1.18
3827,The Grinch,PS,Konami Digital Entertainment,0.29,0.2,0,0.03,0.52
4584,The X Files,PS,Sony Computer Entertainment,0.24,0.16,0,0.03,0.42
8284,Sound Novel Evolution 1: Otogirisou Sosei-Hen,PS,ChunSoft,0,0,0.16,0.01,0.17
8340,Bomberman 64: The Second Attack!,N64,Hudson Soft,0.05,0.01,0.11,0,0.17
8943,Galerians,PS,Crave Entertainment,0.08,0.06,0,0.01,0.15
9181,Detective Barbie: The Mystery Cruise,PS,Mattel Interactive,0.08,0.05,0,0.01,0.14
9223,To Heart,PS,Aqua Plus,0,0,0.13,0.01,0.14
10361,Metal Gear Solid Integral,PS,Konami Digital Entertainment,0,0,0.1,0.01,0.11
10540,Blue Stinger,DC,Activision,0,0,0.1,0,0.1
11986,Shadowgate 64: Trials of the Four Towers,N64,Kemco,0.06,0.01,0,0,0.07
12496,Neon Genesis Evangelion,N64,Namco Bandai Games,0,0,0.06,0,0.06
13406,The Misadventures of Tron Bonne,PS,Eidos Interactive,0.03,0.02,0,0,0.05
13901,Countdown Vampires,PS,Namco Bandai Games,0.02,0.01,0,0,0.04
14446,Dancing Blade II: Tears of Eden,PS,Konami Digital Entertainment,0,0,0.03,0,0.03
15682,The Longest Journey,PC,Empire Interactive,0,0.01,0,0,0.02
