Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
179,Tomb Raider II,PS,Eidos Interactive,2.3,2.46,0.2,0.28,5.24
279,Frogger,PS,Hasbro Interactive,3.79,0.27,0,0.11,4.16
363,Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,1.66,1.58,0.12,0.18,3.54
686,Grand Theft Auto,PS,Take-Two Interactive,0.79,1.35,0.04,0.14,2.32
696,Tomb Raider II,PC,Eidos Interactive,0.91,1.25,0,0.13,2.29
853,Tenchu: Stealth Assassins,PS,Activision,0.95,0.64,0.27,0.13,1.99
1730,Mission: Impossible,N64,Ocean,0.74,0.38,0.02,0.03,1.17
2037,The Lost World: Jurassic Park,PS,Electronic Arts,0.57,0.39,0,0.07,1.02
2443,Rampage World Tour,PS,GT Interactive,0.47,0.32,0,0.06,0.85
2887,Blast Corps,N64,Nintendo,0.39,0.09,0.17,0.06,0.71
2977,Star Wars: Masters of Teras Kasi,PS,LucasArts,0.38,0.26,0,0.04,0.68
3187,Nightmare Creatures,PS,Sony Computer Entertainment,0.35,0.24,0,0.04,0.63
5196,Mobile Suit Z-Gundam,PS,Namco Bandai Games,0,0,0.34,0.02,0.36
5207,Mystical Ninja starring Goemon,N64,Konami Digital Entertainment,0.07,0.02,0.23,0.04,0.36
6277,Dynasty Warriors,PS,Tecmo Koei,0.09,0.06,0.11,0.02,0.27
6789,Spawn the Eternal,PS,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24
6818,G-Police,PS,Psygnosis,0.13,0.09,0,0.02,0.24
7077,Critical Depth,PS,GT Interactive,0.13,0.09,0,0.01,0.23
7863,AeroFighters Assault,N64,Video System,0.15,0.04,0,0,0.19
7995,Treasures of the Deep,PS,Namco Bandai Games,0.1,0.07,0,0.01,0.19
8299,Resident Evil Director's Cut: Dual Shock Edition,PS,Capcom,0,0,0.16,0.01,0.17
8444,Resident Evil,SAT,Capcom,0,0,0.17,0,0.17
10223,Chopper Attack,N64,GT Interactive,0.09,0.02,0,0,0.11
10863,Rosco McQueen: Firefighter Extreme,PS,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09
12053,Fantastic Four,PS,Acclaim Entertainment,0.04,0.03,0,0,0.07
12100,Mega Man X4,SAT,Capcom,0,0,0.07,0,0.07
12118,Norse by Norsewest: The Return of the Lost Vikings,PS,Interplay,0.04,0.03,0,0,0.07
12656,Broken Helix,PS,Konami Digital Entertainment,0.03,0.02,0,0,0.06
13829,Herc's Adventures,PS,Virgin Interactive,0.02,0.01,0,0,0.04
14789,Poy Poy,PS,Konami Digital Entertainment,0.01,0.01,0,0,0.03
15543,The Crow: City of Angels,PS,Acclaim Entertainment,0.01,0.01,0,0,0.02
