Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
50,Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,Nintendo,4.23,3.37,3.08,0.65,11.33
309,Monster Hunter 4 Ultimate,3DS,Nintendo,0.67,0.49,2.62,0.11,3.89
420,Yokai Watch 2 Ganso/Honke,3DS,Nintendo,0.03,0,3.18,0,3.22
562,Yokai Watch 2 Shinuchi,3DS,Level 5,0,0,2.68,0,2.68
860,Dragon Age: Inquisition,PS4,Electronic Arts,0.72,0.86,0.08,0.32,1.97
1024,Diablo III,PS4,Activision,0.49,0.88,0.06,0.3,1.74
1487,Dark Souls II,PS3,Namco Bandai Games,0.4,0.36,0.4,0.17,1.32
1489,Kingdom Hearts II,PS3,Square Enix,0.52,0.43,0.18,0.19,1.32
2118,South Park: The Stick of Truth,PS3,Ubisoft,0.42,0.38,0,0.17,0.98
2179,South Park: The Stick of Truth,X360,Ubisoft,0.57,0.3,0,0.08,0.95
2294,Dragon Age: Inquisition,XOne,Electronic Arts,0.55,0.28,0,0.07,0.91
2317,The Elder Scrolls Online,PC,Bethesda Softworks,0.32,0.48,0,0.09,0.9
2616,Dragon Quest Monsters 2,3DS,Square Enix,0,0,0.79,0,0.79
2669,Freedom Wars,PSV,Sony Computer Entertainment,0.22,0.14,0.32,0.1,0.77
2722,Dark Souls II,X360,Namco Bandai Games,0.48,0.2,0.01,0.06,0.76
2810,Dragon Age: Inquisition,PC,Electronic Arts,0.32,0.34,0,0.07,0.73
2832,Final Fantasy XIV: A Realm Reborn,PS4,Square Enix,0.32,0.22,0.08,0.1,0.72
2870,Persona Q: Shadow of the Labyrinth,3DS,Nippon Ichi Software,0.33,0.07,0.27,0.04,0.71
3130,Dragon Age: Inquisition,PS3,Electronic Arts,0.26,0.23,0.05,0.1,0.65
3138,Diablo III,XOne,Activision,0.35,0.24,0,0.05,0.64
3633,Dragon Age: Inquisition,X360,Electronic Arts,0.35,0.16,0,0.05,0.55
3848,Final Fantasy Explorers,3DS,Square Enix,0.15,0.07,0.28,0.02,0.52
3894,Lords of the Fallen,PS4,Square Enix,0.17,0.23,0.02,0.09,0.51
4137,Fable,X360,Microsoft Game Studios,0.25,0.19,0.01,0.04,0.48
5289,Fossil Fighters: Frontier,3DS,Nintendo,0.08,0.04,0.23,0.01,0.35
5923,Sword Art Online: Hollow Fragment,PSV,Namco Bandai Games,0,0,0.3,0,0.3
7132,3rd Super Robot Wars Z Jigoku Hen,PS3,Namco Bandai Games,0,0,0.23,0,0.23
7313,Lords of the Fallen,XOne,Square Enix,0.1,0.1,0,0.02,0.22
7540,Atelier Shallie: Alchemists of the Dusk Sea,PS3,Tecmo Koei,0.06,0.05,0.08,0.02,0.2
7684,South Park: The Stick of Truth,PC,Ubisoft,0.07,0.1,0,0.02,0.2
7749,Bound By Flame,PS4,Focus Home Interactive,0.07,0.08,0,0.04,0.19
7860,Hyperdevotion Noire: Goddess Black Heart,PSV,Idea Factory,0.08,0.02,0.06,0.03,0.19
7916,3rd Super Robot Wars Z Jigoku Hen,PSV,Namco Bandai Games,0,0,0.19,0,0.19
7984,Phantasy Star Nova,PSV,Sega,0,0,0.19,0,0.19
8076,Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,Atlus,0.07,0.03,0.05,0.03,0.18
8119,Dark Souls II,PC,Namco Bandai Games,0.08,0.08,0,0.02,0.18
8160,Disgaea 4: A Promise Unforgotten,PSV,Nippon Ichi Software,0.04,0.04,0.08,0.02,0.18
8429,Dragon Quest X,3DS,Square Enix,0,0,0.17,0,0.17
8445,Wildstar,PC,NCSoft,0.08,0.07,0,0.02,0.17
8475,Ar Nosurge: Ode to an Unborn Star,PS3,Tecmo Koei,0.05,0.04,0.06,0.02,0.16
8852,The Legend of Heroes: Trails of Cold Steel II,PSV,Nippon Ichi Software,0.02,0,0.13,0.01,0.15
8856,Oreshika: Tainted Bloodlines,PSV,Sony Computer Entertainment,0,0,0.15,0,0.15
9011,Lost Dimension,PSV,Nippon Ichi Software,0.07,0.03,0.02,0.03,0.14
9294,Shining Resonance,PS3,Sega,0,0,0.14,0,0.14
9639,Operation Abyss: New Tokyo Legacy,PSV,Nippon Ichi Software,0.04,0.01,0.06,0.02,0.13
9799,The Legend of Heroes: Trails of Cold Steel II,PS3,Nippon Ichi Software,0.01,0,0.11,0,0.12
9869,Sacred 3,PS3,Deep Silver,0.03,0.05,0.02,0.02,0.12
9946,Makai Shin Trillion,PSV,Idea Factory,0.02,0.02,0.06,0.01,0.12
9958,Tokyo Twilight Ghost Hunters,PSV,Aksys Games,0.06,0.01,0.02,0.02,0.12
10388,Tales of the World: Reve Unitia,3DS,Namco Bandai Games,0,0,0.11,0,0.11
10408,Child of Light,PSV,Ubisoft,0,0.07,0.02,0.02,0.11
10483,Etrian Odyssey II: Heroes of Lagaard,3DS,Atlus,0,0,0.1,0,0.1
10501,Risen 3: Titan Lords,PS3,Deep Silver,0.02,0.06,0,0.02,0.1
10810,Natural Doctrine,PS4,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1
10840,Risen 3: Titan Lords,PC,Deep Silver,0,0.08,0,0.01,0.09
10903,Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,Atlus,0.07,0.02,0,0.01,0.09
11266,Natural Doctrine,PSV,Nippon Ichi Software,0.03,0.02,0.03,0.01,0.08
11302,Risen 3: Titan Lords,X360,Deep Silver,0.02,0.06,0,0.01,0.08
11525,Lost Dimension,PS3,Nippon Ichi Software,0.05,0.01,0,0.01,0.08
11703,Genkai Totsuki Moero Chronicle,PSV,Compile Heart,0,0,0.08,0,0.08
11759,Medabots 8,3DS,Rocket Company,0,0,0.07,0,0.07
11797,Hero Bank,3DS,Sega,0,0,0.07,0,0.07
12147,Transformer: Rise of the Dark Spark (3DS),3DS,Activision,0.05,0.01,0,0.01,0.07
