Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15552,Miyako,PSP,2010,Idea Factory,0,0,0.02,0,0.02
15553,Motto NUGA-CEL!,PSP,2010,Idea Factory,0,0,0.02,0,0.02
15555,11eyes: CrossOver,PSP,2010,5pb,0,0,0.02,0,0.02
15557,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015,dramatic create,0,0,0.02,0,0.02
15560,Amatsumi Sora ni! Kumo no Hatate ni,PSV,2015,Prototype,0,0,0.02,0,0.02
15565,Barbie as the Princess and the Pauper,GBA,2004,Vivendi Games,0.01,0,0,0,0.02
15567,Tantei Opera: Milky Holmes,PSP,2010,Unknown,0,0,0.02,0,0.02
15587,Arabians Lost: The Engagement on Desert,PS2,2007,Prototype,0,0,0.02,0,0.02
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002,Victor Interactive,0,0,0.02,0,0.02
15614,Agatha Christie: Death on the Nile,PC,2008,Big Fish Games,0,0.01,0,0,0.02
15617,Koisuru Otome to Shugo no Tate Portable,PSP,2010,Alchemist,0,0,0.02,0,0.02
15622,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,2007,Kadokawa Shoten,0,0,0.02,0,0.02
15623,Bakumatsu Renka: Karyuu Kenshi-den,PS2,2007,D3Publisher,0,0,0.02,0,0.02
15626,Princess Frontier Portable,PSP,2011,Alchemist,0,0,0.02,0,0.02
15628,Touch Detective (JP sales),DS,2006,505 Games,0,0,0.02,0,0.02
15644,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014,Prototype,0,0,0.02,0,0.02
15682,The Longest Journey,PC,1999,Empire Interactive,0,0.01,0,0,0.02
15686,Machi: Unmei no Kousaten,PSP,2006,ChunSoft,0,0,0.02,0,0.02
15692,Robotics;Notes,PSV,2014,5pb,0,0,0.02,0,0.02
15694,Prince of Stride,PSV,2015,Kadokawa Games,0,0,0.02,0,0.02
15695,Syberia II,PC,2004,MC2 Entertainment,0,0.01,0,0,0.02
15699,Clover no Kuni no Alice: Wonderful Wonder World,PSP,2011,Quinrose,0,0,0.02,0,0.02
15704,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,2010,Russel,0,0,0.02,0,0.02
15705,Planetarian: Chiisana Hoshi no Yume,PSP,2009,Prototype,0,0,0.02,0,0.02
15706,Roommate Asami: Okusama wa Joshikousei,PS2,2002,Datam Polystar,0,0,0.02,0,0.02
15708,Sarah: Keeper of the Unicorn,DS,2009,DreamCatcher Interactive,0.02,0,0,0,0.02
15709,Pirates: Legend of the Black Buccaneer,PS2,2006,10TACLE Studios,0.01,0.01,0,0,0.02
15710,Back to the Future: The Game,XOne,2015,Telltale Games,0,0.02,0,0,0.02
15711,Post Mortem,PC,2003,Microids,0,0.01,0,0,0.02
15713,Ginga Tetsudou 999 DS,DS,2010,Culture Brain,0,0,0.02,0,0.02
15715,Amagoushi no Yakata,PS2,2007,Nippon Ichi Software,0,0,0.02,0,0.02
15719,Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016,Idea Factory,0,0,0.02,0,0.02
15722,Suzunone Seven: Rebirth Knot,PS2,2010,Alchemist,0,0,0.02,0,0.02
15724,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,2013,Idea Factory,0,0,0.02,0,0.02
15727,Vitamin X Evolution Plus,PSP,2010,D3Publisher,0,0,0.02,0,0.02
15729,Revolution: 25th Anniversary Collection,PC,2016,Koch Media,0,0.02,0,0,0.02
15739,Memories Off: Yubikiri no Kioku,X360,2010,5pb,0,0,0.02,0,0.02
15740,Otometeki Koi Kakumei * Love Revo!! DS,DS,2008,GungHo,0,0,0.02,0,0.02
15747,Cross + Channel,PSP,2010,CyberFront,0,0,0.02,0,0.02
15755,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,PS2,2007,Marvelous Interactive,0,0,0.02,0,0.02
15756,Memories Off: Yubikiri no Kikou,PSP,2011,5pb,0,0,0.02,0,0.02
15763,Discworld II: Mortality Bytes!,PS,1996,Psygnosis,0.01,0.01,0,0,0.02
15770,Still Life 2,PC,2009,Rondomedia,0,0.01,0,0,0.02
15773,Moujuutsukai to Oujisama,PS2,2010,Idea Factory,0,0,0.02,0,0.02
15774,Root Infinity Rexx,PSV,2015,Idea Factory,0,0,0.02,0,0.02
15778,Dunamis 15,X360,2011,5pb,0,0,0.02,0,0.02
15781,Yoake Yori Ruriiro na Portable,PSP,2010,Kadokawa Shoten,0,0,0.02,0,0.02
15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,2016,N/A,0,0,0.02,0,0.02
15796,Kaleidoeve,PSV,2015,HuneX,0,0,0.02,0,0.02
15806,Kimi ni Todoke: Sodateru Omoi,DS,2009,Banpresto,0,0,0.02,0,0.02
