Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
51,Super Mario Land 2: 6 Golden Coins,GB,1992,Nintendo,6.16,2.04,2.69,0.29,11.18
159,Assassin's Creed,X360,2007,Ubisoft,3.28,1.65,0.07,0.55,5.55
219,Assassin's Creed,PS3,2007,Ubisoft,1.91,2,0.09,0.83,4.83
252,Zelda II: The Adventure of Link,NES,1987,Nintendo,2.19,0.5,1.61,0.08,4.38
401,Rugrats: Search For Reptar,PS,1998,THQ,1.63,1.53,0,0.18,3.34
418,L.A. Noire,PS3,2011,Take-Two Interactive,1.27,1.33,0.12,0.51,3.23
435,Club Penguin: Elite Penguin Force,DS,2008,Disney Interactive Studios,1.88,0.98,0,0.3,3.16
448,Heavy Rain,PS3,2010,Sony Computer Entertainment,1.29,1.27,0.06,0.5,3.12
522,Myst,PC,1994,Red Orb,0.02,2.79,0,0,2.81
550,L.A. Noire,X360,2011,Take-Two Interactive,1.52,0.94,0.02,0.24,2.72
636,Riven: The Sequel to Myst,PC,1997,Red Orb,1.52,0.82,0,0.1,2.43
650,Frogger's Adventures: Temple of the Frog,GBA,N/A,Konami Digital Entertainment,2.15,0.18,0,0.07,2.39
716,Onimusha 2: Samurai's Destiny,PS2,2002,Capcom,0.62,0.44,1.06,0.13,2.25
730,The Legend of Zelda: Link's Awakening DX,GB,1998,Nintendo,1,0.63,0.45,0.13,2.22
881,Scooby Doo and the Cyber Chase,PS,2001,THQ,0.59,1.23,0,0.13,1.94
921,Star Fox Adventures,GC,2002,Nintendo,0.96,0.53,0.3,0.09,1.87
925,The Legend of Zelda: Oracle of Seasons,GB,2001,Nintendo,0.87,0.52,0.41,0.06,1.86
971,Beyond: Two Souls,PS3,2013,Sony Computer Entertainment,0.52,0.88,0.06,0.34,1.79
989,Metroid II: Return of Samus,GB,1991,Nintendo,0.85,0.31,0.56,0.04,1.76
1016,Star Wars Episode I: The Phantom Menace,PS,1999,LucasArts,0.72,0.89,0.04,0.1,1.74
1093,"Monsters, Inc.",GBA,2001,THQ,0.59,0.95,0.03,0.1,1.67
1124,Until Dawn,PS4,2015,Sony Computer Entertainment Europe,0.44,0.89,0.05,0.25,1.64
1216,Disney Fairies: Tinker Bell,DS,2008,Disney Interactive Studios,0.86,0.52,0.01,0.15,1.54
1272,Drawn To Life: SpongeBob SquarePants Edition,DS,2008,THQ,1,0.36,0,0.13,1.49
1278,Bratz: Forever Diamondz,DS,2006,THQ,0.43,0.88,0,0.18,1.48
1297,Disney Princess: Magical Jewels,DS,2007,Disney Interactive Studios,1.15,0.2,0,0.12,1.47
1410,Disney Princess: Enchanted Journey,Wii,2007,Disney Interactive Studios,1.24,0.04,0,0.09,1.38
1456,The ICO & Shadow of the Colossus Collection,PS3,2011,Sony Computer Entertainment,0.67,0.37,0.13,0.17,1.35
1508,Rugrats Studio Tour,PS,1999,THQ,0.57,0.67,0,0.07,1.31
1515,Adventure,2600,N/A,Atari,1.21,0.08,0,0.01,1.3
1526,Rise of the Tomb Raider,XOne,2015,Square Enix,0.53,0.64,0.02,0.1,1.3
1537,Mystery Case Files: MillionHeir,DS,2008,Nintendo,0.76,0.4,0,0.12,1.29
1641,Parfait: Chocolat Second Style,PS2,2006,Alchemist,0.59,0.46,0.01,0.15,1.22
1684,PokéPark Wii: Pikachu's Adventure,Wii,2009,Nintendo,0.55,0.17,0.42,0.06,1.2
1706,Metal Gear Solid VR Missions,PS,1999,Konami Digital Entertainment,0.66,0.45,0,0.08,1.18
1711,Shenmue,DC,1999,Sega,0.52,0.24,0.38,0.04,1.18
1875,Yakuza 2,PS2,2006,Sega,0.05,0.04,0.84,0.16,1.09
1892,Endless Ocean,Wii,2007,Nintendo,0.44,0.47,0.09,0.09,1.09
1901,MySims Agents,DS,2009,Electronic Arts,0.55,0.43,0,0.11,1.08
1965,Apollo Justice: Ace Attorney,DS,2007,Capcom,0.32,0.06,0.64,0.04,1.06
1986,MySims Agents,Wii,2009,Electronic Arts,0.62,0.32,0,0.1,1.05
1997,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009,Disney Interactive Studios,0.57,0.35,0.02,0.1,1.04
2084,Phoenix Wright: Ace Attorney,DS,2005,Capcom,0.49,0.07,0.39,0.05,0.99
2158,Gangs of London,PSP,2006,Sony Computer Entertainment,0.3,0.44,0,0.22,0.96
2262,Assassin's Creed,PC,2008,Ubisoft,0.01,0.83,0,0.08,0.92
2263,Disney Magical World,3DS,2013,Nintendo,0.16,0.2,0.53,0.03,0.92
2287,Minecraft: Story Mode,X360,2015,Mojang,0.46,0.38,0,0.08,0.91
2335,Classic NES Series: The Legend of Zelda,GBA,2004,Nintendo,0.46,0.17,0.24,0.02,0.89
2340,CSI: Hard Evidence,Wii,2008,Ubisoft,0.36,0.43,0,0.1,0.89
2476,Metroid: Zero Mission,GBA,2004,Nintendo,0.6,0.22,0,0.01,0.84
