Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12305,Sprung - A Game Where Everyone Scores,DS,2004,Ubisoft,0.06,0,0,0,0.06
12314,Another Code R: A Journey into Lost Memories,Wii,2009,Nintendo,0,0.03,0.03,0,0.06
12332,Spy Fox in Dry Cereal,Wii,2008,Majesco Entertainment,0.06,0,0,0,0.06
12337,Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,5pb,0,0,0.06,0,0.06
12347,Sherlock Holmes: Crimes & Punishments,X360,2014,Focus Home Interactive,0.03,0.03,0,0.01,0.06
12364,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011,Namco Bandai Games,0,0,0.06,0,0.06
12380,Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008,Namco Bandai Games,0,0,0.06,0,0.06
12401,The Next BIG Thing,PC,2011,Focus Home Interactive,0,0.05,0,0.01,0.06
12405,Monkey Island: Special Edition Collection,X360,2011,Activision,0,0.05,0,0.01,0.06
12416,Steins;Gate,X360,2009,5pb,0,0,0.06,0,0.06
12417,A New Beginning,PC,2010,Deep Silver,0,0.05,0,0.01,0.06
12419,Alone in the Dark,PS2,2008,Atari,0.03,0.02,0,0.01,0.06
12422,Higurashi Daybreak Portable,PSP,2008,Alchemist,0,0,0.06,0,0.06
12423,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,2014,Namco Bandai Games,0,0,0.06,0,0.06
12434,Zero Escape: Zero Time Dilemma,3DS,2016,Aksys Games,0.04,0,0.01,0.01,0.06
12441,Kekkon: Marriage,SAT,1995,Shogakukan,0,0,0.06,0,0.06
12444,KimiKiss,PS2,2006,Enterbrain,0,0,0.06,0,0.06
12452,Zero Escape: Zero Time Dilemma,PSV,2016,Aksys Games,0.03,0,0.02,0.01,0.06
12460,Call of Cthulhu: Dark Corners of the Earth,XB,2005,Take-Two Interactive,0.05,0.01,0,0,0.06
12470,Grey's Anatomy: The Video Game,Wii,2009,Ubisoft,0.05,0.01,0,0,0.06
12496,Neon Genesis Evangelion,N64,1999,Namco Bandai Games,0,0,0.06,0,0.06
12505,D.C. II P.S.: Da Capo II Plus Situation,PS2,2008,Kadokawa Shoten,0,0,0.06,0,0.06
12530,Foster's Home for Imaginary Friends: Imagination Invaders,DS,2007,Midway Games,0.06,0,0,0,0.06
12555,Rooms: The Main Building,Wii,2010,Hudson Soft,0.06,0,0,0,0.06
12556,Theresia...,DS,2008,Arc System Works,0.06,0,0,0,0.06
12591,Broken Sword: The Shadow of the Templars,GBA,2002,BAM! Entertainment,0.04,0.02,0,0,0.06
12592,Back to the Future: The Game,Wii,2011,Telltale Games,0.05,0,0,0,0.06
12594,Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995,Yumedia,0,0,0.06,0,0.06
12612,Mahouka Koukou no Rettousei: Out of Order,PSV,2014,Namco Bandai Games,0,0,0.06,0,0.06
12622,Winx Club: Mission Enchantix,DS,2008,Konami Digital Entertainment,0.03,0.02,0,0,0.06
12637,Policenauts,3DO,1995,Konami Digital Entertainment,0,0,0.06,0,0.06
12640,Game of Thrones (Telltale),PS3,2015,Telltale Games,0.02,0.03,0,0.01,0.06
12659,Myst III: Exile,XB,2002,Ubisoft,0.04,0.01,0,0,0.06
12666,Vitamin X to Z,PSP,2011,D3Publisher,0,0,0.06,0,0.06
12673,Gormiti: The Lords of Nature!,DS,2010,Konami Digital Entertainment,0.05,0,0,0,0.06
12681,Yomawari,PSV,2015,Nippon Ichi Software,0,0,0.06,0,0.06
12694,Utawarerumono: Itsuwari no Kamen,PS4,2015,Aqua Plus,0,0,0.06,0,0.06
12742,Broken Sword II: The Smoking Mirror,PS,1997,Sony Computer Entertainment,0.03,0.02,0,0,0.06
12746,Doki-Doki Universe,PSV,2013,Sony Computer Entertainment,0.01,0.04,0,0.01,0.06
12756,Fate/Stay Night [Réalta Nua],PSV,2012,Kadokawa Shoten,0,0,0.06,0,0.06
12757,The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2010,O-Games,0.02,0.03,0,0.01,0.06
12763,Myst,SAT,1994,Sunsoft,0,0,0.06,0,0.06
12765,Toaru Kagaku no Chou Denjihou,PSP,2011,Kadokawa Shoten,0,0,0.06,0,0.06
12767,The Lost Chronicles of Zerzura,PC,2012,DTP Entertainment,0,0.05,0,0.01,0.06
12769,Angelique Trois,PS2,2000,Tecmo Koei,0,0,0.06,0,0.06
12778,KimiKiss (ebKore+),PS2,2008,Enterbrain,0,0,0.06,0,0.06
12779,Gold and Glory: The Road to El Dorado,PS,2000,Ubisoft,0.03,0.02,0,0,0.06
12824,Kyoukai Senjou no Horizon Portable,PSP,2013,Kadokawa Shoten,0,0,0.05,0,0.05
12840,Unsolved Crimes,DS,2008,Empire Interactive,0.04,0.01,0,0,0.05
12862,"Murder, She Wrote",PC,2009,Focus Home Interactive,0,0.04,0,0.01,0.05
