Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6596,Tomb Raider: Underworld (Others sales),PS2,2009,Eidos Interactive,0,0.21,0,0.04,0.26
6619,Journey,PS3,2012,Sony Computer Entertainment Europe,0.04,0.15,0,0.06,0.25
6622,Bomberman Generation,GC,2002,Vivendi Games,0.15,0.04,0.06,0.01,0.25
6707,L.A. Noire: The Complete Edition,PC,2011,Take-Two Interactive,0.08,0.13,0,0.04,0.25
6708,Sentimental Graffiti,SAT,1998,NEC Interchannel,0,0,0.25,0,0.25
6710,Bolt,X360,2008,Disney Interactive Studios,0.18,0.05,0,0.02,0.25
6738,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,2006,Ubisoft,0.12,0.09,0,0.03,0.25
6758,Disney's A Christmas Carol,DS,2009,Disney Interactive Studios,0.22,0.01,0,0.02,0.25
6766,How to Train Your Dragon 2,3DS,2014,Little Orbit,0.04,0.19,0,0.02,0.25
6770,Avatar: The Last Airbender - Into the Inferno,PS2,2008,THQ,0.12,0.09,0,0.03,0.25
6772,Dora the Explorer: Journey to the Purple Planet,PS2,2005,Global Star,0.12,0.09,0,0.03,0.24
6783,That's So Raven: Psychic on the Scene,DS,2006,Disney Interactive Studios,0.23,0,0,0.02,0.24
6787,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,2009,Ubisoft,0.12,0.1,0,0.02,0.24
6795,Corpse Party: Blood Drive,PSV,2014,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24
6811,Imagine: Teacher Class Trip,DS,2009,Ubisoft,0.1,0.12,0,0.02,0.24
6813,Final Fantasy Fables: Chocobo Tales,DS,2006,Ubisoft,0.11,0.01,0.12,0.01,0.24
6846,Megamind: Mega Team Unite,Wii,2010,THQ,0.16,0.06,0,0.02,0.24
6887,Amazing Adventures: The Forgotten Ruins,DS,2008,PopCap Games,0.13,0.08,0,0.02,0.24
6901,Hello Kitty Seasons,Wii,2010,Namco Bandai Games,0.16,0.06,0,0.02,0.24
6906,Sherlock Holmes and the Mystery of Osborne House,DS,2010,Focus Home Interactive,0.07,0.14,0,0.03,0.24
6908,Dora the Explorer: Super Star Adventures,GBA,2004,Game Factory,0.17,0.06,0,0,0.24
6950,The Walking Dead: Season Two,PS4,2014,Telltale Games,0.1,0.09,0.01,0.04,0.24
7012,Pitfall: The Big Adventure,Wii,2008,Activision,0.2,0.02,0,0.02,0.23
7019,Hannah Montana: The Movie,PS3,2009,Disney Interactive Studios,0.14,0.06,0,0.03,0.23
7039,Last Window: The Secret of Cape West,DS,2010,Nintendo,0,0.12,0.09,0.02,0.23
7065,AKB1/149: Love Election,PSP,2012,Namco Bandai Games,0,0,0.23,0,0.23
7076,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,PSP,2009,Namco Bandai Games,0,0,0.23,0,0.23
7078,Barbie as The Island Princess,GBA,2007,Activision,0.16,0.06,0,0,0.23
7085,Barbie and the Three Musketeers,Wii,2009,Activision,0.21,0,0,0.02,0.23
7091,Disney Princess: Enchanted Journey,PS2,2007,Disney Interactive Studios,0.11,0.09,0,0.03,0.23
7111,Ratchet & Clank: Full Frontal Assault,PS3,2012,Sony Computer Entertainment,0.19,0.01,0,0.02,0.23
7116,The Polar Express,PS2,2004,THQ,0.11,0.09,0,0.03,0.23
7124,The Magic School Bus: Oceans,DS,2011,Scholastic Inc.,0.21,0,0,0.01,0.23
7178,Petz Rescue: Endangered Paradise,DS,2008,Ubisoft,0.21,0,0,0.02,0.22
7209,CSI: Fatal Conspiracy,Wii,2010,Ubisoft,0.12,0.08,0,0.02,0.22
7218,The Walking Dead: Season Two,PS3,2014,Telltale Games,0.09,0.09,0,0.04,0.22
7220,Cursed Mountain,Wii,2009,Deep Silver,0.09,0.1,0,0.02,0.22
7224,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014,Activision,0.11,0.09,0,0.02,0.22
7233,Where's Waldo? The Fantastic Journey,DS,2009,Ubisoft,0.2,0,0,0.02,0.22
7238,Dragon Ball: Origins (JP & incomplete US sales),DS,2008,Atari,0.04,0,0.17,0,0.22
7273,Spirit Camera: The Cursed Memoir,3DS,2012,Nintendo,0.12,0.02,0.06,0.01,0.22
7277,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,2007,Tecmo Koei,0,0,0.22,0,0.22
7306,Herdy Gerdy,PS2,2002,Eidos Interactive,0.11,0.08,0,0.03,0.22
7316,Afrika,PS3,2008,Unknown,0.12,0,0.08,0.01,0.21
7320,Steins;Gate,PSV,2013,PQube,0.07,0.09,0,0.05,0.21
7334,EVE: burst error,SAT,1997,Imagineer,0,0,0.21,0,0.21
7343,Bratz: Forever Diamondz,GC,2006,THQ,0.17,0.04,0,0.01,0.21
7361,Hannah Montana: The Movie,X360,2009,Disney Interactive Studios,0.14,0.06,0,0.02,0.21
7385,NOëL: NOT DiGITAL,PS,1996,Pioneer LDC,0,0,0.2,0.01,0.21
7388,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,Wii,2009,GSP,0.12,0.07,0,0.02,0.21
