Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13763,Imabikisou,PS3,2007,Sega,0,0,0.04,0,0.04
13766,Hakuouki: Reimeiroku Portable,PSP,2011,Idea Factory,0,0,0.04,0,0.04
13770,Super Robot Gakuen,DS,2009,Namco Bandai Games,0,0,0.04,0,0.04
13773,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,2014,Happinet,0,0,0.04,0,0.04
13780,Clannad,PS2,2006,Interchannel,0,0,0.04,0,0.04
13792,Date A Live: Rine Utopia,PS3,2013,Compile Heart,0,0,0.04,0,0.04
13793,CSI: Fatal Conspiracy,PC,2010,Ubisoft,0,0.03,0,0.01,0.04
13794,Durarara!! 3way Standoff: Alley,PSP,2011,Kadokawa Shoten,0,0,0.04,0,0.04
13806,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,PSP,2011,Idea Factory,0,0,0.04,0,0.04
13807,Zac to Ombra: Maboroshi no Yuuenchi,DS,2010,Konami Digital Entertainment,0,0,0.04,0,0.04
13815,99 no Namida,DS,2008,Namco Bandai Games,0,0,0.04,0,0.04
13816,Clannad,PSP,2008,Prototype,0,0,0.04,0,0.04
13819,Ookami to Koushinryou: Boku to Horo no Ichinen,DS,2008,ASCII Media Works,0,0,0.04,0,0.04
13822,Time Travelers,3DS,2012,Unknown,0,0,0.04,0,0.04
13837,Dreamfall: The Longest Journey,XB,2006,Empire Interactive,0.03,0.01,0,0,0.04
13843,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,PSP,2010,Nippon Ichi Software,0,0,0.04,0,0.04
13847,Haikyu!! Cross Team Match!,3DS,2016,Namco Bandai Games,0,0,0.04,0,0.04
13857,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Infogrames,0.02,0.01,0,0,0.04
13860,Brothers: A Tale of Two Sons,XOne,2015,505 Games,0.03,0.01,0,0,0.04
13884,Memories Off 6: T-Wave,PS2,2008,5pb,0,0,0.04,0,0.04
13899,Story Hour: Fairy Tales,Wii,2008,Zoo Digital Publishing,0.04,0,0,0,0.04
13901,Countdown Vampires,PS,1999,Namco Bandai Games,0.02,0.01,0,0,0.04
13913,Secret Files 2: Puritas Cordis,PC,2009,Deep Silver,0,0.03,0,0.01,0.04
13926,Echo Night Beyond,PS2,2004,Indie Games,0.02,0.01,0,0,0.04
13930,Shin Hayarigami,PS3,2014,Nippon Ichi Software,0,0,0.04,0,0.04
13933,Corpse Party: Blood Covered - Repeated Fear,3DS,2015,5pb,0,0,0.04,0,0.04
13934,Suzumiya Haruhi no Tsuisou,PSP,2011,Namco Bandai Games,0,0,0.04,0,0.04
13940,Tenshou Gakuen Gekkouroku,PS2,2006,Asmik Ace Entertainment,0,0,0.04,0,0.04
13942,Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008,Sony Computer Entertainment,0,0,0.04,0,0.04
13953,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008,Ignition Entertainment,0.03,0,0,0,0.04
13960,Pia Carrot e Youkoso!! 2.5,DC,2008,NEC Interchannel,0,0,0.04,0,0.04
13963,Da Capo I & II Plus Situation Portable,PSP,2010,Kadokawa Shoten,0,0,0.04,0,0.04
13978,Norn9: Norn + Nonette,PSP,2013,Idea Factory,0,0,0.04,0,0.04
13980,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007,D3Publisher,0,0,0.04,0,0.04
13988,Chaos;Head Noah,X360,2009,5pb,0,0,0.04,0,0.04
13992,The Night of the Rabbit,PC,2013,Daedalic Entertainment,0,0.03,0,0,0.04
13993,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,PSP,2009,Tecmo Koei,0,0,0.04,0,0.04
14007,12-Sai. Koisuru Diary,3DS,2016,Happinet,0,0,0.04,0,0.04
14015,Clock Zero: Shuuen no Ichibyou Portable,PSP,2011,Idea Factory,0,0,0.04,0,0.04
14017,Trick x Logic: Season 2,PSP,2010,Sony Computer Entertainment,0,0,0.04,0,0.04
14019,Hakuouki: Zuisouroku,PS2,2009,Idea Factory,0,0,0.04,0,0.04
14027,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PS2,2006,Konami Digital Entertainment,0,0,0.04,0,0.04
14037,Obscure,XB,2004,MC2 Entertainment,0.03,0.01,0,0,0.04
14066,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,PSP,2010,Yeti,0,0,0.04,0,0.04
14087,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Tecmo Koei,0,0,0.04,0,0.04
14093,Sangoku Koi Senki: Otome no Heihou!,PSP,2012,Prototype,0,0,0.04,0,0.04
14094,Batman: A Telltale Game Series,PS4,2016,Telltale Games,0.01,0.02,0,0.01,0.04
14096,Hakuouki: Zuisouroku DS,DS,2011,Idea Factory,0,0,0.04,0,0.04
14116,XBLAZE Code: Embryo,PS3,2013,Arc System Works,0.02,0,0.01,0,0.03
14129,Tokyo Majin Gakuen: Kenfuuchou,DS,2008,Marvelous Interactive,0,0,0.03,0,0.03
