Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
280,Madden NFL 2003,PS2,Electronic Arts,3.36,0.21,0.01,0.56,4.14
340,Tony Hawk's Pro Skater 4,PS2,Activision,2.13,1.18,0.01,0.35,3.67
393,FIFA Soccer 2003,PS2,Electronic Arts,0.46,2.28,0.05,0.61,3.4
467,WWE SmackDown! Shut Your Mouth,PS2,THQ,1.45,1.13,0.07,0.38,3.02
475,World Soccer Winning Eleven 6 International,PS2,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99
1106,NBA Live 2003,PS2,Electronic Arts,1.25,0.15,0.03,0.22,1.66
1120,Tiger Woods PGA Tour 2003,PS2,Electronic Arts,0.8,0.63,0,0.21,1.64
1233,The Simpsons Skateboarding,PS2,Electronic Arts,0.36,0.9,0,0.27,1.52
1346,NCAA Football 2003,PS2,Electronic Arts,1.16,0.08,0,0.19,1.44
1356,Cabela's Big Game Hunter,PS2,Activision,0.7,0.54,0,0.18,1.42
1493,NFL 2K3,PS2,Atari,1.06,0.08,0,0.18,1.32
1650,NBA 2K2,PS2,Sega,0.59,0.46,0.01,0.15,1.22
1900,Fisherman's Bass Club,PS2,Agetec,0.53,0.41,0,0.14,1.08
1978,NBA 2K3,PS2,Sega,0.51,0.4,0,0.13,1.05
2220,NHL 2003,PS2,Electronic Arts,0.46,0.36,0,0.12,0.93
2225,Tony Hawk's Pro Skater 4,XB,Activision,0.59,0.3,0,0.04,0.93
2277,Street Hoops,PS2,Activision,0.45,0.35,0,0.12,0.91
2281,Knockout Kings 2002,PS2,Electronic Arts,0.45,0.35,0,0.12,0.91
2296,Tiger Woods PGA Tour 2002,PS2,Electronic Arts,0.44,0.35,0,0.12,0.9
2403,Triple Play 2002,PS2,Electronic Arts,0.43,0.33,0,0.11,0.87
2685,All-Star Baseball 2003,PS2,Acclaim Entertainment,0.38,0.29,0,0.1,0.77
2860,Madden NFL 2003,XB,Electronic Arts,0.67,0.02,0,0.03,0.71
3062,NCAA March Madness 2003,PS2,Electronic Arts,0.32,0.25,0,0.08,0.66
3194,FIFA Soccer 2003,XB,Electronic Arts,0.2,0.4,0,0.04,0.63
3290,NFL Fever 2003,XB,Microsoft Game Studios,0.46,0.13,0,0.02,0.61
3320,Madden NFL 2003,GBA,Electronic Arts,0.44,0.16,0,0.01,0.61
3407,2002 FIFA World Cup,PS2,Electronic Arts,0.21,0.17,0.16,0.06,0.59
3492,Tony Hawk's Pro Skater 4,GC,Activision,0.45,0.12,0,0.02,0.58
3513,Tony Hawk's Pro Skater 4,GBA,Activision,0.41,0.15,0,0.01,0.57
3586,Backyard NFL Football,GBA,Infogrames,0.4,0.15,0,0.01,0.56
3663,Tony Hawk's Pro Skater 3,XB,Activision,0.34,0.18,0,0.02,0.55
3671,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,Sega,0,0,0.55,0,0.55
3841,NCAA Football 2003,XB,Electronic Arts,0.39,0.11,0,0.02,0.52
3869,Tony Hawk's Pro Skater 3,GBA,Activision,0.37,0.14,0,0.01,0.52
3875,NFL 2K3,XB,Sega,0.38,0.11,0,0.02,0.52
