Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
107,Crash Bandicoot 3: Warped,PS,Sony Computer Entertainment,3.68,1.75,1.42,0.28,7.13
206,Spyro the Dragon,PS,Sony Computer Entertainment,3.36,1.36,0.07,0.21,5
342,Banjo-Kazooie,N64,Nintendo,1.87,1.13,0.55,0.1,3.65
530,A Bug's Life,PS,Sony Computer Entertainment,1.96,0.72,0,0.11,2.79
638,Sonic Adventure,DC,Sega,1.26,0.61,0.46,0.08,2.42
1044,Toy Story 2: Buzz Lightyear to the Rescue!,PS,Activision,0.99,0.64,0,0.08,1.71
2095,Oddworld: Abe's Exoddus,PS,GT Interactive,0.55,0.38,0,0.06,0.99
2285,Glover,N64,Hasbro Interactive,0.72,0.17,0,0.01,0.91
2503,MediEvil,PS,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83
3205,A Bug's Life,N64,Activision,0.49,0.13,0,0.01,0.63
3307,Small Soldiers,PS,Electronic Arts,0.34,0.23,0,0.04,0.61
3476,Gex: Enter the Gecko,PS,BMG Interactive Entertainment,0.32,0.22,0,0.04,0.58
4188,Bomberman Hero,N64,Nintendo,0.27,0.06,0.08,0.05,0.47
4985,Wario Land II (GBC),GB,Nintendo,0,0,0.38,0,0.38
5514,Pitfall 3D: Beyond the Jungle,PS,Activision,0.18,0.12,0,0.02,0.33
5697,Heart of Darkness,PS,Ocean,0.18,0.12,0,0.02,0.32
5756,Goemon's Great Adventure,N64,Konami Digital Entertainment,0.06,0.02,0.13,0.1,0.31
6880,Lucky Luke,PS,Ocean,0.13,0.09,0,0.02,0.24
9226,RockMan & Forte,SNES,Capcom,0,0,0.14,0,0.14
9621,SkullMonkeys,PS,DreamWorks Interactive,0.07,0.05,0,0.01,0.13
9878,Akuji the Heartless,PS,Eidos Interactive,0.07,0.04,0,0.01,0.12
12696,Burning Rangers,SAT,Sega,0,0,0.06,0,0.06
13118,Chameleon Twist 2,N64,Infogrames,0.04,0.01,0,0,0.05
13253,Silhouette Mirage,PS,ESP,0.03,0.02,0,0,0.05
14495,Starshot: Space Circus Fever,N64,Infogrames,0.02,0.01,0,0,0.03
