Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
142,Gears of War,X360,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11
254,Resistance: Fall of Man,PS3,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
551,Call of Duty 3,X360,Activision,1.49,0.93,0.02,0.27,2.71
573,Medal of Honor Heroes,PSP,Electronic Arts,0.86,1.11,0.01,0.66,2.65
834,SOCOM: U.S. Navy SEALs: Combined Assault,PS2,Sony Computer Entertainment,1.74,0.02,0,0.28,2.04
872,Tom Clancy's Rainbow Six: Vegas,X360,Ubisoft,1.09,0.65,0.02,0.2,1.96
1215,Tom Clancy's Ghost Recon Advanced Warfighter,X360,Ubisoft,1.4,0.02,0.02,0.1,1.54
1240,Call of Duty 3,PS3,Activision,0.6,0.63,0.03,0.26,1.52
1279,Dirge of Cerberus: Final Fantasy VII,PS2,Square Enix,0.47,0.37,0.52,0.12,1.48
1459,Lost Planet: Extreme Condition,X360,Capcom,1.09,0.04,0.1,0.11,1.34
1594,Black,PS2,Electronic Arts,1.01,0.04,0.03,0.16,1.25
1921,Call of Duty 3,PS2,Activision,0.89,0.03,0,0.15,1.07
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,Sony Computer Entertainment,0.81,0.11,0,0.13,1.05
2328,Killzone: Liberation,PSP,Sony Computer Entertainment,0.44,0.28,0,0.18,0.89
2634,Metroid Prime Hunters,DS,Nintendo,0.58,0.04,0.11,0.06,0.78
3000,Red Steel,Wii,Ubisoft,0.55,0.04,0.04,0.05,0.68
3742,Star Fox Command,DS,Nintendo,0.39,0.01,0.1,0.04,0.54
4042,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,PS2,Namco Bandai Games,0,0,0.49,0,0.49
4261,Brothers In Arms: D-Day,PSP,Ubisoft,0.23,0.14,0,0.09,0.46
4578,25 to Life,PS2,Eidos Interactive,0.35,0.01,0,0.06,0.42
4654,Black,XB,Electronic Arts,0.31,0.09,0,0.01,0.42
4748,Battlefield 2: Modern Combat,X360,Electronic Arts,0.35,0.02,0.01,0.03,0.41
5366,F.E.A.R.,X360,Vivendi Games,0.28,0.03,0,0.03,0.34
5444,Tom Clancy's Ghost Recon Advanced Warfighter,XB,Ubisoft,0.21,0.11,0,0.01,0.33
5611,Prey,X360,Take-Two Interactive,0.27,0.03,0,0.03,0.32
5961,Syphon Filter: Dark Mirror,PSP,Sony Computer Entertainment,0.26,0.01,0,0.03,0.29
6717,Far Cry Instincts Predator,X360,Ubisoft,0.2,0.03,0,0.02,0.25
7266,Full Auto,X360,Sega,0.19,0.01,0,0.02,0.22
7685,Tom Clancy's Splinter Cell: Essentials,PSP,Ubisoft,0.17,0.01,0,0.02,0.2
8431,25 to Life,XB,Eidos Interactive,0.12,0.04,0,0.01,0.17
8777,Project Sylpheed: Arc of Deception,X360,Microsoft Game Studios,0.12,0.01,0.02,0.01,0.15
8808,Metal Slug Anthology,Wii,Ignition Entertainment,0.12,0.01,0,0.01,0.15
9241,The History Channel: Civil War - A Nation Divided,X360,Activision,0.13,0,0,0.01,0.14
10029,Every Extend Extra,PSP,Disney Interactive Studios,0.1,0.01,0,0.01,0.11
10210,Bionicle Heroes,GC,Eidos Interactive,0.08,0.02,0,0,0.11
10614,Bullet Witch,X360,Atari,0.07,0.01,0.02,0.01,0.1
11403,State of Emergency 2,PS2,SouthPeak Games,0.04,0.03,0,0.01,0.08
11443,Far Cry Vengeance,Wii,Ubisoft,0.06,0.01,0,0.01,0.08
11711,Far Cry Instincts Evolution,XB,Ubisoft,0.06,0.02,0,0,0.08
11963,Bionicle Heroes,X360,Eidos Interactive,0.05,0.01,0,0.01,0.07
12012,Point Blank DS (JP sales),DS,Atari,0,0,0.07,0,0.07
12262,Gradius Collection,PSP,Konami Digital Entertainment,0.04,0,0.02,0,0.06
12263,Disney's Chicken Little: Ace In Action,DS,Disney Interactive Studios,0.06,0,0,0,0.06
12279,Miami Vice: The Game,PSP,Activision,0.06,0,0,0,0.06
12340,Bionicle Heroes,DS,Eidos Interactive,0.06,0,0,0,0.06
12545,Commandos: Strike Force,PS2,Eidos Interactive,0.03,0.02,0,0.01,0.06
12669,Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,Ubisoft,0.03,0.02,0,0.01,0.06
12670,Urban Chaos: Riot Response,PS2,Eidos Interactive,0.03,0.02,0,0.01,0.06
12739,Point Blank DS (US sales),DS,Atari,0.05,0,0,0,0.06
13529,Rogue Trooper,PS2,Eidos Interactive,0.02,0.02,0,0.01,0.04
13937,Greg Hastings' Tournament Paintball Max'd,DS,Activision,0.03,0,0,0,0.04
14088,Painkiller: Hell Wars,XB,DreamCatcher Interactive,0.03,0.01,0,0,0.04
14148,Prey,PC,Take-Two Interactive,0,0.03,0,0.01,0.03
14733,Greg Hastings' Tournament Paintball Max'd,GBA,Activision,0.02,0.01,0,0,0.03
14786,Battlefield 2142,PC,Electronic Arts,0,0.02,0,0,0.03
14803,Battlezone,PSP,Atari,0.02,0,0,0,0.03
14841,World War II Combat: Road To Berlin,XB,Groove Games,0.02,0.01,0,0,0.03
15083,Unreal Anthology,PC,Midway Games,0,0.02,0,0,0.02
15159,Commandos: Strike Force,XB,Eidos Interactive,0.02,0,0,0,0.02
15179,Eureka Seven Vol. 2: The New Vision,PS2,Namco Bandai Games,0,0,0.02,0,0.02
15537,Urban Chaos: Riot Response,XB,Eidos Interactive,0.01,0,0,0,0.02
15677,Rogue Trooper,XB,Eidos Interactive,0.01,0,0,0,0.02
15777,Army Men: Major Malfunction,XB,Global Star,0.01,0,0,0,0.02
15820,Platypus,PSP,Funsta,0.02,0,0,0,0.02
15885,Earth Defense Force 2017 (old JP sales),X360,D3Publisher,0,0,0.02,0,0.02
16013,Call of Juarez,PC,Ubisoft,0,0.01,0,0,0.01
16014,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),X360,Ubisoft,0,0,0.01,0,0.01
16037,WinBack 2: Project Poseidon,PS2,Tecmo Koei,0.01,0.01,0,0,0.01
16337,Greg Hastings' Tournament Paintball Max'd,PS2,Activision,0.01,0,0,0,0.01
