Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4319,The Walking Dead: Season One,PS4,Telltale Games,0.12,0.25,0.01,0.08,0.45
6268,How to Train Your Dragon 2,Wii,Little Orbit,0.05,0.2,0,0.02,0.27
6336,Sherlock Holmes: Crimes & Punishments,PS4,Focus Home Interactive,0.08,0.14,0,0.05,0.27
6413,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,Activision,0.11,0.11,0,0.05,0.27
6766,How to Train Your Dragon 2,3DS,Little Orbit,0.04,0.19,0,0.02,0.25
6795,Corpse Party: Blood Drive,PSV,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24
6950,The Walking Dead: Season Two,PS4,Telltale Games,0.1,0.09,0.01,0.04,0.24
7218,The Walking Dead: Season Two,PS3,Telltale Games,0.09,0.09,0,0.04,0.22
7224,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,Activision,0.11,0.09,0,0.02,0.22
7496,The Wolf Among Us,PS4,Telltale Games,0.1,0.07,0,0.03,0.21
7660,How to Train Your Dragon 2,X360,Little Orbit,0.05,0.13,0,0.02,0.2
8694,The Walking Dead: Season One,XOne,Telltale Games,0.08,0.06,0,0.01,0.16
8927,The Walking Dead: Season Two,PSV,Telltale Games,0.1,0,0.01,0.03,0.15
8947,Code:Realize - Sousei no Himegimi,PSV,Idea Factory,0.09,0,0.03,0.03,0.15
9199,The Walking Dead: Season Two,XOne,Telltale Games,0.08,0.05,0,0.01,0.14
9408,Teenage Mutant Ninja Turtles: Danger of the Ooze,3DS,Activision,0.08,0.04,0,0.01,0.13
9450,How to Train Your Dragon 2,PS3,Little Orbit,0.03,0.08,0,0.02,0.13
9634,Aikatsu! 365 Idol Days,3DS,Namco Bandai Games,0,0,0.13,0,0.13
9892,The Walking Dead: Season Two,X360,Telltale Games,0.04,0.07,0,0.01,0.12
10125,Pac-Man and the Ghostly Adventures 2,X360,Namco Bandai Games,0.05,0.05,0,0.01,0.11
10228,Pac-Man and the Ghostly Adventures 2,PS3,Namco Bandai Games,0.05,0.04,0,0.02,0.11
10470,The Wolf Among Us,PS3,Telltale Games,0.05,0.03,0,0.02,0.1
10699,Fate/hollow ataraxia,PSV,Type-Moon,0,0,0.1,0,0.1
11037,How to Train Your Dragon 2,WiiU,Little Orbit,0.04,0.05,0,0.01,0.09
11454,Pac-Man and the Ghostly Adventures 2,3DS,Namco Bandai Games,0.03,0.05,0,0.01,0.08
11529,Sherlock Holmes: Crimes & Punishments,XOne,Focus Home Interactive,0.03,0.04,0,0.01,0.08
11576,Sherlock Holmes: Crimes & Punishments,PS3,Focus Home Interactive,0.03,0.04,0,0.01,0.08
11846,The Wolf Among Us,XOne,Telltale Games,0.05,0.02,0,0.01,0.07
11907,Pac-Man and the Ghostly Adventures 2,WiiU,Namco Bandai Games,0.05,0.02,0,0.01,0.07
11939,The Wolf Among Us,PSV,Telltale Games,0.05,0,0,0.02,0.07
11980,Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,0,0,0.07,0,0.07
12237,12-Sai. Honto no Kimochi,3DS,Happinet,0,0,0.07,0,0.07
12347,Sherlock Holmes: Crimes & Punishments,X360,Focus Home Interactive,0.03,0.03,0,0.01,0.06
12423,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,Namco Bandai Games,0,0,0.06,0,0.06
12612,Mahouka Koukou no Rettousei: Out of Order,PSV,Namco Bandai Games,0,0,0.06,0,0.06
13052,Sherlock Holmes: Crimes & Punishments,PC,Focus Home Interactive,0,0.05,0,0,0.05
13363,Shin Hayarigami,PSV,Nippon Ichi Software,0,0,0.05,0,0.05
13447,Hakuouki SSL: Sweet School Life,PSV,Idea Factory,0,0,0.05,0,0.05
13626,Amagami,PSV,Kadokawa Games,0,0,0.04,0,0.04
13773,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,Happinet,0,0,0.04,0,0.04
13930,Shin Hayarigami,PS3,Nippon Ichi Software,0,0,0.04,0,0.04
14395,Infinite Stratos 2: Ignition Hearts,PSV,5pb,0,0,0.03,0,0.03
14473,Great Edo Blacksmith,PSV,Nippon Ichi Software,0,0,0.03,0,0.03
14618,Nisekoi: Yomeiri!?,PSV,Konami Digital Entertainment,0,0,0.03,0,0.03
14766,Infinite Stratos 2: Ignition Hearts,PS3,5pb,0,0,0.03,0,0.03
14795,AMNESIA World,PSV,Idea Factory,0,0,0.03,0,0.03
14914,Senjou no Waltz,PSV,Idea Factory,0,0,0.02,0,0.02
15255,Date A Live: Arusu Install,PS3,Compile Heart,0,0,0.02,0,0.02
15416,Gakuen K: Wonderful School Days,PSP,Idea Factory,0,0,0.02,0,0.02
15425,CV Casting Voice,PS3,Namco Bandai Games,0,0,0.02,0,0.02
15644,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,Prototype,0,0,0.02,0,0.02
15692,Robotics;Notes,PSV,5pb,0,0,0.02,0,0.02
15832,Phoenix Wright: Ace Attorney Trilogy,3DS,Capcom,0,0,0.02,0,0.02
15842,Dream C Club: GoGo,PS3,D3Publisher,0,0,0.02,0,0.02
15860,Kadenz fermata//Akkord:fortissimo,PSV,5pb,0,0,0.02,0,0.02
15884,Kiss Bell,PSV,Giga,0,0,0.02,0,0.02
15911,Adventure Time: The Secret of the Nameless,3DS,Little Orbit,0.01,0,0,0,0.02
15948,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,Prototype,0,0,0.02,0,0.02
16035,Shinobi Koutsutsu,PSP,Idea Factory,0,0,0.01,0,0.01
16102,Rewrite,PSV,Prototype,0,0,0.01,0,0.01
16110,Marginal #4: Idol of Supernova,PSV,Idea Factory,0,0,0.01,0,0.01
16117,Psycho-Pass,XOne,5pb,0,0,0.01,0,0.01
16172,Hanayamata: Yosakoi Live,PSV,Namco Bandai Games,0,0,0.01,0,0.01
16204,Adventure Time: The Secret of the Nameless,X360,Little Orbit,0.01,0,0,0,0.01
16207,Ro-Kyu-Bu! Secret Photo Op,PSV,Kadokawa Games,0,0,0.01,0,0.01
16275,Chaos;Head Noah,PSV,5pb,0,0,0.01,0,0.01
16320,Touch Detective 3: Does Funghi Dream of Bananas?,3DS,Success,0,0,0.01,0,0.01
16325,Binary Star,PSV,Idea Factory,0,0,0.01,0,0.01
16426,SoniPro,3DS,imageepoch Inc.,0,0,0.01,0,0.01
16433,Golden Time: Vivid Memories,PSV,ASCII Media Works,0,0,0.01,0,0.01
16446,Heart no Kuni no Alice: Wonderful Twin World,PSP,Quinrose,0,0,0.01,0,0.01
16454,Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,Views,0,0,0.01,0,0.01
16503,Satomi Hakkenden: Hachi Tamanoki,PSP,Quinrose,0,0,0.01,0,0.01
16560,Dramatical Murder Re:code,PSV,Nitroplus,0,0,0.01,0,0.01
16563,Hanasaku Manimani,PSV,5pb,0,0,0.01,0,0.01
