Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1773,Derby Stallion III,SNES,ASCII Entertainment,0,0,1.15,0,1.15
2048,NBA Jam Tournament Edition,SNES,Acclaim Entertainment,0.87,0.12,0,0.02,1.01
2448,NFL GameDay,PS,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85
3987,Bases Loaded '96: Double Header,PS,Jaleco,0.28,0.19,0,0.03,0.5
4324,J-League Excite Stage '95,SNES,Epoch,0,0,0.45,0,0.45
4636,Super Famista 4,SNES,Namco Bandai Games,0,0,0.42,0,0.42
5709,NBA ShootOut,PS,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31
5910,Winning Post 2,SNES,Tecmo Koei,0,0,0.3,0,0.3
6198,NBA In The Zone,PS,Konami Digital Entertainment,0.16,0.11,0,0.02,0.28
6365,Jikkyou Powerful Pro Yakyuu 2,SNES,Konami Digital Entertainment,0,0,0.27,0,0.27
6716,NBA Jam Tournament Edition,PS,Acclaim Entertainment,0.14,0.09,0,0.02,0.25
6805,Namco Tennis Smash Court,PS,Sony Computer Entertainment,0,0,0.23,0.02,0.24
6924,PGA Tour 96,PS,Electronic Arts,0.13,0.09,0,0.02,0.24
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,Sega,0,0,0.22,0,0.22
7922,College Slam,PS,Acclaim Entertainment,0.1,0.07,0,0.01,0.19
8566,International Superstar Soccer Deluxe,SNES,Konami Digital Entertainment,0,0,0.16,0,0.16
8627,FIFA Soccer 96,PS,Electronic Arts,0.09,0.06,0,0.01,0.16
8854,J-League Victory Goal,SAT,Sega,0,0,0.15,0,0.15
9538,Namco Soccer Prime Goal,PS,Sony Computer Entertainment,0,0,0.12,0.01,0.13
9607,World Cup Golf: Professional Edition,PS,U.S. Gold,0.07,0.05,0,0.01,0.13
10354,Hyper Formation Soccer,PS,Human Entertainment,0,0,0.1,0.01,0.11
10748,Derby Jockey 2,SNES,Asmik Corp,0,0,0.1,0,0.1
11442,Slam 'n Jam '96 featuring Magic & Kareem,PS,Crystal Dynamics,0.04,0.03,0,0.01,0.08
11587,Striker 96,PS,Time Warner Interactive,0.04,0.03,0,0.01,0.08
11796,Classic Road,PS,Victor Interactive,0,0,0.07,0,0.07
13123,Slam Dunk SD Heat Up!!,SNES,Namco Bandai Games,0,0,0.05,0,0.05
14759,The Perfect Golf,PS,Seta Corporation,0,0,0.03,0,0.03
14810,Captain Tsubasa J: The Way to World Youth,SNES,Namco Bandai Games,0,0,0.03,0,0.03
15556,Super Dodge Ball,NG,Technos Japan Corporation,0,0,0.02,0,0.02
