Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
118,Zumba Fitness,Wii,505 Games,3.5,2.64,0,0.67,6.81
140,Kinect Sports,X360,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24
200,FIFA Soccer 11,PS3,Electronic Arts,0.6,3.29,0.06,1.13,5.08
314,Sports Champions,PS3,Sony Computer Entertainment,2.12,1.14,0.1,0.51,3.87
367,FIFA Soccer 11,X360,Electronic Arts,0.71,2.4,0.02,0.4,3.53
558,Madden NFL 11,X360,Electronic Arts,2.38,0.12,0,0.18,2.69
560,Skate 3,X360,Electronic Arts,1.46,0.98,0,0.24,2.68
640,pro evolution soccer 2011,PS3,Konami Digital Entertainment,0.29,1.18,0.54,0.41,2.42
652,Zumba Fitness,X360,505 Games,1.74,0.48,0,0.18,2.39
664,Madden NFL 11,PS3,Electronic Arts,2.04,0.15,0,0.19,2.38
783,Mario Sports Mix,Wii,Nintendo,0.9,0.45,0.63,0.13,2.11
809,Skate 3,PS3,Electronic Arts,0.79,0.94,0,0.35,2.08
1469,Your Shape: Fitness Evolved,X360,Ubisoft,0.79,0.42,0,0.11,1.33
1524,EA Sports Active 2,Wii,Electronic Arts,0.78,0.4,0,0.11,1.3
1573,Football Manager 2011,PC,Sega,0,1.01,0,0.25,1.26
1614,2010 FIFA World Cup South Africa,PS3,Electronic Arts,0.3,0.64,0.07,0.22,1.23
1656,FIFA Soccer 11,PSP,Electronic Arts,0.13,0.7,0.01,0.37,1.21
1905,FIFA Soccer 11,Wii,Electronic Arts,0.26,0.69,0,0.12,1.08
2138,Club Penguin: Game Day!,Wii,Disney Interactive Studios,0.56,0.33,0,0.08,0.97
2222,Nickelodeon Fit,Wii,Take-Two Interactive,0.78,0.09,0,0.06,0.93
2250,NCAA Football 11,X360,Electronic Arts,0.86,0,0,0.06,0.92
2253,EA Sports Active 2,PS3,Electronic Arts,0.52,0.28,0,0.12,0.92
2325,The Biggest Loser: Ultimate Workout,X360,THQ,0.73,0.1,0,0.06,0.9
2382,Gold's Gym: Dance Workout,Wii,Ubisoft,0.71,0.11,0,0.06,0.87
2426,2010 FIFA World Cup South Africa,X360,Electronic Arts,0.32,0.43,0.02,0.09,0.86
2457,Tiger Woods PGA Tour 11,PS3,Electronic Arts,0.37,0.34,0,0.13,0.84
2464,NCAA Football 11,PS3,Electronic Arts,0.79,0,0,0.06,0.84
2541,EA Sports Active NFL Training Camp,Wii,Electronic Arts,0.77,0,0,0.05,0.81
2597,pro evolution soccer 2011,PSP,Konami Digital Entertainment,0.05,0.3,0.29,0.16,0.79
2711,FIFA Soccer 11,PS2,Electronic Arts,0.11,0.29,0,0.36,0.76
2809,NHL 11,X360,Electronic Arts,0.61,0.07,0,0.05,0.73
2856,FIFA Soccer 11,DS,Electronic Arts,0.13,0.5,0,0.09,0.72
2880,MLB 10: The Show,PS3,Sony Computer Entertainment,0.66,0,0,0.05,0.71
2937,MotionSports,X360,Ubisoft,0.38,0.26,0,0.06,0.7
3021,The Biggest Loser: Challenge,Wii,THQ,0.49,0.13,0,0.05,0.67
3303,Cabela's Monster Buck Hunter,Wii,Activision,0.58,0,0,0.03,0.61
3305,pro evolution soccer 2011,X360,Konami Digital Entertainment,0.09,0.44,0,0.07,0.61
3375,NHL 11,PS3,Electronic Arts,0.4,0.13,0,0.07,0.6
3433,Zumba Fitness,PS3,505 Games,0.28,0.21,0,0.09,0.59
3447,Cabela's Dangerous Hunts 2011,Wii,Activision,0.53,0.02,0,0.04,0.58
3589,Tony Hawk: Shred,Wii,Activision,0.41,0.11,0,0.04,0.56
3619,Tiger Woods PGA Tour 11,Wii,Electronic Arts,0.24,0.26,0,0.06,0.56
3805,Tiger Woods PGA Tour 11,X360,Electronic Arts,0.28,0.2,0,0.05,0.53
3911,Major League Baseball 2K10,X360,Take-Two Interactive,0.47,0,0,0.04,0.51
3995,Madden NFL 11,PS2,Electronic Arts,0.41,0.02,0,0.07,0.5
4113,2010 FIFA World Cup South Africa,PSP,Electronic Arts,0.09,0.24,0.03,0.12,0.48
4255,Walk it Out!,Wii,Konami Digital Entertainment,0.36,0.06,0,0.04,0.46
4392,Brunswick Pro Bowling,X360,505 Games,0.38,0.04,0,0.03,0.45
4473,Deer Drive,DS,Mastiff,0.41,0,0,0.02,0.44
4513,NBA Jam,Wii,Electronic Arts,0.38,0.03,0,0.03,0.43
4525,2010 FIFA World Cup South Africa,Wii,Electronic Arts,0.23,0.15,0.01,0.04,0.43
