Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3,Mario Kart Wii,Wii,2008,15.85,12.88,3.79,3.31,35.82
12,Mario Kart DS,DS,2005,9.81,7.57,4.13,1.92,23.42
43,Mario Kart 7,3DS,2011,4.74,3.91,2.67,0.89,12.21
64,Mario Kart 64,N64,1996,5.55,1.94,2.23,0.15,9.87
77,Super Mario Kart,SNES,1992,3.54,1.24,3.81,0.18,8.76
109,Mario Kart 8,WiiU,2014,3.13,2.07,1.27,0.49,6.96
111,Mario Kart: Double Dash!!,GC,2003,4.12,1.77,0.87,0.19,6.95
164,Mario Kart: Super Circuit,GBA,2001,2.62,1.64,0.99,0.23,5.47
214,Diddy Kong Racing,N64,1997,2.91,0.99,0.89,0.1,4.88
278,Excitebike,NES,1984,2.04,0.48,1.57,0.07,4.16
392,F-1 Race,GB,1990,1.73,0.69,0.59,0.4,3.41
444,Star Wars Episode I Racer,N64,1999,2.31,0.62,0.14,0.04,3.12
485,Wave Race 64,N64,1996,1.98,0.58,0.34,0.04,2.94
510,F-Zero,SNES,1990,1.37,0.51,0.89,0.07,2.85
766,R.C. Pro-Am,NES,1988,1.47,0.38,0.19,0.1,2.14
869,Rad Racer,NES,1986,1.13,0.37,0.41,0.05,1.96
1022,Cruis'n USA,N64,1996,1.69,0.04,0,0.01,1.74
1139,Kirby Air Ride,GC,2003,1.01,0.11,0.45,0.04,1.62
1235,F1 Race,NES,1984,0,0,1.52,0,1.52
1603,Diddy Kong Racing DS,DS,2007,1.1,0.04,0,0.1,1.24
1796,Super R.C. Pro-Am,GB,1991,0.58,0.37,0.15,0.04,1.14
1862,F-Zero X,N64,1998,0.45,0.33,0.29,0.03,1.1
2002,F-Zero: Maximum Velocity,GBA,2001,0.39,0.16,0.37,0.12,1.04
2062,Excitebike 64,N64,2000,0.65,0.15,0.19,0.01,1
2683,Pokemon Dash,DS,2004,0.21,0.14,0.38,0.04,0.77
3103,F-Zero GX,GC,2003,0.41,0.11,0.12,0.02,0.65
3176,Cruis'n World,N64,1998,0.59,0.04,0,0.01,0.64
3180,Donkey Kong Barrel Blast,Wii,2007,0.2,0.26,0.11,0.06,0.64
3340,Wave Race: Blue Storm,GC,2001,0.4,0.1,0.09,0.02,0.6
3362,Mickey's Speedway USA,N64,2000,0.37,0.08,0.14,0.01,0.6
3698,Excite Truck,Wii,2006,0.4,0.03,0.08,0.04,0.54
4828,RR64: Ridge Racer 64,N64,1999,0.32,0.07,0,0,0.4
5293,Stunt Race FX,SNES,1993,0,0,0.35,0,0.35
6259,ExciteBots: Trick Racing,Wii,2009,0.26,0,0,0.02,0.28
6768,Classic NES Series: Excitebike,GBA,2004,0.11,0.04,0.1,0.01,0.25
8643,F-Zero: GP Legend,GBA,2003,0.11,0.04,0,0,0.16
10471,Mickey's Speedway USA (weekly JP sales),N64,2000,0,0,0.1,0,0.1
