Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1357,UFC Undisputed 2010,PS3,THQ,0.8,0.41,0.02,0.19,1.42
1479,UFC Undisputed 2010,X360,THQ,0.9,0.31,0,0.11,1.33
1635,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,Namco Bandai Games,0.42,0.47,0.15,0.18,1.22
1857,WWE SmackDown vs. Raw 2011,PS3,THQ,0.44,0.46,0.01,0.18,1.1
2357,WWE SmackDown vs. Raw 2011,X360,THQ,0.44,0.36,0,0.08,0.88
2502,Dragon Ball: Raging Blast 2,PS3,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83
2627,Naruto Shippuden: Ultimate Ninja Storm 2,X360,Namco Bandai Games,0.43,0.27,0.01,0.07,0.79
2893,WWE SmackDown vs. Raw 2011,PSP,THQ,0.22,0.31,0,0.17,0.71
3145,Dragon Ball: Raging Blast 2,X360,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64
3333,Fighters Uncaged,X360,Ubisoft,0.31,0.24,0,0.06,0.61
3381,The Fight: Lights Out,PS3,Sony Computer Entertainment,0.29,0.22,0,0.09,0.6
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,Capcom,0.32,0.16,0.03,0.05,0.55
4171,WWE SmackDown vs. Raw 2011,Wii,THQ,0.3,0.13,0,0.04,0.47
4710,BlazBlue: Continuum Shift,PS3,PQube,0.21,0.08,0.09,0.04,0.41
5041,EA Sports MMA,PS3,Electronic Arts,0.16,0.15,0.01,0.06,0.38
5072,WWE SmackDown vs. Raw 2011,PS2,THQ,0.24,0.07,0,0.07,0.38
5181,One Piece: Gigant Battle!,DS,Namco Bandai Games,0,0,0.36,0,0.36
5251,EA Sports MMA,X360,Electronic Arts,0.23,0.1,0,0.03,0.36
5688,BlazBlue: Continuum Shift,X360,PQube,0.23,0.04,0.02,0.02,0.32
6438,Dragon Ball Z: Tenkaichi Tag Team,PSP,Namco Bandai Games,0.11,0.04,0.09,0.03,0.27
7345,UFC Undisputed 2010,PSP,THQ,0.11,0.07,0,0.04,0.21
10229,BlazBlue: Calamity Trigger Portable,PSP,PQube,0.07,0.01,0.03,0.01,0.11
10414,Fairy Tail: Portable Guild,PSP,Konami Digital Entertainment,0,0,0.11,0,0.11
10492,Lucha Libre AAA: Heroes del Ring,PS3,Konami Digital Entertainment,0.1,0,0,0.01,0.1
11344,Naruto Shippuden: Shinobi Rumble,DS,Takara Tomy,0.03,0,0.05,0,0.08
11615,Bleach: Heat the Soul 7,PSP,Sony Computer Entertainment,0,0,0.08,0,0.08
12055,Tournament of Legends,Wii,Sega,0.04,0.02,0,0.01,0.07
12298,Ys vs. Sora no Kiseki: Alternative Saga,PSP,Falcom Corporation,0,0,0.06,0,0.06
12438,Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,Takara Tomy,0,0,0.06,0,0.06
13000,Lucha Libre AAA: Heroes del Ring,X360,Konami Digital Entertainment,0.05,0,0,0,0.05
13011,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,Hudson Soft,0,0,0.05,0,0.05
13018,TNA iMPACT: Cross the Line,PSP,SouthPeak Games,0.05,0,0,0,0.05
13210,TNA iMPACT: Cross the Line,DS,SouthPeak Games,0.05,0,0,0,0.05
13809,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Wii,Namco Bandai Games,0,0,0.04,0,0.04
14467,Dennou Senki Virtual-On Force,X360,Sega,0,0,0.03,0,0.03
14494,Senko no Ronde DUO,X360,G.Rev,0,0,0.03,0,0.03
14501,Katekyoo Hitman Reborn! Kizuna no Tag Battle,PSP,Marvelous Interactive,0,0,0.03,0,0.03
14652,The King of Fighters Portable '94~'98: Chapter of Orochi,PSP,SNK Playmore,0,0,0.03,0,0.03
16143,BlazBlue: Calamity Trigger,PC,PQube,0,0.01,0,0,0.01
16160,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,SNK Playmore,0,0,0.01,0,0.01
