Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14563,Planet of the Apes,GBA,2001,Ubisoft,0.02,0.01,0,0,0.03
14570,Oumagatoki: Kaidan Romance,PSP,2012,Quinrose,0,0,0.03,0,0.03
14573,Kung Fu Panda: Legendary Warriors,DS,2008,Activision,0.02,0,0,0,0.03
14578,Nanashi no Game Me,DS,2009,Square Enix,0,0,0.03,0,0.03
14580,Young Justice: Legacy,3DS,2013,Namco Bandai Games,0.03,0,0,0,0.03
14581,Syberia,PC,2002,Microids,0,0.02,0,0,0.03
14582,Bladestorm: Nightmare,PS3,2015,Tecmo Koei,0,0,0.03,0,0.03
14584,Higurashi no Naku Koro ni Iki,PSV,2015,Kaga Create,0,0,0.03,0,0.03
14590,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,2007,Namco Bandai Games,0,0,0.03,0,0.03
14595,Grid Runner,PS,1996,Virgin Interactive,0.02,0.01,0,0,0.03
14603,Gekido Advance: Kintaro's Revenge,GBA,2002,Zoo Digital Publishing,0.02,0.01,0,0,0.03
14610,Turn It Around,DS,2006,505 Games,0.03,0,0,0,0.03
14612,Attack on Titan (KOEI),XOne,2016,Tecmo Koei,0.01,0.01,0,0,0.03
14616,Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,2003,THQ,0.02,0.01,0,0,0.03
14617,My Hero Academia: Battle for All,3DS,2016,Namco Bandai Games,0,0,0.03,0,0.03
14621,Rugby League Live 3,X360,2015,Tru Blu Entertainment,0,0.03,0,0,0.03
14630,Monsters vs. Aliens,PC,2009,Activision,0.01,0.01,0,0,0.03
14647,Bleach DS 4th: Flame Bringer,DS,2009,Sega,0,0,0.03,0,0.03
14648,Pacific Liberator,Wii,2009,Zoo Games,0.03,0,0,0,0.03
14662,Fireblade,GC,2002,Midway Games,0.02,0.01,0,0,0.03
14663,Kong: King of Atlantis,GBA,2005,THQ,0.02,0.01,0,0,0.03
14664,Kidou Senshi V Gundam,SNES,1994,Namco Bandai Games,0,0,0.03,0,0.03
14665,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,2005,Konami Digital Entertainment,0,0,0.03,0,0.03
14666,The Settlers II 10th Anniversary,PC,2006,Ubisoft,0,0.02,0,0,0.03
14668,Onechanbara Z Kagura,X360,2012,D3Publisher,0,0,0.03,0,0.03
14681,The IdolM@ster: Gravure For You! Vol. 6,PS3,2012,Namco Bandai Games,0,0,0.03,0,0.03
14683,Ghostbusters (2016),PS4,2016,Activision,0.02,0,0,0.01,0.03
14684,Secrets of the Titanic,DS,2012,Avanquest Software,0,0.02,0,0,0.03
14688,Harukanaru Toki no Naka de 6,PSV,2015,Tecmo Koei,0,0,0.03,0,0.03
14690,Samurai Warriors 2,PS3,2013,Tecmo Koei,0,0,0.03,0,0.03
14695,Darius Burst: Chronicle Saviours,PSV,2016,Kadokawa Games,0,0,0.03,0,0.03
14696,Biohazard: Revival Selection,X360,2011,Capcom,0,0,0.03,0,0.03
14698,Prince of Persia (2008),PC,2008,Ubisoft,0,0.02,0,0,0.03
14699,Super Duper Sumos,GBA,N/A,Unknown,0.02,0.01,0,0,0.03
14702,Gudetama: Hanjuku de Tanomuwa,3DS,2015,Rocket Company,0,0,0.03,0,0.03
14705,Star Trek: The Game,PC,2013,Namco Bandai Games,0,0.02,0,0,0.03
14707,The Last Guy,PS3,2009,Sony Computer Entertainment,0,0,0.03,0,0.03
14720,Gintama: Banji Oku Chuubu!,Wii,2007,Namco Bandai Games,0,0,0.03,0,0.03
14721,Aegis of Earth: Protonovus Assault,PS3,2016,PQube,0.01,0.01,0,0,0.03
14738,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,DS,2011,Namco Bandai Games,0,0,0.03,0,0.03
14745,Jewel Quest 5: The Sleepless Star,DS,2012,Licensed 4U,0,0.02,0,0,0.03
14749,Tiger & Bunny: On-Air Jack!,PSP,2012,Namco Bandai Games,0,0,0.03,0,0.03
14750,Pro Evolution Soccer 2012,3DS,2011,Konami Digital Entertainment,0.02,0,0,0,0.03
14751,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012,Namco Bandai Games,0,0,0.03,0,0.03
14755,Star Wars The Clone Wars: Republic Heroes,PC,2009,LucasArts,0,0.02,0,0,0.03
14760,Let's Sing 2016,PS4,2015,FuRyu Corporation,0.02,0,0,0.01,0.03
14771,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Vivendi Games,0.02,0.01,0,0,0.03
14773,Brothers Conflict: Passion Pink,PSP,2012,Idea Factory,0,0,0.03,0,0.03
14775,My Frogger: Toy Trials,DS,2006,Konami Digital Entertainment,0.02,0,0,0,0.03
14776,Jet Grind Radio,GBA,2003,Sega,0.02,0.01,0,0,0.03
