Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3870,Harry Potter and the Prisoner of Azkaban,GBA,2004,Electronic Arts,0.37,0.14,0,0.01,0.52
3874,Iron Man,DS,2008,Sega,0.35,0.12,0,0.05,0.52
3879,Way of the Samurai,PS2,2002,Eidos Interactive,0.13,0.1,0.25,0.03,0.51
3884,The LEGO Movie Videogame,XOne,2014,Warner Bros. Interactive Entertainment,0.34,0.13,0,0.04,0.51
3886,Prince of Persia Trilogy,PS3,2010,Ubisoft,0.17,0.25,0,0.09,0.51
3893,The Saboteur,X360,2009,Electronic Arts,0.26,0.21,0,0.05,0.51
3905,Dynasty Warriors,PSP,2004,Tecmo Koei,0.18,0.01,0.3,0.02,0.51
3912,Monsters vs. Aliens,DS,2009,Activision,0.33,0.13,0,0.05,0.51
3915,Lost: Via Domus,PS3,2008,Ubisoft,0.19,0.23,0,0.09,0.51
3924,LEGO Dimensions,WiiU,2015,Warner Bros. Interactive Entertainment,0.3,0.16,0,0.05,0.51
3928,Harry Potter and the Half-Blood Prince,PSP,2009,Electronic Arts,0.18,0.21,0,0.12,0.51
3929,Quantum Break,XOne,2016,Microsoft Game Studios,0.27,0.19,0.01,0.04,0.51
3930,NBA 2K11,Wii,2010,Take-Two Interactive,0.47,0.01,0,0.03,0.51
3935,Rory McIlroy PGA Tour,PS4,2015,Electronic Arts,0.18,0.24,0,0.08,0.51
3938,Dishonored,PC,2012,Bethesda Softworks,0.26,0.19,0,0.06,0.51
3941,Silent Hill 4: The Room,PS2,2004,Konami Digital Entertainment,0.25,0.19,0,0.06,0.51
3949,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,2004,THQ,0.36,0.13,0,0.01,0.5
3955,Midnight Magic,2600,1983,Atari,0.47,0.03,0,0.01,0.5
3957,Pro Evolution Soccer 2012,X360,2011,Konami Digital Entertainment,0.1,0.34,0,0.07,0.5
3965,The Mummy Returns,PS2,2001,Universal Interactive,0.25,0.19,0,0.06,0.5
3966,Hitman: Blood Money,PS2,2006,Eidos Interactive,0.25,0.19,0,0.06,0.5
3972,LEGO The Hobbit,X360,2014,Warner Bros. Interactive Entertainment,0.2,0.26,0,0.04,0.5
3978,Rugrats in Paris: The Movie,N64,2000,THQ,0.4,0.09,0,0.01,0.5
3986,Spider-Man 2,DS,2004,Activision,0.41,0.02,0.03,0.04,0.5
3992,The Saboteur,PS3,2009,Electronic Arts,0.2,0.22,0,0.08,0.5
3993,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,2004,THQ,0.24,0.19,0,0.06,0.5
3994,Metal Gear Rising: Revengeance,X360,2013,Konami Digital Entertainment,0.29,0.16,0,0.04,0.5
4005,Dynasty Warriors: Gundam 2,PS3,2008,Namco Bandai Games,0.09,0.07,0.32,0.03,0.5
4006,Shrek SuperSlam,PS2,2005,Activision,0.24,0.19,0,0.06,0.5
4010,Tomb Raider: Anniversary,PS2,2007,Eidos Interactive,0.41,0.02,0,0.07,0.5
4011,Fantastic 4,PS2,2005,Activision,0.41,0.01,0,0.07,0.5
4012,Epic Mickey 2: The Power of Two,PS3,2012,Disney Interactive Studios,0.21,0.2,0,0.08,0.5
4014,The Evil Within,X360,2014,Bethesda Softworks,0.25,0.2,0.01,0.04,0.5
4017,Raiders of the Lost Ark,2600,1981,Atari,0.46,0.03,0,0.01,0.5
4018,Gauntlet,2600,1982,Answer Software,0.46,0.03,0,0.01,0.5
4021,Ace Combat: Assault Horizon,X360,2011,Namco Bandai Games,0.3,0.12,0.03,0.04,0.49
4022,Resident Evil: The Mercenaries 3D,3DS,2011,Capcom,0.16,0.17,0.13,0.03,0.49
4023,Super Monkey Ball 3D,3DS,2011,Sega,0.26,0.15,0.05,0.04,0.49
4028,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015,Square Enix,0,0,0.49,0,0.49
4029,Lego Batman 3: Beyond Gotham,PSV,2014,Warner Bros. Interactive Entertainment,0.09,0.29,0,0.11,0.49
4030,The Matrix: Path of Neo,PS2,2005,Atari,0.41,0.01,0,0.07,0.49
4032,Lollipop Chainsaw,X360,2012,Warner Bros. Interactive Entertainment,0.31,0.13,0.02,0.04,0.49
4035,Power Rangers: Dino Thunder,GBA,2003,THQ,0.35,0.13,0,0.01,0.49
4044,Scarface: The World is Yours,XB,2006,Vivendi Games,0.37,0.11,0,0.02,0.49
4049,Bakugan Battle Brawlers: Defenders of the Core,DS,2010,Activision,0.42,0.02,0.02,0.03,0.49
4053,Terraria,PS3,2013,505 Games,0.07,0.26,0.09,0.07,0.49
4057,Epic Mickey: Power of Illusion,3DS,2012,Disney Interactive Studios,0.36,0.04,0.04,0.04,0.49
4058,LEGO Marvel Super Heroes,DS,2013,Warner Bros. Interactive Entertainment,0.28,0.17,0,0.04,0.49
4068,Pac-Man World 2,XB,2002,Namco Bandai Games,0.36,0.11,0,0.02,0.49
4070,Die Hard Trilogy 2: Viva Las Vegas,PS,1999,Fox Interactive,0.27,0.18,0,0.03,0.49
