Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10412,Busou Shinki: Battle Masters Mk. 2,PSP,2011,Konami Digital Entertainment,0,0,0.11,0,0.11
10433,Kenka Bancho Bros: Tokyo Battle Royale,PSP,2012,Spike,0,0,0.1,0,0.1
10435,Adventure Time: Finn & Jake Investigations,PS3,2015,Little Orbit,0.02,0.07,0,0.02,0.1
10436,Kamen Rider: Battride War II,PS3,2014,Namco Bandai Games,0,0,0.1,0,0.1
10443,Taiko no Tatsujin: V Version,PSV,2015,Namco Bandai Games,0,0,0.1,0,0.1
10444,Pariah,XB,2005,Hip Interactive,0.08,0.02,0,0,0.1
10450,Fatal Frame 2: Wii Edition,Wii,2012,Nintendo,0,0,0.1,0,0.1
10456,Army Corps of Hell,PSV,2011,Square Enix,0.05,0.04,0,0.02,0.1
10461,Universe at War: Earth Assault,X360,2008,Sega,0.09,0.01,0,0.01,0.1
10465,Tom Clancy's Splinter Cell: Chaos Theory,GC,2005,Ubisoft,0.08,0.02,0,0,0.1
10467,Happy Feet Two,PS3,N/A,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.1
10476,Kidou Senshi Gundam UC,PS3,2012,Namco Bandai Games,0,0,0.1,0,0.1
10490,Green Lantern: Rise of the Manhunters,Wii,2011,Warner Bros. Interactive Entertainment,0.06,0.04,0,0.01,0.1
10491,Castlevania: Lords of Shadow 2,X360,2014,Konami Digital Entertainment,0.02,0.07,0,0.01,0.1
10493,Syberia,XB,2003,Microids,0.08,0.02,0,0,0.1
10506,The Story of Noah's Ark,DS,2010,SouthPeak Games,0.1,0,0,0.01,0.1
10508,Astro Boy: The Video Game,DS,2009,D3Publisher,0.09,0,0,0.01,0.1
10512,Death By Degrees,PS2,2005,Sony Computer Entertainment,0.05,0.04,0,0.01,0.1
10515,Samurai Warriors Chronicles 2nd,3DS,2012,Ubisoft Annecy,0,0,0.1,0,0.1
10520,America's Next Top Model,DS,2008,Eidos Interactive,0.1,0,0,0.01,0.1
10539,Shellshock,PS,1995,Core Design Ltd.,0.06,0.04,0,0.01,0.1
10542,The Destiny of Zorro,Wii,2009,505 Games,0.1,0,0,0.01,0.1
10543,Hot Wheels Ultimate Racing,PSP,2007,Activision,0.09,0,0,0.01,0.1
10546,Metal Gear Solid HD Edition,PS3,2011,Konami Digital Entertainment,0,0,0.1,0,0.1
10547,Hunter: The Reckoning,GC,2002,Virgin Interactive,0.08,0.02,0,0,0.1
10549,Urban Chaos,PS,1999,Eidos Interactive,0.06,0.04,0,0.01,0.1
10554,Water Sports,Wii,2009,Avanquest,0.05,0.04,0,0.01,0.1
10562,Yaiba: Ninja Gaiden Z,PS3,2014,Tecmo Koei,0.05,0.04,0,0.02,0.1
10571,X-Men: The Official Game,XB,2006,Activision,0.08,0.02,0,0,0.1
10577,Minority Report: Everybody Runs,GC,2002,Activision,0.08,0.02,0,0,0.1
10579,Project Hacker: Kakusei,DS,2006,Nintendo,0,0,0.1,0,0.1
10591,All Kamen Rider: Rider Generation 2,DS,2012,Namco Bandai Games,0,0,0.1,0,0.1
10598,[Prototype 2],PC,2012,Activision,0.07,0.02,0,0.01,0.1
10601,Blades of Time,PS3,2012,Konami Digital Entertainment,0.04,0.03,0.01,0.01,0.1
10609,Van Helsing,GBA,2004,Activision,0.07,0.03,0,0,0.1
10611,Bee Movie Game,PS2,2007,Activision,0.05,0.04,0,0.01,0.1
10613,Spider-Man: Web of Shadows,DS,2008,Activision,0.09,0,0,0.01,0.1
10623,Dragonseeds,PS,1998,Jaleco,0.03,0.02,0.04,0.01,0.1
10640,Lode Runner 3-D,N64,1998,Infogrames,0.08,0.02,0,0,0.1
10645,Harry Potter and the Deathly Hallows - Part 1,PC,2010,Electronic Arts,0.08,0.02,0,0.01,0.1
10651,Army Men World War: Team Assault,PS,2001,3DO,0.06,0.04,0,0.01,0.1
10652,Tom Clancy's Splinter Cell,GBA,2003,Ubisoft,0.07,0.03,0,0,0.1
10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011,Electronic Arts,0.05,0.04,0,0.01,0.1
10663,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011,THQ,0.07,0.02,0,0.01,0.1
10664,Evil Dead: Fistfull of Boomstick,XB,2003,THQ,0.07,0.02,0,0,0.1
10675,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015,D3Publisher,0,0,0.1,0,0.1
10683,Kung Fu Panda 2,PS3,2011,THQ,0.04,0.04,0,0.02,0.1
10684,Star Wars: Lethal Alliance,DS,2006,Ubisoft,0.08,0.01,0,0.01,0.1
10689,Generator Rex: Agent of Providence,3DS,2011,Activision,0.07,0.02,0,0.01,0.1
10692,Happy Feet Two,X360,N/A,Warner Bros. Interactive Entertainment,0.08,0.01,0,0.01,0.1
