Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
65,New Super Mario Bros. 2,3DS,Nintendo,3.66,3.07,2.47,0.63,9.82
184,New Super Mario Bros. U,WiiU,Nintendo,2.32,1.3,1.27,0.31,5.19
1298,LittleBigPlanet PS Vita,PSV,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
2336,The Jak and Daxter Collection,PS3,Sony Computer Entertainment,0.6,0.19,0,0.1,0.89
3386,Rayman Origins,PSV,Ubisoft,0.13,0.35,0,0.11,0.59
8803,Naruto: Powerful Shippuden,3DS,Namco Bandai Games,0.08,0.02,0.04,0.01,0.15
8953,Rayman Origins,3DS,Ubisoft,0.06,0.08,0,0.01,0.15
9773,Crush3D,3DS,Sega,0.07,0.04,0,0.01,0.12
11605,Rayman Origins,PC,Ubisoft,0,0.06,0,0.01,0.08
13567,Mechanic Escape,PS3,D3Publisher,0,0,0.04,0,0.04
14646,Trine 2,WiiU,Atlus,0,0.03,0,0,0.03
15059,Xia-Xia,DS,N/A,0,0.02,0,0,0.02
