Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
716,Onimusha 2: Samurai's Destiny,PS2,Capcom,0.62,0.44,1.06,0.13,2.25
921,Star Fox Adventures,GC,Nintendo,0.96,0.53,0.3,0.09,1.87
4421,The Thing,PS2,Vivendi Games,0.22,0.17,0,0.06,0.44
4479,Eternal Darkness: Sanity's Requiem,GC,Nintendo,0.34,0.09,0,0.01,0.44
4723,Boku no Natsuyasumi 2: Umi no Bouken Hen,PS2,Sony Computer Entertainment,0,0,0.41,0,0.41
5177,Kamaitachi no Yoru 2,PS2,ChunSoft,0,0,0.36,0,0.36
5518,Clock Tower 3,PS2,Capcom,0.1,0.08,0.12,0.03,0.33
5658,"Ed, Edd n Eddy: Jawbreakers!",GBA,BAM! Entertainment,0.23,0.08,0,0.01,0.32
5689,"Monsters, Inc.",PS2,Sony Computer Entertainment,0.15,0.12,0,0.04,0.32
5696,Shenmue II,XB,Microsoft Game Studios,0.22,0.08,0,0.01,0.32
5981,Lupin the 3rd: Treasure of the Sorcerer King,PS2,505 Games,0.02,0.02,0.25,0.01,0.29
6060,"Sakura Wars 4: Koi Seyo,Otome",DC,Sega,0,0,0.29,0,0.29
6251,Myst III: Exile,PS2,Ubisoft,0.14,0.11,0,0.04,0.28
6531,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,NewKidCo,0.19,0.07,0,0,0.26
6573,Drakan: The Ancients' Gates,PS2,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6622,Bomberman Generation,GC,Vivendi Games,0.15,0.04,0.06,0.01,0.25
7306,Herdy Gerdy,PS2,Eidos Interactive,0.11,0.08,0,0.03,0.22
7709,The Thing,XB,Vivendi Games,0.15,0.04,0,0.01,0.2
7803,Disney's Magical Mirror Starring Mickey Mouse,GC,Nintendo,0.15,0.04,0,0.01,0.19
7855,Frogger's Adventures 2: The Lost Wand,GBA,Konami Digital Entertainment,0.14,0.05,0,0,0.19
8452,Cubivore: Survival of the Fittest,GC,Nintendo,0.01,0,0.15,0,0.17
8548,Shadow Man: 2econd Coming,PS2,Acclaim Entertainment,0.08,0.06,0,0.02,0.16
9106,Pirates: The Legend of Black Kat,PS2,Electronic Arts,0.07,0.05,0,0.02,0.14
9169,Ecco the Dolphin: Defender of the Future,PS2,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14
9191,Enclave,XB,Swing! Entertainment,0.11,0.03,0,0.01,0.14
9697,Pryzm Chapter One: The Dark Unicorn,PS2,TDK Mediactive,0.06,0.05,0,0.02,0.12
11298,Prisoner of War,XB,Atari,0.06,0.02,0,0,0.08
11343,Tokimeki Memorial: Girl's Side,PS2,Konami Digital Entertainment,0,0,0.08,0,0.08
11929,Galerians: Ash,PS2,Sammy Corporation,0.03,0.03,0,0.01,0.07
12083,Hikaru no Go: Heian Gensou Ibunroku,PS,Konami Digital Entertainment,0,0,0.06,0,0.07
12269,Pirates: The Legend of Black Kat,XB,Electronic Arts,0.05,0.01,0,0,0.06
12591,Broken Sword: The Shadow of the Templars,GBA,BAM! Entertainment,0.04,0.02,0,0,0.06
12659,Myst III: Exile,XB,Ubisoft,0.04,0.01,0,0,0.06
13012,Shifters,PS2,3DO,0.03,0.02,0,0.01,0.05
14234,EverBlue 2,PS2,Capcom,0.02,0.01,0,0,0.03
14910,Konohana 2: Todoke Kanai Requiem,PS2,Success,0,0,0.03,0,0.03
15202,Natsuiro no Sunadokei,PS2,Princess Soft,0,0,0.02,0,0.02
15381,Largo Winch .// Commando Sar,PS,Ubisoft,0.01,0.01,0,0,0.02
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,Victor Interactive,0,0,0.02,0,0.02
15706,Roommate Asami: Okusama wa Joshikousei,PS2,Datam Polystar,0,0,0.02,0,0.02
16202,Casper,GBA,Microids,0.01,0,0,0,0.01
16390,Darkened Skye,GC,TDK Mediactive,0.01,0,0,0,0.01
