Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
94,Call of Duty: Advanced Warfare,PS4,Activision,2.8,3.3,0.14,1.37,7.6
155,Destiny,PS4,Activision,2.49,2.05,0.16,0.96,5.65
194,Call of Duty: Advanced Warfare,XOne,Activision,3.21,1.53,0.01,0.38,5.13
245,Call of Duty: Advanced Warfare,PS3,Activision,1.54,1.94,0.19,0.77,4.45
258,Call of Duty: Advanced Warfare,X360,Activision,2.75,1.18,0,0.37,4.31
296,Far Cry 4,PS4,Ubisoft,1.12,2.12,0.1,0.69,4.03
411,Destiny,XOne,Activision,2.13,0.92,0,0.23,3.28
440,Halo: The Master Chief Collection,XOne,Microsoft Game Studios,1.89,0.99,0.03,0.24,3.15
495,Titanfall,XOne,Electronic Arts,1.84,0.8,0.04,0.22,2.9
873,Destiny,X360,Activision,1.3,0.49,0,0.16,1.95
1026,Destiny,PS3,Activision,0.67,0.66,0.12,0.27,1.73
1149,Far Cry 4,XOne,Ubisoft,0.79,0.68,0.01,0.13,1.61
1170,Wolfenstein: The New Order,PS4,Bethesda Softworks,0.47,0.8,0.03,0.29,1.58
1339,Far Cry 4,PS3,Ubisoft,0.33,0.79,0.08,0.23,1.44
1405,Titanfall,X360,Electronic Arts,0.87,0.38,0.02,0.11,1.38
1762,Plants vs. Zombies: Garden Warfare,X360,Electronic Arts,0.51,0.54,0,0.1,1.16
1814,Alien: Isolation,PS4,Sega,0.34,0.56,0.04,0.19,1.13
1838,Sunset Overdrive,XOne,Microsoft Game Studios,0.62,0.4,0,0.08,1.11
2121,Far Cry 4,X360,Ubisoft,0.45,0.44,0,0.08,0.98
2488,Borderlands 2,PSV,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83
2690,Plants vs. Zombies: Garden Warfare,PS3,Electronic Arts,0.22,0.4,0.01,0.14,0.76
2759,Borderlands: The Pre-Sequel,X360,Take-Two Interactive,0.46,0.22,0.01,0.06,0.75
2974,Plants vs. Zombies: Garden Warfare,XOne,Electronic Arts,0.39,0.23,0,0.06,0.68
2992,Sniper Elite 3,PS4,505 Games,0.22,0.33,0,0.13,0.68
3020,Wolfenstein: The New Order,XOne,Bethesda Softworks,0.33,0.28,0,0.06,0.67
3049,Borderlands: The Pre-Sequel,PS3,Take-Two Interactive,0.25,0.26,0.05,0.11,0.67
3249,Far Cry 4,PC,Ubisoft,0.15,0.42,0,0.05,0.62
3289,Plants vs. Zombies: Garden Warfare,PS4,Electronic Arts,0.21,0.29,0.01,0.11,0.61
3459,Titanfall,PC,Electronic Arts,0.21,0.3,0,0.07,0.58
3945,Wolfenstein: The New Order,PS3,Bethesda Softworks,0.14,0.25,0.02,0.09,0.51
3997,Alien: Isolation,XOne,Sega,0.22,0.24,0,0.04,0.5
4246,Wolfenstein: The New Order,PC,Bethesda Softworks,0.12,0.29,0,0.05,0.46
4704,Wolfenstein: The New Order,X360,Bethesda Softworks,0.18,0.19,0,0.04,0.41
4742,Call of Duty: Advanced Warfare,PC,Activision,0.14,0.23,0,0.04,0.41
5089,Alien: Isolation,PS3,Sega,0.12,0.19,0,0.07,0.37
5558,Sniper Elite 3,XOne,505 Games,0.19,0.11,0,0.03,0.33
5618,Sniper Elite 3,X360,505 Games,0.16,0.14,0,0.03,0.32
5715,Sniper Elite 3,PS3,505 Games,0.1,0.15,0,0.06,0.31
5829,Alien: Isolation,X360,Sega,0.15,0.13,0,0.03,0.3
6073,Borderlands: The Pre-Sequel,PC,Take-Two Interactive,0.11,0.15,0,0.03,0.29
8962,Alien: Isolation,PC,Sega,0,0.13,0,0.01,0.15
12048,Enemy Front,PS3,City Interactive,0.01,0.05,0,0.01,0.07
13048,Enemy Front,X360,Namco Bandai Games,0.02,0.03,0,0,0.05
14486,Cabela's Big Game Hunter: Pro Hunts,PS3,Activision,0.03,0,0,0,0.03
14767,Cabela's Big Game Hunter: Pro Hunts,X360,Activision,0.02,0,0,0,0.03
15141,Plants vs. Zombies: Garden Warfare,PC,Electronic Arts,0,0.02,0,0,0.02
15353,Cabela's Big Game Hunter: Pro Hunts,WiiU,Activision,0.02,0,0,0,0.02
