Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10337,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Warner Bros. Interactive Entertainment,0.1,0,0,0.01,0.11
10347,Aqua Aqua,PS2,2000,3DO,0.05,0.04,0,0.01,0.11
10357,Sudokuro,DS,2007,Crave Entertainment,0.1,0,0,0.01,0.11
10459,Exit DS,DS,2008,Square Enix,0.09,0,0.01,0.01,0.1
10481,May's Mystery: Forbidden Memories,DS,2011,Mastertronic,0.05,0.04,0,0.01,0.1
10482,PictoImage,DS,2007,Sega,0.1,0,0,0.01,0.1
10600,Sudoku Mania,DS,2006,Zoo Digital Publishing,0.09,0,0,0.01,0.1
10605,Bejeweled Twist,DS,2010,PopCap Games,0,0.09,0,0.01,0.1
10615,USA Today Puzzle Craze,DS,2009,Destineer,0.09,0,0,0.01,0.1
10672,Sneakers,XB,2002,Microsoft Game Studios,0.07,0.02,0,0,0.1
