Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8733,Bomberman,PSP,2006,Konami Digital Entertainment,0.14,0,0,0.01,0.15
8735,The Quest Trio,DS,2008,Avanquest,0.14,0.01,0,0.01,0.15
8754,Jewel Quest Solitaire,DS,2009,GSP,0,0.14,0,0.02,0.15
8759,Klax,2600,1989,Atari,0.14,0.01,0,0,0.15
8761,Saturn Bomberman,SAT,1996,Sega,0,0,0.15,0,0.15
8797,Countdown: The Game,DS,2009,Mindscape,0,0.14,0,0.01,0.15
8815,Cake Mania: In The Mix!,Wii,2008,Majesco Entertainment,0.14,0,0,0.01,0.15
8822,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,2010,Astragon,0.09,0.04,0,0.01,0.15
8877,Tetris Attack,SNES,1995,Nintendo,0,0,0.15,0,0.15
8886,Brain Boost: Gamma Wave,DS,2005,505 Games,0.14,0,0,0.01,0.15
