Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1628,"WarioWare, Inc.: Mega MicroGame$",GBA,2003,Nintendo,0.4,0.11,0.7,0.02,1.23
1631,Boom Blox,Wii,2008,Electronic Arts,0.72,0.38,0,0.12,1.23
1637,Intelligent Qube,PS,1997,Sony Computer Entertainment,0.13,0.07,1,0.02,1.22
1640,Pac-Man,NES,1984,Namco Bandai Games,0.27,0.08,0.85,0.02,1.22
1683,Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Nintendo,0.74,0.03,0.36,0.07,1.2
1689,Captain Toad: Treasure Tracker,WiiU,2014,Nintendo,0.56,0.36,0.19,0.09,1.19
1740,Mario vs. Donkey Kong,GBA,2004,Nintendo,0.68,0.25,0.21,0.02,1.17
1772,Qix,GB,1990,Nintendo,0.51,0.2,0.41,0.03,1.15
1782,Puyo Puyo Sun Ketteiban,PS,1997,Compile,0,0,1.07,0.07,1.15
1829,Yoshi's Cookie,NES,1992,Nintendo,0.41,0.06,0.63,0.02,1.12
