Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9217,Super Puzzle Fighter II Turbo,PS,1996,Virgin Interactive,0.08,0.05,0,0.01,0.14
9244,Puyo Puyo!! 20th Anniversary,DS,2011,Sega,0,0,0.14,0,0.14
9246,Bust-A-Move Deluxe,PSP,2006,505 Games,0.13,0,0,0.01,0.14
9247,I Spy: Universe,DS,2010,Scholastic Inc.,0.13,0,0,0.01,0.14
9253,Bejeweled 3,X360,N/A,Unknown,0.13,0,0,0.01,0.14
9275,Touch My Katamari,PSV,2011,Namco Bandai Games,0.08,0.04,0,0.02,0.14
9281,Cruise Ship Vacation Games,Wii,2009,Avanquest,0.13,0,0,0.01,0.14
9284,Learn Math,DS,2009,DreamCatcher Interactive,0.13,0,0,0.01,0.14
9286,Magnetica,DS,2006,Nintendo,0.08,0.01,0.03,0.01,0.14
9303,Kororinpa: Marble Mania,Wii,2006,Nintendo,0.08,0.02,0.03,0.01,0.14
