Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6029,The New Tetris,N64,1999,Nintendo,0.22,0.05,0.02,0,0.29
6035,Jewel Quest Mysteries: Curse of the Emerald Tear,DS,2010,Avanquest,0,0.25,0,0.04,0.29
6058,Puzzle Quest: Challenge of the Warlords,Wii,2007,D3Publisher,0.26,0,0,0.02,0.29
6065,Feel the Magic XY/XX,DS,2004,Sega,0.17,0,0.1,0.02,0.29
6067,Neopets Puzzle Adventure,DS,2008,Capcom,0.26,0,0,0.02,0.29
6082,I Spy: Spooky Mansion,Wii,2010,Storm City Games,0.27,0,0,0.02,0.29
6096,Ratatouille: Food Frenzy,DS,2007,THQ,0.26,0,0,0.02,0.29
6171,Carol Vorderman's Sudoku,PS2,2006,Xplosiv,0,0.23,0,0.05,0.28
6234,Puyo Puyo! 15th Anniversary,DS,2006,Sega,0,0,0.28,0,0.28
6278,M&M's Blast!,GBA,2001,Unknown,0.2,0.07,0,0,0.27
