Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11260,Chameleon,PSP,2006,505 Games,0.07,0,0,0.01,0.08
11263,Tokimeki Memorial: Taisen Pazurudama,SAT,1996,Konami Digital Entertainment,0,0,0.08,0,0.08
11289,SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,The Adventure Company,0.07,0.01,0,0.01,0.08
11291,Frantix,PSP,2005,Ubisoft,0.08,0,0,0.01,0.08
11320,Bomberman Jetters,GC,2002,Hudson Soft,0.06,0.02,0,0,0.08
11349,Nikoli's Pencil Puzzle,3DS,2011,Hudson Soft,0.05,0.03,0,0.01,0.08
11359,Puchi Puchi Virus,DS,2007,Jaleco,0.08,0,0,0.01,0.08
11379,Bejeweled 3,PC,2010,PopCap Games,0.02,0.05,0,0.01,0.08
11383,Exit,PSP,2005,Ubisoft,0.07,0,0,0.01,0.08
11394,Smart Bomb,PSP,2005,Eidos Interactive,0.07,0,0,0.01,0.08
