Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
851,Super Street Fighter II,SNES,Nintendo,0.52,0.16,1.29,0.03,2
889,Mortal Kombat II,SNES,Acclaim Entertainment,1.48,0.39,0,0.06,1.93
1327,Dragon Ball Z,SNES,Namco Bandai Games,0,0,1.45,0,1.45
1676,Dragon Ball Z: La Legende Saien,SNES,Namco Bandai Games,0,0,1.2,0,1.2
2797,Dragon Ball Z: Ultime Menace,SNES,Namco Bandai Games,0,0,0.73,0,0.73
4365,Fatal Fury 2,SNES,Takara,0,0,0.45,0,0.45
5176,Yuu Yuu Hakusho,SNES,Namco Bandai Games,0,0,0.36,0,0.36
6308,Bishoujo Senshi Sailormoon R,SNES,Namco Bandai Games,0,0,0.27,0,0.27
8910,Super Street Fighter II,GEN,Capcom,0,0,0.15,0,0.15
9198,The King of Fighters '94 (CD),NG,SNK,0,0,0.14,0,0.14
12086,Samurai Shodown,NG,SNK,0,0,0.07,0,0.07
