Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1066,WCW vs. nWo: World Tour,N64,THQ,1.37,0.28,0.03,0.02,1.69
1232,Knockout Kings,PS,Electronic Arts,1.07,0.39,0,0.06,1.52
1494,Fighting Force,PS,Eidos Interactive,0.73,0.5,0,0.09,1.32
1749,Bushido Blade,PS,Sony Computer Entertainment,0.39,0.27,0.43,0.08,1.16
2748,Street Fighter EX Plus Alpha,PS,Virgin Interactive,0.28,0.19,0.23,0.05,0.75
2984,Mortal Kombat Mythologies: Sub-Zero,PS,GT Interactive,0.38,0.26,0,0.04,0.68
4668,X-Men vs. Street Fighter,PS,Capcom,0.16,0.11,0.12,0.03,0.42
4831,Mortal Kombat Mythologies: Sub-Zero,N64,Midway Games,0.32,0.07,0,0,0.4
4895,Bloody Roar,PS,Virgin Interactive,0.22,0.15,0,0.03,0.39
5093,Tobal 2,PS,SquareSoft,0,0,0.35,0.02,0.37
5379,Marvel Super Heroes,PS,Virgin Interactive,0.19,0.13,0,0.02,0.34
6032,War Gods,N64,Midway Games,0.23,0.06,0,0,0.29
6290,Dragon Ball GT: Final Bout,PS,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27
6562,X-Men vs. Street Fighter,SAT,Capcom,0,0,0.26,0,0.26
6817,K-1 Revenge,PS,Xing Entertainment,0.04,0.03,0.16,0.02,0.24
7106,Pocket Fighter,PS,Virgin Interactive,0.06,0.04,0.12,0.01,0.23
7413,ClayFighter 63 1/3,N64,Interplay,0.17,0.04,0,0,0.21
7862,Mace: The Dark Age,N64,GT Interactive,0.15,0.04,0,0,0.19
8021,Dead or Alive,SAT,Tecmo Koei,0,0,0.18,0,0.18
8811,All Japan Pro Wrestling featuring Virtua,SAT,Sega,0,0,0.15,0,0.15
8866,Dark Rift,N64,Vic Tokai,0.12,0.03,0,0,0.15
9135,Gundam: The Battle Master,PS,Namco Bandai Games,0,0,0.13,0.01,0.14
10638,Flying Dragon,N64,Natsume,0.08,0.02,0,0,0.1
10797,Street Fighter Collection,PS,Capcom,0,0,0.09,0.01,0.1
11471,The King of Fighters '96,PS,SNK,0,0,0.07,0.01,0.08
12513,Marvel Super Heroes,SAT,Capcom,0,0,0.06,0,0.06
13116,Dual Heroes,N64,Hudson Soft,0.04,0.01,0,0,0.05
15030,Kensei: Sacred Fist,PS,Konami Digital Entertainment,0.01,0.01,0,0,0.02
