Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1538,Valkyria Chronicles,PS3,2008,0.71,0.2,0.24,0.13,1.29
2217,Phantasy Star Portable,PSP,2008,0.19,0.06,0.63,0.05,0.94
2333,Sonic Chronicles: The Dark Brotherhood,DS,2008,0.51,0.29,0.01,0.09,0.89
2375,Phantasy Star Portable 2,PSP,2009,0.08,0.11,0.62,0.06,0.88
2767,Resonance of Fate,PS3,2010,0.2,0.22,0.24,0.09,0.74
3730,Valkyria Chronicles II,PSP,2010,0.12,0.16,0.18,0.09,0.54
3773,Mystery Dungeon: Shiren the Wanderer,DS,2006,0.18,0,0.33,0.02,0.53
4495,Alpha Protocol,PS3,2010,0.19,0.18,0,0.07,0.43
4569,Neon Genesis Evangelion 2nd Impression,SAT,1997,0,0,0.42,0,0.42
4877,Alpha Protocol,X360,2010,0.23,0.13,0,0.04,0.4
4980,Phantasy Star Ø,DS,2008,0.16,0,0.2,0.01,0.38
5107,Phantasy Star Portable 2: Infinity,PSP,2011,0,0,0.37,0,0.37
5477,Resonance of Fate,X360,2010,0.12,0.13,0.06,0.03,0.33
5856,Blazing Heroes,SAT,1995,0,0,0.3,0,0.3
5974,Guardian Heroes,SAT,1995,0,0,0.29,0,0.29
6061,"Sakura Wars: So Long, My Love",PS2,2005,0.07,0.05,0.15,0.02,0.29
6485,Phantasy Star Universe: Ambition of the Illuminus,PS2,2007,0.1,0.08,0.05,0.03,0.26
6856,Sakura Wars: Atsuki Chishio Ni,PS2,2003,0,0,0.24,0,0.24
6946,Sands of Destruction,DS,2008,0.09,0,0.13,0.01,0.24
7254,Infinite Space,DS,2009,0.07,0.06,0.07,0.01,0.22
7528,Phantasy Star Online,DC,2000,0,0,0.2,0,0.2
7538,Shining Blade,PSP,2012,0,0,0.2,0,0.2
7583,7th Dragon 2020,PSP,2011,0,0,0.2,0,0.2
7629,Shining Hearts,PSP,2010,0,0,0.2,0,0.2
7668,Bleach: The 3rd Phantom,DS,2008,0.1,0.02,0.07,0.01,0.2
7700,Shiren the Wanderer,Wii,2008,0.08,0,0.11,0.01,0.2
7899,Phantasy Star Universe,PS2,2006,0,0,0.19,0,0.19
7984,Phantasy Star Nova,PSV,2014,0,0,0.19,0,0.19
7996,Phantasy Star Online Ver. 2,DC,2001,0,0,0.19,0,0.19
8411,Valkyria Chronicles,PS4,2016,0.06,0.04,0.05,0.02,0.17
8469,Phantasy Star Online 2,PSV,2013,0,0,0.16,0,0.16
8678,7th Dragon III Code: VFD,3DS,2015,0.03,0,0.12,0,0.16
8929,Phantasy Star Online Episode I & II,XB,2003,0.11,0.03,0,0.01,0.15
9278,7th Dragon,DS,2009,0,0,0.14,0,0.14
9294,Shining Resonance,PS3,2014,0,0,0.14,0,0.14
9566,Shining Wind,PS2,2007,0,0,0.13,0,0.13
9619,7th Dragon 2020-II,PSP,2013,0,0,0.13,0,0.13
9830,Phantasy Star Universe,X360,2006,0.09,0.02,0,0.01,0.12
10030,Shining Force NEO,PS2,2005,0.06,0.04,0,0.01,0.11
10267,Panzer Dragoon Saga,SAT,1997,0,0,0.11,0,0.11
10270,Shining Ark,PSP,2013,0,0,0.11,0,0.11
10386,Virtual Hydlide,SAT,1995,0,0,0.11,0,0.11
10756,Shining Force EXA,PS2,2007,0,0,0.1,0,0.1
10873,Shining Tears,PS2,2004,0.05,0.04,0,0.01,0.09
10997,Skies of Arcadia,DC,2000,0,0,0.09,0,0.09
11597,Alien Syndrome,PSP,2007,0.07,0,0,0.01,0.08
11613,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,0.06,0.02,0,0,0.08
11642,Dragon Slayer: The Legend of Heroes,GEN,1994,0,0,0.08,0,0.08
11797,Hero Bank,3DS,2014,0,0,0.07,0,0.07
12197,Doraemon: Nobita no Shin Makai Daibouken DS,DS,2007,0,0,0.07,0,0.07
12327,Crimson Gem Saga,PSP,2008,0.06,0,0,0,0.06
12363,Alien Syndrome,Wii,2007,0.06,0,0,0,0.06
12572,Record of Lodoss War: Eiyuu Sensou,SCD,1994,0,0,0.06,0,0.06
12851,Phantasy Star Online Episode I & II Plus,GC,2003,0.04,0.01,0,0,0.05
13017,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008,0,0,0.05,0,0.05
13036,Doraemon: Nobita no Kyouryuu 2006 DS,DS,2006,0,0,0.05,0,0.05
13313,Beyond Oasis,GEN,1993,0,0,0.05,0,0.05
13409,Hero Bank 2,3DS,2014,0,0,0.05,0,0.05
14053,Alpha Protocol,PC,2010,0,0.03,0,0.01,0.04
14393,Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017,0,0,0.03,0,0.03
15431,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,2008,0,0,0.02,0,0.02
15579,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,2007,0,0,0.02,0,0.02
16244,Phantasy Star Online 2 Episode 4: Deluxe Package,PSV,2017,0,0,0.01,0,0.01
16528,Blazer Drive,DS,2008,0,0,0.01,0,0.01
