Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
401,Rugrats: Search For Reptar,PS,THQ,1.63,1.53,0,0.18,3.34
730,The Legend of Zelda: Link's Awakening DX,GB,Nintendo,1,0.63,0.45,0.13,2.22
3372,Xena: Warrior Princess,PS,Electronic Arts,0.33,0.23,0,0.04,0.6
3758,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",SAT,Sega,0,0,0.53,0,0.53
5122,Yarudora Series Vol.1: Double Cast,PS,Sony Computer Entertainment,0,0,0.35,0.02,0.37
6708,Sentimental Graffiti,SAT,NEC Interchannel,0,0,0.25,0,0.25
7469,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,PS,Sony Computer Entertainment,0,0,0.19,0.01,0.21
8399,Clock Tower II: The Struggle Within,PS,Human Entertainment,0.02,0.01,0.12,0.01,0.17
8636,Eve: The Lost One,SAT,Imagineer,0,0,0.16,0,0.16
9124,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,Sunsoft,0.08,0.05,0,0.01,0.14
9711,Echo Night,PS,From Software,0.03,0.02,0.07,0.01,0.12
9971,Stolen Song,PS,Sony Computer Entertainment,0,0,0.11,0.01,0.12
10023,Doukoku Shoshite...,SAT,Data East,0,0,0.11,0,0.11
10053,Shinseiki Evangelion: Koutetsu no Girlfriend,PS,Gainax Network Systems,0,0,0.11,0.01,0.11
10087,Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,Sega,0,0,0.11,0,0.11
10381,"Grand Theft Auto: Mission Pack #1, London 1969",PS,Take-Two Interactive,0.06,0.04,0,0.01,0.11
10990,Sound Novel Machi,SAT,ChunSoft,0,0,0.09,0,0.09
11625,Deep Fear,SAT,Sega,0,0,0.08,0,0.08
11834,NOëL: La Neige,PS,Pioneer LDC,0,0,0.07,0,0.07
12271,July,DC,Fortyfive,0,0,0.06,0,0.06
14225,Tail Concerto,PS,Namco Bandai Games,0.02,0.01,0,0,0.03
14408,Highschool Terra Story,SAT,KID,0,0,0.03,0,0.03
15349,Code R,SAT,Quintet,0,0,0.02,0,0.02
