Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
148,Final Fantasy XII,PS2,2006,1.88,0,2.33,1.74,5.95
170,Final Fantasy XIII,PS3,2009,1.74,1.24,1.87,0.52,5.36
181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004,0.65,0.75,3.61,0.2,5.21
256,Kingdom Hearts II,PS2,2005,2.2,0.58,1.38,0.17,4.33
425,Crisis Core: Final Fantasy VII,PSP,2007,1.35,0.6,0.8,0.44,3.19
564,Final Fantasy XIII-2,PS3,2011,0.78,0.75,0.89,0.26,2.68
754,Final Fantasy XIII,X360,2010,1.27,0.68,0.01,0.2,2.17
774,Final Fantasy III,DS,2006,0.91,0.05,1.07,0.09,2.12
811,Kingdom Hearts: Birth by Sleep,PSP,2010,0.63,0.42,0.75,0.26,2.07
831,Kingdom Hearts 358/2 Days,DS,2009,1.11,0.27,0.53,0.14,2.04
939,Kingdom Hearts: Chain of Memories,GBA,2004,1.26,0.18,0.35,0.06,1.85
974,Dragon Quest Monsters: Joker,DS,2006,0.23,0.03,1.49,0.03,1.78
1006,Kingdom Hearts,PS3,2013,0.9,0.37,0.25,0.24,1.75
1114,Dragon Quest IV: Chapters of the Chosen,DS,2007,0.32,0.02,1.27,0.03,1.64
1157,Dragon Quest V: Hand of the Heavenly Bride,DS,2008,0.19,0.02,1.36,0.02,1.6
1256,Final Fantasy XIV: A Realm Reborn,PC,2010,0.86,0.48,0,0.17,1.5
1294,Chrono Trigger,DS,2008,0.69,0.2,0.49,0.09,1.47
1331,Dragon Quest Monsters: Joker 2,DS,2010,0.11,0.08,1.24,0.02,1.45
1355,Dragon Quest VII: Warriors of Eden,3DS,2013,0.07,0.04,1.3,0.01,1.42
1392,Final Fantasy XII: Revenant Wings,DS,2007,0.34,0.42,0.54,0.1,1.39
1480,Final Fantasy X / X-2 HD Remaster,PS3,2013,0.43,0.4,0.32,0.18,1.33
1489,Kingdom Hearts II,PS3,2014,0.52,0.43,0.18,0.19,1.32
1745,Final Fantasy Tactics: The War of the Lions,PSP,2007,0.45,0.25,0.3,0.16,1.16
1823,Final Fantasy XIV: A Realm Reborn,PS3,2013,0.36,0.33,0.28,0.15,1.12
1871,Lightning Returns: Final Fantasy XIII,PS3,2013,0.31,0.22,0.45,0.12,1.1
2117,Kingdom Hearts Re:coded,DS,2010,0.56,0.1,0.27,0.05,0.98
2129,Final Fantasy Type-0,PS4,2015,0.37,0.32,0.15,0.14,0.97
2148,Final Fantasy X / X-2 HD Remaster,PSV,2013,0.21,0.31,0.28,0.16,0.97
2156,Dragon Quest X,Wii,2012,0,0,0.96,0,0.96
2164,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012,0,0,0.96,0,0.96
2387,Kingdom Hearts Re: Chain of Memories,PS2,2008,0.73,0.03,0,0.12,0.87
2416,The World Ends With You,DS,2007,0.54,0.06,0.21,0.05,0.86
2419,Dragon Quest VIII: Journey of the Cursed King,3DS,2015,0,0,0.86,0,0.86
2560,Final Fantasy XI: Wings of the Goddess,PS2,2007,0.35,0.27,0.09,0.09,0.81
2604,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,0.42,0.03,0.3,0.04,0.79
2613,Star Ocean: The Last Hope,X360,2009,0.32,0.2,0.21,0.06,0.79
2616,Dragon Quest Monsters 2,3DS,2014,0,0,0.79,0,0.79
2770,Final Fantasy XIII-2,X360,2011,0.36,0.3,0.02,0.06,0.74
2794,Star Ocean: The Last Hope International,PS3,2010,0.28,0.16,0.22,0.08,0.73
2832,Final Fantasy XIV: A Realm Reborn,PS4,2014,0.32,0.22,0.08,0.1,0.72
2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007,0.18,0.01,0.5,0.02,0.71
2877,Final Fantasy X/X-2 HD Remaster,PS4,2015,0.29,0.25,0.06,0.11,0.71
2907,Infinite Undiscovery,X360,2008,0.34,0.18,0.12,0.06,0.7
2969,The Last Remnant,X360,2008,0.25,0.2,0.18,0.06,0.69
3010,Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007,0.22,0.01,0.42,0.02,0.67
3102,Radiata Stories,PS2,2005,0.18,0.14,0.29,0.05,0.65
3118,Drakengard,PS2,2003,0.19,0.15,0.26,0.05,0.65
3128,Star Ocean: First Departure,PSP,2007,0.2,0.14,0.22,0.09,0.65
3165,NieR,PS3,2010,0.17,0.2,0.2,0.07,0.64
3223,Dragon Quest Monsters Joker 3,3DS,2016,0,0,0.63,0,0.63
3281,Dragon Quest Monsters: Joker 2 Professional,DS,2011,0,0,0.62,0,0.62
3396,Final Fantasy: The 4 Heroes of Light,DS,2009,0.23,0.11,0.23,0.03,0.59
3429,Final Fantasy Anniversary Edition,PSP,2007,0.39,0.02,0.13,0.04,0.59
3450,Romancing SaGa,PS2,2005,0.06,0.04,0.47,0.01,0.58
3563,Odin Sphere,PS2,2007,0.23,0.18,0.09,0.06,0.56
3596,Fullmetal Alchemist and the Broken Angel,PS2,2003,0.15,0.12,0.26,0.04,0.56
3598,Final Fantasy IV: The Complete Collection,PSP,2011,0.13,0.09,0.27,0.06,0.56
3766,Tactics Ogre: Let Us Cling Together,PSP,2010,0.15,0.07,0.27,0.05,0.53
3848,Final Fantasy Explorers,3DS,2014,0.15,0.07,0.28,0.02,0.52
3885,The 3rd Birthday,PSP,2010,0.13,0.07,0.27,0.05,0.51
3894,Lords of the Fallen,PS4,2014,0.17,0.23,0.02,0.09,0.51
3922,Disgaea 3: Absence of Justice,PS3,2008,0.32,0.04,0.11,0.04,0.51
3926,Final Fantasy II Anniversary Edition,PSP,2007,0.36,0.03,0.07,0.04,0.51
4040,Grandia III,PS2,2005,0.12,0.1,0.24,0.03,0.49
4136,Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009,0.12,0.06,0.27,0.02,0.48
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011,0,0,0.47,0,0.47
4177,Valkyrie Profile 2: Silmeria,PS2,2006,0.04,0.03,0.39,0.01,0.47
4549,Dawn of Mana,PS2,2006,0.07,0.05,0.29,0.02,0.43
4574,Valkyrie Profile: Covenant of the Plume,DS,2008,0.23,0.02,0.16,0.02,0.42
4794,Dragon Quest X,WiiU,2013,0,0,0.4,0,0.4
4889,Dungeon Siege III,PS3,2011,0.17,0.14,0.03,0.06,0.39
5123,Dungeon Siege III,X360,2011,0.21,0.12,0.01,0.03,0.37
5182,Valkyrie Profile: Lenneth,PSP,2006,0.17,0.01,0.16,0.02,0.36
5413,Star Ocean: Second Evolution,PSP,2008,0.14,0.02,0.16,0.02,0.34
5501,Deus Ex: Mankind Divided,PS4,2016,0.1,0.18,0,0.05,0.33
5754,Lord of Arcana,PSP,2010,0.07,0.04,0.17,0.03,0.31
5869,Drakengard 3,PS3,2013,0.1,0,0.19,0.02,0.3
5924,Star Ocean 5: Integrity and Faithlessness,PS4,2016,0.06,0.07,0.14,0.02,0.3
5931,Dragon Quest Builders: Revive Alefgard,PSV,2016,0,0,0.3,0,0.3
5943,Final Fantasy XI: Wings of the Goddess,X360,2007,0.25,0,0.02,0.02,0.3
5965,NieR,X360,2010,0.13,0.1,0.04,0.02,0.29
6064,Lightning Returns: Final Fantasy XIII,X360,2013,0.15,0.1,0.01,0.02,0.29
6077,Final Fantasy X-2: International + Last Mission,PS2,2004,0,0,0.29,0,0.29
6086,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006,0,0,0.29,0,0.29
6281,Final Fantasy X International,PS2,2004,0,0,0.27,0,0.27
6335,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,0.13,0.1,0,0.03,0.27
6380,Final Fantasy XI: Ultimate Collection,X360,2009,0.25,0,0,0.02,0.27
6497,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,0.13,0.06,0.05,0.02,0.26
6703,Final Fantasy Type-0,XOne,2015,0.15,0.07,0,0.02,0.25
6756,Final Fantasy XI: Chains of Promathia,PS2,2004,0.12,0.09,0,0.03,0.25
7092,Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006,0.06,0.05,0.1,0.02,0.23
7222,Dragon Quest Builders: Revive Alefgard,PS4,2016,0,0,0.22,0,0.22
7313,Lords of the Fallen,XOne,2014,0.1,0.1,0,0.02,0.22
7330,Final Fantasy Fables: Chocobo's Dungeon,Wii,2007,0.09,0,0.11,0.01,0.21
7780,Disgaea DS,DS,2008,0.11,0.02,0.05,0.01,0.19
7790,Final Fantasy XI,X360,2006,0.17,0.01,0,0.01,0.19
8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009,0,0,0.17,0,0.17
8251,Dungeon Siege III,PC,2011,0.08,0.08,0,0.02,0.17
