Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
191,Medal of Honor: Rising Sun,PS2,Electronic Arts,1.98,2.23,0.13,0.8,5.13
486,SOCOM II: U.S. Navy SEALs,PS2,Sony Computer Entertainment,2.22,0.51,0.06,0.15,2.94
1199,Tom Clancy's Rainbow Six 3,XB,Ubisoft,0.91,0.57,0,0.07,1.55
1464,Max Payne 2: The Fall of Max Payne,PS2,Take-Two Interactive,0.65,0.51,0,0.17,1.34
1735,Medal of Honor: Rising Sun,XB,Electronic Arts,0.76,0.36,0,0.05,1.17
1833,Counter-Strike,XB,Microsoft Game Studios,0.85,0.23,0,0.04,1.11
2384,Tom Clancy's Ghost Recon: Island Thunder,XB,Ubisoft,0.61,0.24,0,0.03,0.87
2490,Brute Force,XB,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83
2681,Conflict: Desert Storm II - Back to Bagdhad,PS2,SCi,0.38,0.29,0,0.1,0.77
2913,Kill.Switch,PS2,Sony Computer Entertainment,0.34,0.27,0,0.09,0.7
3011,Return to Castle Wolfenstein: Tides of War,XB,Activision,0.49,0.16,0,0.02,0.67
3144,Max Payne 2: The Fall of Max Payne,XB,Take-Two Interactive,0.47,0.15,0,0.02,0.64
3302,Time Crisis 3,PS2,Namco Bandai Games,0.3,0.23,0,0.08,0.61
3554,XIII,PS2,Ubisoft,0.28,0.22,0,0.07,0.57
3823,Return to Castle Wolfenstein: Operation Resurrection,PS2,Activision,0.26,0.2,0,0.07,0.53
3860,Freedom Fighters,PS2,Electronic Arts,0.25,0.2,0,0.07,0.52
4346,Star Wars Jedi Knight: Jedi Academy,XB,Activision,0.34,0.1,0,0.02,0.45
4580,Medal of Honor: Rising Sun,GC,Electronic Arts,0.33,0.09,0,0.01,0.42
5333,Metal Arms: Glitch in the System,PS2,Vivendi Games,0.17,0.13,0,0.04,0.35
5476,Deus Ex: Invisible War,XB,Eidos Interactive,0.25,0.07,0,0.01,0.33
5585,SWAT: Global Strike Team,PS2,Vivendi Games,0.16,0.12,0,0.04,0.32
6176,Conflict: Desert Storm II - Back to Bagdhad,XB,SCi,0.21,0.06,0,0.01,0.28
6681,XIII,XB,Ubisoft,0.16,0.08,0,0.01,0.25
6837,Kill.Switch,XB,Namco Bandai Games,0.18,0.05,0,0.01,0.24
7087,Freedom Fighters,XB,Electronic Arts,0.17,0.05,0,0.01,0.23
7089,Soldier of Fortune II: Double Helix,XB,Activision,0.17,0.05,0,0.01,0.23
7100,BlowOut,PS2,Zoo Digital Publishing,0.11,0.09,0,0.03,0.23
7812,Mace Griffin: Bounty Hunter,PS2,Electronic Arts,0.09,0.07,0,0.02,0.19
7965,R-Type Final,PS2,Metro 3D,0.09,0.07,0,0.02,0.19
8267,Metal Arms: Glitch in the System,XB,Vivendi Games,0.13,0.04,0,0.01,0.17
8287,SWAT: Global Strike Team,XB,Vivendi Games,0.13,0.04,0,0.01,0.17
8383,James Bond 007: Everything or Nothing,GBA,Electronic Arts,0.12,0.04,0,0,0.17
8693,Battlestar Galactica,PS2,Vivendi Games,0.08,0.06,0,0.02,0.16
8729,"Warhammer 40,000: Fire Warrior",PS2,THQ,0.08,0.06,0,0.02,0.15
8921,Fugitive Hunter: War on Terror,PS2,Play It,0.07,0.06,0,0.02,0.15
8955,Medal of Honor: Infiltrator,GBA,Electronic Arts,0.11,0.04,0,0,0.15
8970,Tom Clancy's Ghost Recon,GC,Ubisoft,0.11,0.03,0,0,0.15
9337,James Bond 007: Nightfire,GBA,Electronic Arts,0.1,0.04,0,0,0.13
9511,Iridion II,GBA,Vivendi Games,0.09,0.03,0,0,0.13
9529,Alter Echo,PS2,THQ,0.06,0.05,0,0.02,0.13
9582,Star Wars: Clone Wars,XB,LucasArts,0.1,0.03,0,0,0.13
9637,Freedom Fighters,GC,Electronic Arts,0.1,0.03,0,0,0.13
9651,Armed and Dangerous,XB,LucasArts,0.09,0.03,0,0,0.13
9757,Red Faction II,XB,THQ,0.09,0.03,0,0,0.12
10374,Mace Griffin: Bounty Hunter,XB,Electronic Arts,0.08,0.02,0,0,0.11
