Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15746,Postman Pat: Special Delivery Service,DS,2009,GSP,0,0.01,0,0,0.02
15750,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,DS,2010,Namco Bandai Games,0,0,0.02,0,0.02
15754,Let's Yoga!,DS,2007,Konami Digital Entertainment,0,0,0.02,0,0.02
15765,Uchi no 3 Shimai DS,DS,2008,Culture Brain,0,0,0.02,0,0.02
15779,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,DS,2007,Gakken,0,0,0.02,0,0.02
15786,Namco Museum 50th Anniversary (JP sales),PS2,2005,Namco Bandai Games,0,0,0.02,0,0.02
15808,Let's Pilates!,DS,2007,Konami Digital Entertainment,0.02,0,0,0,0.02
15829,Exhibition Volume 6,XB,2004,Microsoft Game Studios,0.01,0,0,0,0.02
15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,2008,Sega,0,0,0.02,0,0.02
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,2011,Disney Interactive Studios,0,0,0.02,0,0.02
15845,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,2010,Alchemist,0,0,0.02,0,0.02
15846,Otona no Renai Shousetsu: Harlequin Selection,DS,2010,Nintendo,0,0,0.02,0,0.02
15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,2010,Alvion,0,0,0.02,0,0.02
15859,Storm Lover 2nd,PSP,2013,D3Publisher,0,0,0.02,0,0.02
15880,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,2010,Paon,0,0,0.02,0,0.02
15881,Dance! It's Your Stage,Wii,N/A,DTP Entertainment,0,0.01,0,0,0.02
15882,PachiPara 3D,3DS,2011,Irem Software Engineering,0,0,0.02,0,0.02
15908,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008,Irem Software Engineering,0,0,0.02,0,0.02
15909,Tokyo Friend Park II DS,DS,2006,Rocket Company,0,0,0.02,0,0.02
15918,Dream Dancer,DS,N/A,N/A,0.01,0,0,0,0.02
15921,Magic Encyclopedia: Moonlight,DS,2010,Foreign Media Games,0,0.01,0,0,0.02
15924,Online Chess Kingdoms,PSP,2006,Konami Digital Entertainment,0.01,0,0,0,0.02
15932,Minna to Issho,PSV,2011,Sony Computer Entertainment,0,0,0.02,0,0.02
15945,UNO 52,DS,2006,Zoo Digital Publishing,0.01,0,0,0,0.02
15951,Poupee Girl DS,DS,2009,Alvion,0,0,0.02,0,0.02
15952,Pachinko Kaou: Misora Hibari,PS2,2007,Hackberry,0,0,0.02,0,0.02
15962,Technic Beat,PS2,2002,Arika,0.01,0.01,0,0,0.02
15978,You Don't Know Jack,PC,1995,Vivendi Games,0.01,0,0,0,0.02
15986,Dragon Zakura DS,DS,2007,Electronic Arts,0,0,0.01,0,0.01
16003,Smart Kid's Mega Game Mix,DS,2009,UFO Interactive,0.01,0,0,0,0.01
16004,Diary Girl,DS,2008,Konami Digital Entertainment,0.01,0,0,0,0.01
16019,Cosmetic Paradise: Make no Kiseki,DS,2008,Global A Entertainment,0,0,0.01,0,0.01
16027,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,2007,D3Publisher,0,0,0.01,0,0.01
16039,Utawarerumono: Futari no Hakuoro,PS3,2016,Aqua Plus,0,0,0.01,0,0.01
16041,Totally Spies! Totally Party,PS2,2008,Ubisoft,0.01,0.01,0,0,0.01
16048,Guitar Hero III: Legends of Rock,PC,2007,Aspyr,0.01,0,0,0,0.01
16050,Rayman Raving Rabbids,PC,2006,Ubisoft,0,0.01,0,0,0.01
16051,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016,Namco Bandai Games,0,0,0.01,0,0.01
16063,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,2002,Media Entertainment,0,0,0.01,0,0.01
16069,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010,Hackberry,0,0,0.01,0,0.01
16074,World Poker Tour,GBA,2005,Take-Two Interactive,0.01,0,0,0,0.01
16103,Konami Classics Vol. 2,X360,2009,Konami Digital Entertainment,0.01,0,0,0,0.01
16105,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,DS,2011,Namco Bandai Games,0,0,0.01,0,0.01
16111,Nodame Cantabile,PS2,2007,Banpresto,0,0,0.01,0,0.01
16120,Games Around the World,DS,2010,Zoo Games,0.01,0,0,0,0.01
16134,Geten no Hana: Yume Akari,PSP,2014,Tecmo Koei,0,0,0.01,0,0.01
16137,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,2008,Benesse,0,0,0.01,0,0.01
16177,We Sing 80s,Wii,2012,Nordic Games,0,0.01,0,0,0.01
16185,Princess Arthur,PSP,2013,Idea Factory,0,0,0.01,0,0.01
16191,Toro to Morimori,PS3,2009,Sony Computer Entertainment,0,0,0.01,0,0.01
