Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8424,Learning to Spell,DS,2010,505 Games,0.16,0,0,0.01,0.17
8427,Easy Piano,DS,2009,Game Life,0.04,0.11,0,0.02,0.17
8436,Sega Superstars,PS2,2004,Sega,0.08,0.06,0,0.02,0.17
8437,Midway Arcade Treasures,GC,2003,Midway Games,0.13,0.03,0,0,0.17
8439,Mousetrap / Operation / Simon,GBA,2005,DSI Games,0.12,0.04,0,0,0.17
8448,TOEIC Test Training DS,DS,2007,IE Institute,0,0,0.17,0,0.17
8483,Rio,DS,2011,THQ,0.12,0.03,0,0.01,0.16
8498,Bomberman Land,PS,2000,Hudson Soft,0,0,0.15,0.01,0.16
8517,Hannah Montana: Rock Out the Show,PSP,2009,Disney Interactive Studios,0.13,0.01,0,0.02,0.16
8520,Midway Arcade Treasures 2,GC,2004,Midway Games,0.13,0.03,0,0,0.16
8527,Dancing With The Stars,PS2,2007,Activision,0.08,0.06,0,0.02,0.16
8534,Grease Dance,X360,2011,505 Games,0.11,0.03,0,0.01,0.16
8539,Midway Arcade Treasures 3,PS2,2005,Midway Games,0.08,0.06,0,0.02,0.16
8543,DS Rakubiki Jiten,DS,2005,Nintendo,0,0,0.16,0,0.16
8563,World Series of Poker: Tournament of Champions 2007 Edition,X360,2006,Activision,0.15,0,0,0.01,0.16
8568,Intellivision Lives!,PS2,2003,Play It,0.08,0.06,0,0.02,0.16
8593,California Speed,N64,1999,Midway Games,0.13,0.03,0,0,0.16
8598,Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,2006,TDK Core,0,0,0.16,0,0.16
8622,Vegas Party,Wii,N/A,Unknown,0.15,0,0,0.01,0.16
8624,Family Party: 30 Great Games Outdoor Fun,Wii,2009,D3Publisher,0.14,0.01,0,0.01,0.16
8632,Just Dance: Disney Party,X360,2012,Ubisoft,0.13,0.02,0,0.01,0.16
8637,Chessmaster: The Art of Learning,DS,2007,Ubisoft,0.12,0.03,0,0.01,0.16
8645,Victorious: Hollywood Arts Debut,DS,2011,D3Publisher,0.14,0.01,0,0.01,0.16
8647,Just Sing!,DS,2009,DTP Entertainment,0.14,0.01,0,0.01,0.16
8650,Trivial Pursuit: Bet You Know It,Wii,2011,Electronic Arts,0.1,0.04,0,0.01,0.16
8655,Left Brain Right Brain: Use Both Hands Train Both Sides,DS,2007,505 Games,0.15,0,0,0.01,0.16
8656,Rio,PS3,2011,THQ,0.04,0.09,0,0.03,0.16
8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PS,1998,Syscom,0,0,0.15,0.01,0.16
8667,Michael Jackson: The Experience,PSP,2010,Ubisoft,0.11,0.03,0,0.02,0.16
8676,Arcade Zone,Wii,2009,Activision,0.14,0,0,0.01,0.16
8677,SpongeBob's Boating Bash,DS,2010,THQ,0.14,0.01,0,0.01,0.16
8680,Culdcept,3DS,2012,Nintendo,0,0,0.16,0,0.16
8697,Block Party,Wii,2008,Activision,0.14,0,0,0.01,0.16
8702,The Idolm@ster 2,PS3,2011,Namco Bandai Games,0,0,0.16,0,0.16
8705,AC/DC LIVE: Rock Band Track Pack,PS2,2008,MTV Games,0.08,0.06,0,0.02,0.16
8719,Namco Museum Vol.5,PS,1996,Sony Computer Entertainment,0.02,0.01,0.12,0.01,0.15
8734,MTV Music Generator 2,PS2,2001,Codemasters,0.08,0.06,0,0.02,0.15
8758,Disney's Story Studio: Disney's Mulan,PS,1999,Sony Computer Entertainment,0.09,0.06,0,0.01,0.15
8772,Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,2005,N/A,0.11,0.04,0,0,0.15
8780,Get On Da Mic,PS2,2004,Eidos Interactive,0.07,0.06,0,0.02,0.15
8801,Theatrhythm Dragon Quest,3DS,2015,Square Enix,0,0,0.15,0,0.15
8827,Kids Learn Math: A+ Edition,DS,2011,Unknown,0.14,0,0,0.01,0.15
8829,Build-A-Bear Workshop: Welcome to Hugsville,DS,2010,Game Factory,0.14,0,0,0.01,0.15
8840,Ultimate Board Game Collection,Wii,2007,Xplosiv,0.14,0,0,0.01,0.15
8849,Fantasia: Music Evolved,XOne,2014,Disney Interactive Studios,0.11,0.03,0,0.01,0.15
8850,Pokémon: Johto Photo Finish: Game Boy Advance Video,GBA,2004,N/A,0.11,0.04,0,0,0.15
8888,Rock Band: Metal Track Pack,X360,2009,MTV Games,0.14,0,0,0.01,0.15
8898,Strawberry Shortcake: Game Boy Advance Video Volume 1,GBA,2004,N/A,0.11,0.04,0,0,0.15
8901,eJay Clubworld,PS2,N/A,Empire Interactive,0.07,0.06,0,0.02,0.15
8903,Charm Girls Club: Pajama Party,Wii,2009,Electronic Arts,0.14,0,0,0.01,0.15
