Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3453,Trivial Pursuit,Wii,2009,Electronic Arts,0.21,0.31,0,0.07,0.58
3488,Rock Band 3,PS3,2010,MTV Games,0.43,0.09,0,0.06,0.58
3538,Grease,Wii,2010,505 Games,0.27,0.25,0,0.05,0.57
3543,Jampack Summer 2002,PS2,2002,Sony Computer Entertainment,0.28,0.22,0,0.07,0.57
3556,LEGO Rock Band,X360,2009,Warner Bros. Interactive Entertainment,0.4,0.12,0,0.05,0.57
3574,Harry Potter Collection,PS2,2006,Electronic Arts,0.28,0.21,0,0.07,0.56
3576,Yu-Gi-Oh! World Championship Tournament 2004,GBA,2004,Konami Digital Entertainment,0.4,0.15,0,0.01,0.56
3597,Monster High: Ghoul Spirit,Wii,2011,THQ,0.44,0.08,0,0.04,0.56
3600,Lips: Number One Hits,X360,2009,Microsoft Game Studios,0.15,0.35,0,0.07,0.56
3604,Dr. Seuss' The Cat in the Hat,PS2,2003,Vivendi Games,0.27,0.21,0,0.07,0.56
3605,Barbie Groovy Games,GBA,2002,Universal Interactive,0.4,0.15,0,0.01,0.56
3614,DS Bimoji Training,DS,2008,Nintendo,0,0,0.56,0,0.56
3647,50 Classic Games,DS,2009,Destineer,0.52,0,0,0.04,0.55
3684,Are You Smarter than a 5th Grader? Make the Grade,Wii,2008,THQ,0.51,0,0,0.04,0.55
3685,American Idol,PS2,2003,Codemasters,0.27,0.21,0,0.07,0.55
3686,Top Gun: Fire at Will!,PS,1996,Microprose,0.3,0.21,0,0.04,0.55
3691,SingStar Summer Party,PS2,2008,Sony Computer Entertainment,0,0.06,0,0.48,0.54
3706,Michael Jackson: The Experience,PS3,2011,Ubisoft,0.25,0.2,0,0.08,0.54
3724,Bust A Groove,PS,1998,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54
3727,Let's Draw!,DS,2008,Ubisoft,0.24,0.23,0,0.06,0.54
3728,Pachi-Slot Aruze Oukoku 2,PS,1999,Aruze Corp,0,0,0.5,0.04,0.54
3736,Bratz: Rock Angelz,GBA,2004,THQ,0.39,0.14,0,0.01,0.54
3764,Jampack Volume 11,PS2,2004,Sony Computer Entertainment,0.26,0.2,0,0.07,0.53
3768,SpongeBob SquarePants: Game Boy Advance Video Volume 2,GBA,2004,N/A,0.38,0.14,0,0.01,0.53
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,XB,2004,Sega,0.4,0.11,0,0.02,0.53
3779,Jampack Vol. 2,PS,1996,Sony Computer Entertainment,0.3,0.2,0,0.03,0.53
3781,Sesame Street: Once Upon A Monster,X360,2011,Warner Bros. Interactive Entertainment,0.39,0.1,0,0.04,0.53
3786,SingStar Dance,PS3,2010,Sony Computer Entertainment,0.09,0.32,0,0.12,0.53
3807,Are You Smarter Than A 5th Grader?,DS,2007,Mindscape,0.48,0,0,0.04,0.53
3818,Just Dance 2015,XOne,2014,Ubisoft,0.35,0.13,0,0.05,0.53
3822,Pachi-Slot Aruze Oukoku 4,PS,2000,Aruze Corp,0,0,0.49,0.03,0.53
3831,Classic Word Games,DS,2009,Ubisoft,0.09,0.37,0,0.07,0.52
3854,Cars Toon: Mater's Tall Tales,Wii,2010,Disney Interactive Studios,0.46,0.02,0,0.03,0.52
3867,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,DS,2006,Nintendo,0,0,0.52,0,0.52
3871,Petz: Hamsterz Life 2,DS,2007,Ubisoft,0.48,0,0,0.04,0.52
3877,Jampack Winter 2002,PS2,2002,Sony Computer Entertainment,0.25,0.2,0,0.07,0.52
3878,My Word Coach,Wii,2007,Ubisoft,0.46,0.02,0,0.04,0.51
3883,Pac-Man Fever,PS2,2001,Sony Computer Entertainment,0.25,0.2,0,0.07,0.51
3897,Jam With the Band,DS,2008,Nintendo,0,0,0.51,0,0.51
3906,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005,THQ,0.37,0.14,0,0.01,0.51
3908,Rugrats: Scavenger Hunt,N64,1999,THQ,0.41,0.09,0,0.01,0.51
3931,World Championship Poker,XB,2004,Crave Entertainment,0.37,0.11,0,0.02,0.51
3943,Capcom Classics Collection,PS2,2005,Capcom,0.22,0.17,0.05,0.06,0.51
3944,Guitar Hero Live,XOne,2015,Activision,0.29,0.17,0,0.05,0.51
3946,Monopoly Party,PS2,2002,Infogrames,0.25,0.19,0,0.06,0.51
3964,Blue's Clues: Blue's Big Musical,PS,2001,THQ,0.28,0.19,0,0.03,0.5
3967,Disney Sing It,PS2,2008,Disney Interactive Studios,0.25,0.19,0,0.06,0.5
3969,Activision Anthology,PS2,2002,Activision,0.25,0.19,0,0.06,0.5
3974,Boogie,Wii,2007,Electronic Arts,0.43,0.03,0,0.04,0.5
3975,Theatrhythm: Final Fantasy,3DS,2012,Square Enix,0.22,0.07,0.18,0.02,0.5
