Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4916,Just Dance 2014,PS4,2013,Ubisoft,0.18,0.16,0,0.05,0.39
4927,Taiko no Tatsujin Wii: Ketteiban,Wii,2011,Namco Bandai Games,0,0,0.39,0,0.39
4939,Jampack Winter 2003 (RP-T),PS2,2003,Sony Computer Entertainment,0.19,0.15,0,0.05,0.39
4940,Dancing with the Stars: We Dance!,Wii,2008,Activision,0.36,0,0,0.03,0.39
4943,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Warner Bros. Interactive Entertainment,0.37,0,0,0.02,0.39
4945,Just Dance 4,WiiU,2012,Ubisoft,0.22,0.14,0,0.03,0.39
4952,Chessmaster,PS2,2003,Ubisoft,0.19,0.15,0,0.05,0.39
4965,Junior Classic Games,DS,2009,Avanquest,0.26,0.09,0,0.03,0.39
4968,Karaoke Revolution Presents American Idol Encore,PS2,2008,Konami Digital Entertainment,0.19,0.15,0,0.05,0.39
4974,Dance Party: Pop Hits,Wii,2009,Nordic Games,0,0.36,0,0.02,0.39
4976,Jam Sessions: Sing and Play Guitar (US sales),DS,2007,Ubisoft,0.38,0,0,0,0.38
4996,Disney Sing It,PS3,2008,Disney Interactive Studios,0.27,0.07,0,0.04,0.38
4997,Peppa Pig: The Game,Wii,2009,Pinnacle,0,0.35,0,0.03,0.38
5021,Bratz: Rock Angelz,PS2,2005,THQ,0.19,0.15,0,0.05,0.38
5030,Elite Beat Agents,DS,2006,Nintendo,0.31,0.03,0,0.03,0.38
5046,Guitar Hero On Tour: Modern Hits,DS,2009,Activision,0.13,0.2,0,0.04,0.38
5053,Taiko no Tatsujin Portable DX,PSP,2011,Namco Bandai Games,0,0,0.38,0,0.38
5060,Just Dance 2015,PS4,2014,Ubisoft,0.19,0.13,0,0.06,0.38
5065,Green Day: Rock Band,Wii,2010,MTV Games,0.22,0.12,0,0.03,0.38
5069,EyeToy Play 2,PS2,2004,Sony Computer Entertainment,0.18,0.14,0,0.05,0.38
5095,Trivial Pursuit,X360,2009,Electronic Arts,0.12,0.21,0,0.04,0.37
5147,Theatrhythm Final Fantasy: Curtain Call,3DS,2014,Square Enix,0.13,0.08,0.15,0.02,0.37
5159,Rock Band 4,PS4,2015,Harmonix Music Systems,0.25,0.05,0,0.07,0.37
5195,Press Your Luck 2010 Edition,Wii,2009,Ubisoft,0.33,0,0,0.03,0.36
5213,Guitar Hero: Smash Hits,PS3,2009,Activision,0.2,0.11,0,0.05,0.36
5224,Kinectimals: Now with Bears!,X360,2011,Microsoft Game Studios,0.27,0.06,0,0.03,0.36
5228,Just Dance 2016,X360,2015,Ubisoft,0.23,0.1,0,0.03,0.36
5240,U-Sing,Wii,2009,Mindscape,0,0.32,0,0.03,0.36
5246,We Sing Deutsche Hits,Wii,2011,Nordic Games,0,0.31,0,0.05,0.36
5255,Monopoly,PS3,2008,Electronic Arts,0.25,0.06,0,0.04,0.36
5278,SpongeBob's Boating Bash,Wii,2010,THQ,0.25,0.07,0,0.03,0.35
5281,Momotarou Dentetsu 12,PS2,2003,Hudson Soft,0,0,0.35,0,0.35
5300,Def Jam Rapstar,Wii,2010,Konami Digital Entertainment,0.31,0.02,0,0.02,0.35
5317,Xbox Music Mixer,XB,2003,Microsoft Game Studios,0.26,0.08,0,0.01,0.35
5321,Guitar Hero: Metallica,PS2,2009,Activision,0.17,0.13,0,0.04,0.35
5330,Karaoke Revolution,PS2,2003,Konami Digital Entertainment,0.17,0.13,0,0.04,0.35
5332,Hello Kitty Daily,DS,2008,Nobilis,0.32,0,0,0.03,0.35
5347,Just Dance 2016,PS4,2015,Ubisoft,0.16,0.13,0,0.06,0.35
5353,Risk / Battleship / Clue,GBA,2005,Zoo Digital Publishing,0.25,0.09,0,0.01,0.34
5357,High School Musical 3: Senior Year DANCE!,PS2,2008,Disney Interactive Studios,0.17,0.13,0,0.04,0.34
5400,Backstreet Billiards,PS,1998,ASCII Entertainment,0.19,0.13,0,0.02,0.34
5407,Momotarou Dentetsu DS: Tokyo & Japan,DS,2007,Hudson Soft,0,0,0.34,0,0.34
5410,Smart Girl's Party Game,DS,2008,505 Games,0.31,0,0,0.02,0.34
5426,Disney Sing It: Pop Hits,PS2,2009,Disney Interactive Studios,0.1,0.02,0,0.22,0.34
5427,Buzz! The Ultimate Music Quiz,PS3,2010,Sony Computer Entertainment,0,0.25,0,0.08,0.34
5429,The Eye of Judgment,PS3,2007,Sony Computer Entertainment,0.28,0,0.02,0.03,0.34
5440,World Championship Poker 2: Featuring Howard Lederer,PS2,2005,Oxygen Interactive,0.16,0.13,0,0.04,0.34
5454,The X-Factor,Wii,2010,Deep Silver,0,0.29,0,0.04,0.33
5461,Wipeout 2,Wii,2011,Activision,0.31,0,0,0.02,0.33
5463,Ape Escape Academy,PSP,2004,Sony Computer Entertainment,0.13,0.15,0,0.05,0.33
