Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13305,Color Cross,DS,2008,Rising Star Games,0.04,0,0,0,0.05
13325,World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006,Activision,0.04,0,0,0,0.05
13326,National Geographic Challenge!,PS3,2011,Black Bean Games,0.01,0.03,0,0.01,0.05
13346,Wonder World Amusement Park,Wii,2008,Majesco Entertainment,0.04,0,0,0,0.05
13357,World Championship Poker: Featuring Howard Lederer - All In,X360,2006,Oxygen Interactive,0.04,0,0,0,0.05
13367,Taiko no Tatsujin Portable 2,PSP,2006,Namco Bandai Games,0,0,0.05,0,0.05
13368,Gitaroo Man,PS2,2001,THQ,0.02,0.02,0,0.01,0.05
13378,Amnesia Later,PSP,2012,Idea Factory,0,0,0.05,0,0.05
13379,B-Boy,PSP,2006,Sony Computer Entertainment,0.04,0,0,0,0.05
13382,Intellivision Lives!,XB,2004,Crave Entertainment,0.03,0.01,0,0,0.05
13399,Mahjong 3D: Warriors of the Emperor,3DS,2011,DTP Entertainment,0,0.04,0,0.01,0.05
13412,Black Jack vs. Matsudajun,PS,2000,Pony Canyon,0.03,0.02,0,0,0.05
13420,Sesame Street: Elmo's A-to-Zoo Adventure,PC,2010,Warner Bros. Interactive Entertainment,0.04,0,0,0,0.05
13421,Family Fortunes,DS,2009,Mindscape,0,0.04,0,0,0.05
13422,The Bible Game,XB,2005,Crave Entertainment,0.03,0.01,0,0,0.05
13427,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,2006,Nintendo,0,0,0.05,0,0.05
13431,Looney Tunes: Cartoon Conductor,DS,2008,Eidos Interactive,0.04,0,0,0,0.05
13435,Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,2011,Capcom,0,0,0.05,0,0.05
13440,Activision Anthology,GBA,2003,Activision,0.03,0.01,0,0,0.05
13454,Game no Kanzume Vol 1,SCD,1994,Sega,0,0,0.04,0,0.05
13465,Phoenix Wright: Revived Turnabout,DS,2008,Capcom,0,0,0.04,0,0.04
13468,Cheer We Go!,DS,2010,Natsume,0.04,0,0,0,0.04
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,1995,Sega,0,0,0.04,0,0.04
13474,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,DS,2005,Success,0,0,0.04,0,0.04
13476,Millipede / Super Breakout / Lunar Lander,GBA,2005,Zoo Digital Publishing,0.03,0.01,0,0,0.04
13482,World Championship Spelling,DS,2010,505 Games,0.04,0,0,0,0.04
13489,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016,Tecmo Koei,0,0,0.04,0,0.04
13493,Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008,Nintendo,0,0,0.04,0,0.04
13500,Shin Fortune Quest: Sokutaku no Kishi,PS,1996,Media Works,0,0,0.04,0,0.04
13504,Just Sing! Vol. 2,DS,2011,PQube,0,0.04,0,0.01,0.04
13512,Trollz: Hair Affair!,GBA,2005,Ubisoft,0.03,0.01,0,0,0.04
13513,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,PS2,2007,Paon,0,0,0.04,0,0.04
13514,Grand Slam,PS,1997,Virgin Interactive,0.02,0.02,0,0,0.04
13519,M&M's Beach Party,Wii,2009,Zoo Digital Publishing,0.04,0,0,0,0.04
13525,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Wii,2009,Nintendo,0,0,0.04,0,0.04
13534,Doko Demo Issho: Let's Gakkou!,PSP,2006,Sony Computer Entertainment,0,0,0.04,0,0.04
13554,Get Up and Dance,PS3,2011,O-Games,0.03,0.01,0,0,0.04
13563,Starry ? Sky: After Spring,PSP,2009,Aqua Plus,0,0,0.04,0,0.04
13574,Chessmaster,GBA,2002,Ubisoft,0.03,0.01,0,0,0.04
13586,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Konami Digital Entertainment,0.02,0,0.02,0,0.04
13598,Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016,FuRyu,0,0,0.04,0,0.04
13616,Utawarerumono: Futari no Hakuoro,PS4,2016,Aqua Plus,0,0,0.04,0,0.04
13619,Hana to Ikimo no Rittai Zukan,3DS,2011,Nintendo,0,0,0.04,0,0.04
13630,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,2005,Sega,0,0,0.04,0,0.04
13637,NatGeo Challenge! Wild Life,Wii,2010,Black Bean Games,0.04,0,0,0,0.04
13642,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006,Nintendo,0,0,0.04,0,0.04
13650,World Poker Tour,PSP,2006,Take-Two Interactive,0.04,0,0,0,0.04
13662,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008,Namco Bandai Games,0,0,0.04,0,0.04
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,Tecmo Koei,0.02,0.02,0,0.01,0.04
13684,Sonic PC Collection,PC,2009,Sega,0,0.04,0,0.01,0.04
