Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
64,Mario Kart 64,N64,Nintendo,5.55,1.94,2.23,0.15,9.87
485,Wave Race 64,N64,Nintendo,1.98,0.58,0.34,0.04,2.94
632,Twisted Metal 2,PS,Sony Computer Entertainment,2.12,0.25,0,0.07,2.44
948,Jet Moto,PS,Sony Computer Entertainment,1.33,0.4,0.03,0.07,1.83
1022,Cruis'n USA,N64,Nintendo,1.69,0.04,0,0.01,1.74
1234,NASCAR 98,PS,Electronic Arts,1.43,0.05,0,0.04,1.52
1501,TNN Motor Sports Hardcore 4x4,PS,ASC Games,0.73,0.5,0,0.09,1.31
1734,Rage Racer,PS,Sony Computer Entertainment,0.16,0.11,0.83,0.08,1.17
1737,Destruction Derby 2,PS,Psygnosis,0.65,0.44,0,0.08,1.17
2298,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,ASCII Entertainment,0,0,0.9,0,0.9
2663,Andretti Racing,PS,Electronic Arts,0.43,0.29,0,0.05,0.77
2689,Formula 1,PS,Psygnosis,0.18,0.12,0.42,0.05,0.76
4718,NASCAR Racing,PS,Pioneer LDC,0.23,0.16,0,0.03,0.41
5447,Tokyo Highway Battle,PS,Jaleco,0.06,0.04,0.21,0.02,0.33
6657,WipEout XL,PS,Psygnosis,0.14,0.1,0,0.02,0.25
6700,Penny Racers,PS,Sony Computer Entertainment,0,0,0.23,0.02,0.25
8686,Street Racer,PS,Ubisoft,0.09,0.06,0,0.01,0.16
9845,Burning Road,PS,FunSoft,0.07,0.05,0,0.01,0.12
10095,Sega Touring Car Championship,SAT,Sega,0,0,0.11,0,0.11
12242,Speed Racer,PS,Tomy Corporation,0.04,0.02,0,0,0.07
12766,Starwinder: The Ultimate Space Race,PS,Mindscape,0.03,0.02,0,0,0.06
12811,Impact Racing,PS,JVC,0.03,0.02,0,0,0.06
