Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
347,Pokemon Snap,N64,Nintendo,2.23,0.68,0.66,0.06,3.63
1437,Dance Dance Revolution (Japan),PS,Konami Digital Entertainment,0,0,1.26,0.09,1.35
2154,Dance Dance Revolution 2nd ReMIX,PS,Konami Digital Entertainment,0,0,0.9,0.06,0.96
2483,Ace Combat 3: Electrosphere,PS,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83
3053,Pro Pinball: Big Race USA,PS,Take-Two Interactive,0.37,0.25,0,0.04,0.66
3825,Seaman,DC,Sega,0,0,0.52,0,0.52
4117,Harvest Moon 64,N64,Pack In Soft,0.25,0.06,0.11,0.06,0.48
4740,Densha De Go! 2,PS,Taito,0,0,0.38,0.03,0.41
4970,Tokimeki Memorial 2,PS,Konami Digital Entertainment,0,0,0.36,0.03,0.39
5483,BeatMania Append GottaMix,PS,Konami Digital Entertainment,0,0,0.31,0.02,0.33
5617,Harvest Moon: Back to Nature,PS,Ubisoft,0.11,0.07,0.12,0.02,0.32
5944,Hamster Tarou,GB,Jorudan,0,0,0.3,0,0.3
6087,BeatMania Append 4thMix: The beat goes on,PS,Konami Digital Entertainment,0,0,0.27,0.02,0.29
6583,Armored Core: Master of Arena,PS,From Software,0.07,0.05,0.13,0.02,0.26
6800,Guitar Freaks,PS,Konami Digital Entertainment,0,0,0.23,0.02,0.24
9802,Harvest Moon 2 GBC,GB,Ubisoft,0,0,0.12,0,0.12
9821,Densha De Go! 64,N64,Taito,0,0,0.05,0.07,0.12
10220,Nuclear Strike 64,N64,THQ,0.09,0.02,0,0,0.11
10597,3D Tank Warfare Simulator Panzer Front,PS,Avalon Interactive,0.06,0.04,0,0.01,0.1
15939,Iron Soldier 3,PS,Telegames,0.01,0.01,0,0,0.02
