Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10701,Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Warner Bros. Interactive Entertainment,0.09,0,0,0.01,0.1
10703,Nancy Drew: The Model Mysteries,DS,2010,THQ,0.09,0,0,0.01,0.1
10732,Harvest Moon: Frantic Farming,DS,2009,Rising Star Games,0.08,0.01,0,0.01,0.1
10775,Tokimeki Memorial: Taisen Pazurudama,PS,1996,Konami Digital Entertainment,0,0,0.09,0.01,0.1
10838,Angry Birds: Rio,PC,2011,Focus Home Interactive,0,0.07,0,0.02,0.09
10908,echochrome,PSP,2008,Sony Computer Entertainment,0,0.01,0.08,0,0.09
10916,Snood 2: On Vacation,DS,2005,Zoo Digital Publishing,0.09,0,0,0.01,0.09
10922,Puyo Pop Fever (JP sales),DS,2004,Ignition Entertainment,0,0,0.09,0,0.09
10925,Brain Age: Concentration Training,3DS,2012,Nintendo,0.09,0,0,0.01,0.09
10926,Henry Hatsworth in the Puzzling Adventure,DS,2009,Electronic Arts,0.08,0.01,0,0.01,0.09
10965,Bomberman Max 2: Blue Advance,GBA,2002,Vivendi Games,0.07,0.02,0,0,0.09
11000,Challenge Me: Brain Puzzles 2,DS,2010,O-Games,0.05,0.04,0,0.01,0.09
11013,Pipe Mania,DS,2008,Empire Interactive,0.08,0.01,0,0.01,0.09
11019,Junior Mystery Quest,DS,2011,GSP,0.07,0.01,0,0.01,0.09
11026,Hello Kitty's Cube Frenzy,PS,1998,Culture Publishers,0.05,0.03,0,0.01,0.09
11110,Super Puzzle Fighter II,GBA,N/A,Capcom,0.06,0.02,0,0,0.09
11141,Mahjong Cub3D,3DS,2011,Sunsoft,0.07,0,0.02,0,0.09
11167,Bomberman Land Touch!,DS,2006,Rising Star Games,0.04,0,0.04,0,0.09
11183,Brain Voyage,DS,2008,Eidos Interactive,0.06,0.02,0,0.01,0.09
11192,Sloane to MacHale no Nazo no Monogatari 2,DS,2009,Level 5,0,0,0.09,0,0.09
11260,Chameleon,PSP,2006,505 Games,0.07,0,0,0.01,0.08
11263,Tokimeki Memorial: Taisen Pazurudama,SAT,1996,Konami Digital Entertainment,0,0,0.08,0,0.08
11289,SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,The Adventure Company,0.07,0.01,0,0.01,0.08
11291,Frantix,PSP,2005,Ubisoft,0.08,0,0,0.01,0.08
11320,Bomberman Jetters,GC,2002,Hudson Soft,0.06,0.02,0,0,0.08
11349,Nikoli's Pencil Puzzle,3DS,2011,Hudson Soft,0.05,0.03,0,0.01,0.08
11359,Puchi Puchi Virus,DS,2007,Jaleco,0.08,0,0,0.01,0.08
11379,Bejeweled 3,PC,2010,PopCap Games,0.02,0.05,0,0.01,0.08
11383,Exit,PSP,2005,Ubisoft,0.07,0,0,0.01,0.08
11394,Smart Bomb,PSP,2005,Eidos Interactive,0.07,0,0,0.01,0.08
11408,Crush,PSP,2007,Sega,0.07,0,0,0.01,0.08
11467,Qubed,X360,2009,Atari,0.07,0,0,0.01,0.08
11477,Bust-A-Move 2 Arcade Edition,N64,1997,Acclaim Entertainment,0.06,0.02,0,0,0.08
11479,Puzzle Chronicles,PSP,2010,Konami Digital Entertainment,0.07,0,0,0.01,0.08
11480,Wetrix,N64,1998,Ocean,0.06,0.02,0,0,0.08
11488,Line Rider 2: Unbound,DS,2008,Deep Silver,0.07,0,0,0.01,0.08
11497,Soul Bubbles,DS,2008,Eidos Interactive,0.05,0.02,0,0.01,0.08
11524,Puzzler Mind Gym 3D,3DS,2011,Ubisoft,0.07,0,0,0,0.08
11548,Wordfish,DS,2008,Ubisoft,0.07,0,0,0.01,0.08
11561,7 Wonders of the Ancient World,PSP,2007,Mumbo Jumbo,0.07,0,0,0.01,0.08
11617,Whac-A-Mole,DS,2005,Zoo Digital Publishing,0.07,0,0,0.01,0.08
11670,PQ: Practical Intelligence Quotient,PSP,2005,D3Publisher,0.07,0,0,0.01,0.08
11699,Titanic Mystery,DS,2010,PlayV,0.05,0.02,0,0.01,0.08
11755,Buster Bros. Collection,PS,1997,Capcom,0.04,0.03,0,0,0.07
11772,Jewel Link Chronicles: Legend of Athena,DS,2011,GSP,0,0.06,0,0.01,0.07
11777,Santa Claus Is Comin' to Town!,DS,2011,Crave Entertainment,0.07,0,0,0.01,0.07
11782,Jewel Time Deluxe,DS,2011,O-Games,0.04,0.03,0,0.01,0.07
11790,Overlord: Minions,DS,2009,Codemasters,0.07,0,0,0.01,0.07
11791,The Rub Rabbits!,DS,2005,Sega,0.03,0,0.04,0,0.07
11792,Margot's Word Brain,DS,2008,Zoo Games,0.07,0,0,0.01,0.07
