Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6,Tetris,GB,1989,Nintendo,23.2,2.26,4.22,0.58,30.26
28,Brain Age 2: More Training in Minutes a Day,DS,2005,Nintendo,3.44,5.36,5.32,1.18,15.3
90,Pac-Man,2600,1982,Atari,7.28,0.45,0,0.08,7.81
156,Tetris,NES,1988,Nintendo,2.97,0.69,1.81,0.11,5.58
171,Dr. Mario,GB,1989,Nintendo,2.18,0.96,2,0.2,5.34
178,Professor Layton and the Curious Village,DS,2007,Nintendo,1.22,2.48,1.03,0.52,5.26
216,Dr. Mario,NES,1990,Nintendo,2.62,0.6,1.52,0.1,4.85
301,Professor Layton and the Diabolical Box,DS,2007,Nintendo,0.92,1.78,0.92,0.37,4
400,Professor Layton and the Unwound Future,DS,2008,Nintendo,0.65,1.61,0.82,0.28,3.36
489,Pac-Man Collection,GBA,2001,Atari,2.07,0.77,0.05,0.05,2.94
491,WarioWare: Smooth Moves,Wii,2006,Nintendo,0.87,1.06,0.73,0.26,2.92
536,Professor Layton and the Last Specter,DS,2009,Nintendo,0.3,1.47,0.68,0.34,2.79
559,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Nintendo,1.63,0.52,0.35,0.18,2.69
647,Tetris Plus,PS,1996,JVC,2.1,0.24,0,0.07,2.4
688,WarioWare Touched!,DS,2004,Nintendo,0.52,0.45,1.21,0.13,2.31
729,Scribblenauts,DS,2009,Warner Bros. Interactive Entertainment,1.71,0.32,0.02,0.18,2.22
741,High School Musical: Makin' the Cut!,DS,2007,Disney Interactive Studios,1.06,0.91,0,0.23,2.2
770,Tetris DS,DS,2006,Nintendo,0.64,0.07,1.35,0.08,2.13
802,Tetris Worlds,PS2,2002,THQ,1.11,0.71,0,0.27,2.08
846,TouchMaster,DS,2007,Midway Games,0.49,1.27,0,0.25,2.01
882,Alleyway,GB,1989,Nintendo,0.96,0.38,0.55,0.05,1.94
891,Tetris DX,GB,1998,Nintendo,1.06,0.6,0.2,0.07,1.93
977,Professor Layton and the Mask of Miracle,3DS,2011,Nintendo,0.32,0.95,0.36,0.14,1.78
1010,Yoshi,NES,1991,Nintendo,0.7,0.13,0.91,0.01,1.75
1043,Game Party 3,Wii,2009,Warner Bros. Interactive Entertainment,1.43,0.16,0,0.12,1.71
1049,Tetris Worlds,GBA,2001,THQ,1.25,0.39,0,0.06,1.71
1054,Personal Trainer: Math,DS,2007,Nintendo,0.49,1.12,0,0.09,1.7
1056,Super Puyo Puyo,SNES,1993,Banpresto,0,0,1.69,0.01,1.7
1078,Yoshi's Cookie,GB,1992,Nintendo,0.59,0.24,0.82,0.03,1.68
1108,Ms. Pac-Man,2600,1981,Atari,1.54,0.1,0,0.02,1.65
1117,Dig Dug,2600,1982,Atari,1.52,0.1,0,0.02,1.64
1241,Super Monkey Ball 2,GC,2002,Atari,1.11,0.31,0.06,0.04,1.52
1259,Super Scribblenauts,DS,2010,Warner Bros. Interactive Entertainment,1.08,0.31,0,0.11,1.5
1307,Super Monkey Ball,GC,2001,Atari,0.95,0.37,0.1,0.04,1.46
1330,Hasbro Family Game Night,Wii,2008,Electronic Arts,0.97,0.34,0,0.13,1.45
1411,Gardening Mama,DS,2009,505 Games,0.8,0.43,0.01,0.13,1.38
1492,Gyromite,NES,1985,Nintendo,0.73,0.16,0.4,0.03,1.32
1574,Devil Dice,PS,1998,THQ,0.05,0.03,1.1,0.08,1.26
1610,Tetris 2 (All region sales),GB,1992,Nintendo,0.56,0.22,0.43,0.03,1.24
1622,Kirby Tilt 'n' Tumble,GB,2000,Nintendo,0.29,0.17,0.75,0.02,1.23
1628,"WarioWare, Inc.: Mega MicroGame$",GBA,2003,Nintendo,0.4,0.11,0.7,0.02,1.23
1631,Boom Blox,Wii,2008,Electronic Arts,0.72,0.38,0,0.12,1.23
1637,Intelligent Qube,PS,1997,Sony Computer Entertainment,0.13,0.07,1,0.02,1.22
1640,Pac-Man,NES,1984,Namco Bandai Games,0.27,0.08,0.85,0.02,1.22
1683,Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Nintendo,0.74,0.03,0.36,0.07,1.2
1689,Captain Toad: Treasure Tracker,WiiU,2014,Nintendo,0.56,0.36,0.19,0.09,1.19
1740,Mario vs. Donkey Kong,GBA,2004,Nintendo,0.68,0.25,0.21,0.02,1.17
1772,Qix,GB,1990,Nintendo,0.51,0.2,0.41,0.03,1.15
1782,Puyo Puyo Sun Ketteiban,PS,1997,Compile,0,0,1.07,0.07,1.15
1829,Yoshi's Cookie,NES,1992,Nintendo,0.41,0.06,0.63,0.02,1.12
