Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9361,Puzzle Kingdoms,DS,2009,Zoo Digital Publishing,0.12,0,0,0.01,0.13
9520,Margot's Word Brain,Wii,2008,Zoo Digital Publishing,0.12,0,0,0.01,0.13
9524,Nintendo Puzzle Collection,GC,N/A,Unknown,0,0,0.13,0,0.13
9531,Puzzle de Harvest Moon,DS,2007,Natsume,0.12,0,0,0.01,0.13
9536,Puyo Puyo!! 20th Anniversary,3DS,2011,Sega,0,0,0.13,0,0.13
9544,7 Wonders of the Ancient World,DS,2007,Funsta,0.1,0.01,0,0.01,0.13
9561,Space Bust-A-Move,DS,2008,Square Enix,0.1,0.02,0,0.01,0.13
9597,Snood,GBA,2001,"Destination Software, Inc",0.09,0.03,0,0,0.13
9624,Zenses: Ocean,DS,2008,Game Factory,0.11,0.01,0,0.01,0.13
9680,Diner Dash: Sizzle & Serve,PSP,2007,Eidos Interactive,0.11,0,0,0.01,0.12
9699,Solitaire & Mahjong,Wii,2009,Crave Entertainment,0.11,0,0,0.01,0.12
9712,Are You Smarter than a 5th Grader? Game Time,X360,2009,THQ,0.12,0,0,0.01,0.12
9721,Puzzle Quest 2,DS,2010,D3Publisher,0.11,0,0,0.01,0.12
9725,Puzzle Quest: Challenge of the Warlords,PS2,2007,D3Publisher,0.06,0.05,0,0.02,0.12
9735,Bomberman Party Edition,PS,1998,Virgin Interactive,0.07,0.05,0,0.01,0.12
9746,Break 'Em All,DS,2005,D3Publisher,0.11,0,0,0.01,0.12
9754,Puzzle Kingdoms,Wii,2009,Zoo Digital Publishing,0.11,0,0,0.01,0.12
9788,Go! Sudoku,PSP,2005,Sony Computer Entertainment,0.11,0,0,0.01,0.12
9801,Yard Sale Hidden Treasures: Sunnyville,DS,2010,Konami Digital Entertainment,0.11,0,0,0.01,0.12
9825,Animal Genius,DS,2007,Ubisoft,0.11,0,0,0.01,0.12
9827,Zenses: Rainforest,DS,2008,Game Factory,0.1,0.01,0,0.01,0.12
9859,Rubik's World,DS,2008,Game Factory,0.1,0.01,0,0.01,0.12
9908,Peggle: Dual Shot,DS,2009,PopCap Games,0.11,0,0,0.01,0.12
9919,USA Today Crossword Challenge,DS,2008,Destineer,0.11,0,0,0.01,0.12
9949,Hanagumi Taisen Columns,SAT,1997,Sega,0,0,0.12,0,0.12
9954,Merv Griffin's Crosswords,Wii,2008,THQ,0.11,0,0,0.01,0.12
9957,Ultimate Puzzle Games: Sudoku Edition,DS,2007,Telegames,0.11,0,0,0.01,0.12
9989,Puzzler World 2,DS,2010,Ubisoft,0.02,0.07,0,0.02,0.12
10017,Mechanic Master,DS,2008,Midway Games,0.1,0,0,0.01,0.11
10059,Puyo Puyo Tetris,3DS,2014,Sega,0,0,0.11,0,0.11
10098,Cake Mania,DS,2007,Majesco Entertainment,0.09,0.01,0,0.01,0.11
10103,Fabulous Finds,DS,2009,ValuSoft,0.1,0,0,0.01,0.11
10128,Gem Quest: 4 Elements,DS,2011,Mastertronic,0.05,0.05,0,0.01,0.11
10207,Go! Sudoku (JP sales),PSP,2005,Sony Computer Entertainment,0,0,0.11,0,0.11
10242,Breakout,PS,1999,Hasbro Interactive,0.06,0.04,0,0.01,0.11
10262,Bust-A-Move DS,DS,2005,505 Games,0.08,0.02,0,0.01,0.11
10277,Silly Bandz: Play The Craze,DS,2010,Deep Silver,0.1,0,0,0.01,0.11
10318,Kotoba no Puzzle: Mojipittan Daijiten,PSP,2004,Namco Bandai Games,0,0,0.11,0,0.11
10320,Picross 3D 2,3DS,2015,Nintendo,0,0,0.11,0,0.11
10323,Tetris Evolution,X360,2007,THQ,0.08,0.02,0,0.01,0.11
10337,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Warner Bros. Interactive Entertainment,0.1,0,0,0.01,0.11
10347,Aqua Aqua,PS2,2000,3DO,0.05,0.04,0,0.01,0.11
10357,Sudokuro,DS,2007,Crave Entertainment,0.1,0,0,0.01,0.11
10459,Exit DS,DS,2008,Square Enix,0.09,0,0.01,0.01,0.1
10481,May's Mystery: Forbidden Memories,DS,2011,Mastertronic,0.05,0.04,0,0.01,0.1
10482,PictoImage,DS,2007,Sega,0.1,0,0,0.01,0.1
10600,Sudoku Mania,DS,2006,Zoo Digital Publishing,0.09,0,0,0.01,0.1
10605,Bejeweled Twist,DS,2010,PopCap Games,0,0.09,0,0.01,0.1
10615,USA Today Puzzle Craze,DS,2009,Destineer,0.09,0,0,0.01,0.1
10672,Sneakers,XB,2002,Microsoft Game Studios,0.07,0.02,0,0,0.1
