Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7908,Jewel Master: Cradle of Athena,DS,2010,Storm City Games,0.18,0,0,0.01,0.19
7917,Sudoku Gridmaster (JP sales),DS,2006,Nintendo,0,0,0.19,0,0.19
7927,Pictionary,DS,2010,THQ,0.1,0.07,0,0.02,0.19
8074,Jewel Match,DS,2010,PlayV,0.05,0.12,0,0.02,0.18
8114,The Adventures of Cookie & Cream,PS2,2000,Empire Interactive,0.09,0.07,0,0.02,0.18
8152,WordJong Party,Wii,2008,Destineer,0.17,0,0,0.01,0.18
8259,Squeeballs Party,DS,2009,Performance Designed Products,0.16,0,0,0.01,0.17
8276,Sudoku Gridmaster,DS,2006,Nintendo,0.13,0.03,0,0.01,0.17
8324,Professor Heinz Wolff's Gravity,Wii,2008,Deep Silver,0.04,0.12,0,0.02,0.17
8333,Luxor 3,Wii,2008,Mumbo Jumbo,0.16,0,0,0.01,0.17
8364,Marble Saga: Kororinpa,Wii,2009,Konami Digital Entertainment,0.1,0.06,0,0.02,0.17
8414,Zoo Keeper,DS,2004,Ignition Entertainment,0.1,0.01,0.05,0.01,0.17
8473,Hamster Heroes,Wii,2008,Popcorn Arcade,0.16,0,0,0,0.16
8542,Puzzle Quest: Galactrix,DS,2009,D3Publisher,0.15,0,0,0.01,0.16
8596,Take A Break's: Puzzle Master,DS,2009,Ubisoft,0,0.15,0,0.01,0.16
8646,Mr. Driller 2,GBA,2001,Namco Bandai Games,0,0,0.15,0,0.16
8666,Bomberman Land Touch! 2,DS,2007,Rising Star Games,0.13,0,0.01,0.01,0.16
8687,Bomberman,DS,2005,Ubisoft,0.1,0.02,0.03,0.01,0.16
8696,Bust-A-Move Bash!,Wii,2007,505 Games,0.13,0.01,0,0.01,0.16
8711,WordJong,DS,2007,White Park Bay Software,0.13,0.01,0,0.01,0.16
8733,Bomberman,PSP,2006,Konami Digital Entertainment,0.14,0,0,0.01,0.15
8735,The Quest Trio,DS,2008,Avanquest,0.14,0.01,0,0.01,0.15
8754,Jewel Quest Solitaire,DS,2009,GSP,0,0.14,0,0.02,0.15
8759,Klax,2600,1989,Atari,0.14,0.01,0,0,0.15
8761,Saturn Bomberman,SAT,1996,Sega,0,0,0.15,0,0.15
8797,Countdown: The Game,DS,2009,Mindscape,0,0.14,0,0.01,0.15
8815,Cake Mania: In The Mix!,Wii,2008,Majesco Entertainment,0.14,0,0,0.01,0.15
8822,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,2010,Astragon,0.09,0.04,0,0.01,0.15
8877,Tetris Attack,SNES,1995,Nintendo,0,0,0.15,0,0.15
8886,Brain Boost: Gamma Wave,DS,2005,505 Games,0.14,0,0,0.01,0.15
8914,Brain Boost: Beta Wave,DS,2005,505 Games,0.14,0,0,0.01,0.15
8916,Rubik's World,Wii,2008,Game Factory,0.13,0.01,0,0.01,0.15
8980,SafeCracker: The Ultimate Puzzle Adventure,DS,2009,The Adventure Company,0.07,0.06,0,0.01,0.15
9008,Pipe Dreams 3D,PS,2001,Empire Interactive,0.08,0.05,0,0.01,0.14
9022,Diner Dash: Flo on the Go,DS,2009,Zoo Games,0.13,0,0,0.01,0.14
9038,Balloon Pop,DS,2009,UFO Interactive,0.13,0,0,0.01,0.14
9055,Mojo!,PS2,2003,Mindscape,0.07,0.05,0,0.02,0.14
9100,Pipe Mania,PS2,2008,Empire Interactive,0.07,0.05,0,0.02,0.14
9115,Mr. Driller: Drill Spirits,DS,2004,Nintendo,0.08,0,0.05,0.01,0.14
9173,Bejeweled 3,PS3,N/A,Unknown,0.13,0,0,0.01,0.14
9217,Super Puzzle Fighter II Turbo,PS,1996,Virgin Interactive,0.08,0.05,0,0.01,0.14
9244,Puyo Puyo!! 20th Anniversary,DS,2011,Sega,0,0,0.14,0,0.14
9246,Bust-A-Move Deluxe,PSP,2006,505 Games,0.13,0,0,0.01,0.14
9247,I Spy: Universe,DS,2010,Scholastic Inc.,0.13,0,0,0.01,0.14
9253,Bejeweled 3,X360,N/A,Unknown,0.13,0,0,0.01,0.14
9275,Touch My Katamari,PSV,2011,Namco Bandai Games,0.08,0.04,0,0.02,0.14
9281,Cruise Ship Vacation Games,Wii,2009,Avanquest,0.13,0,0,0.01,0.14
9284,Learn Math,DS,2009,DreamCatcher Interactive,0.13,0,0,0.01,0.14
9286,Magnetica,DS,2006,Nintendo,0.08,0.01,0.03,0.01,0.14
9303,Kororinpa: Marble Mania,Wii,2006,Nintendo,0.08,0.02,0.03,0.01,0.14
