Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
188,Donkey Kong Country 2: Diddy's Kong Quest,SNES,Nintendo,2.1,0.74,2.2,0.11,5.15
283,Super Mario World 2: Yoshi's Island,SNES,Nintendo,1.65,0.61,1.76,0.09,4.12
463,Rayman,PS,Ubisoft,1.54,1.33,0,0.16,3.03
672,Kirby's Dream Land 2,GB,Nintendo,0.69,0.14,1.48,0.05,2.36
2378,Gex,PS,Crystal Dynamics,0.49,0.33,0,0.06,0.87
5716,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,SNES,Konami Digital Entertainment,0,0,0.31,0,0.31
5844,Jumping Flash!,PS,Sony Computer Entertainment,0.05,0.03,0.21,0.02,0.3
6194,Mega Man 7,SNES,Laguna,0.03,0.01,0.23,0.01,0.28
11049,Castlevania Dracula X,SNES,Konami Digital Entertainment,0.03,0.01,0.05,0,0.09
12762,Doraemon 4: Nobita to Toki no Okoku,SNES,Epoch,0,0,0.06,0,0.06
13224,Johnny Bazookatone,PS,U.S. Gold,0.03,0.02,0,0,0.05
13547,Go Go Ackman 3,SNES,Banpresto,0,0,0.04,0,0.04
14790,Hermie Hopperhead: Scrap Panic,PS,Sony Computer Entertainment,0,0,0.02,0,0.03
