Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1200,Active Life: Outdoor Challenge,Wii,2008,0.79,0.44,0.19,0.14,1.55
1493,NFL 2K3,PS2,2002,1.06,0.08,0,0.18,1.32
2303,We Ski & Snowboard,Wii,2008,0.38,0.29,0.15,0.08,0.9
3435,Backyard NBA Basketball,PS2,2003,0.29,0.22,0,0.07,0.59
4015,RealSports Tennis,2600,1982,0.46,0.03,0,0.01,0.5
4054,Backyard Baseball,PS2,2004,0.24,0.19,0,0.06,0.49
4555,Backyard Baseball,GBA,2002,0.31,0.11,0,0.01,0.43
5166,My Horse & Me,DS,2007,0.33,0,0,0.03,0.36
5269,Backyard Baseball 2006,GBA,2005,0.25,0.09,0,0.01,0.35
5640,My Horse & Me,Wii,2007,0.27,0.02,0,0.03,0.32
5958,RealSports Boxing,2600,1986,0.28,0.02,0,0,0.29
6232,Deer Hunter,PS2,2003,0.14,0.11,0,0.04,0.28
6539,RealSports Football,2600,1981,0.24,0.01,0,0,0.26
7336,Backyard NFL Football '09,Wii,2008,0.2,0,0,0.02,0.21
7373,RealSports Baseball,2600,1981,0.2,0.01,0,0,0.21
7515,Backyard NFL Football 2006,PS2,2005,0.1,0.08,0,0.03,0.2
7697,Backyard Hockey,GBA,2003,0.14,0.05,0,0,0.2
7900,Transworld Surf,PS2,2002,0.09,0.07,0,0.02,0.19
8173,Virtua Tennis,GBA,2002,0.13,0.05,0,0,0.18
8194,Backyard Basketball,GBA,2004,0.13,0.05,0,0,0.18
8236,Backyard Sports Football: Rookie Rush,DS,2010,0.16,0,0,0.01,0.17
8293,Backyard NFL Football '09,PS2,2008,0.08,0.07,0,0.02,0.17
8298,Backyard Baseball '10,PS2,2009,0.08,0.07,0,0.02,0.17
8323,Backyard NFL Football '10,Wii,2009,0.16,0,0,0.01,0.17
8535,Ready 2 Rumble Revolution,Wii,2009,0.15,0,0,0.01,0.16
8674,Backyard Sports: Sandlot Sluggers,Wii,2010,0.15,0,0,0.01,0.16
8762,Home Run,2600,N/A,0.14,0.01,0,0,0.15
8967,Backyard Sports: Sandlot Sluggers,DS,2010,0.14,0,0,0.01,0.15
9394,Transworld Surf,XB,N/A,0.1,0.03,0,0,0.13
9497,RealSports Volleyball,2600,1981,0.12,0.01,0,0,0.13
9517,Backyard Sports Football: Rookie Rush,Wii,2010,0.12,0,0,0.01,0.13
9545,Backyard Baseball '09,DS,2008,0.12,0,0,0.01,0.13
9785,Backyard Baseball '10,DS,2009,0.11,0,0,0.01,0.12
9868,Backyard Sports Football: Rookie Rush,X360,2010,0.11,0,0,0.01,0.12
10183,Smash Court Tennis 3,X360,2007,0.08,0.02,0,0.01,0.11
10272,Backyard Baseball '10,Wii,2009,0.1,0,0,0.01,0.11
10293,Backyard NFL Football '10,X360,2009,0.1,0,0,0.01,0.11
10909,Ribbit King,PS2,2003,0.05,0.04,0,0.01,0.09
10930,Backyard Sports: Sandlot Sluggers,X360,2010,0.09,0,0,0.01,0.09
11119,Transworld Snowboarding,XB,2002,0.07,0.02,0,0,0.09
11619,Backyard NFL Football '09,DS,2008,0.07,0,0,0.01,0.08
11718,Super Football,2600,1987,0.07,0,0,0,0.08
11736,Backyard NBA Basketball,DS,2007,0.07,0,0,0.01,0.07
11751,Super Baseball,2600,1987,0.07,0,0,0,0.07
11854,Backyard Hockey,DS,2007,0.07,0,0,0.01,0.07
12066,My Horse & Me: Riding for Gold,DS,2008,0.05,0.01,0,0.01,0.07
12432,Backyard NFL Football '10,PS2,2009,0.03,0.02,0,0.01,0.06
12625,Backyard Skateboarding 2006,GBA,2004,0.04,0.02,0,0,0.06
12792,Backyard NFL Football '08,PS2,2007,0.03,0.02,0,0.01,0.06
12812,My Horse & Me: Riding for Gold,Wii,2008,0.04,0.02,0,0,0.06
13281,Ribbit King,GC,2003,0.04,0.01,0,0,0.05
13481,Backyard Baseball '09,Wii,2008,0.04,0,0,0,0.04
14197,Backyard NFL Football 2006,GBA,2005,0.02,0.01,0,0,0.03
14825,Backyard NFL Football,Wii,2007,0.02,0,0,0,0.03
15031,Backyard NFL Football,DS,2007,0.02,0,0,0,0.02
15414,Backyard Baseball '09,PS2,2008,0.01,0.01,0,0,0.02
