Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6361,Summer Athletics: The Ultimate Challenge (US sales),Wii,2008,0.23,0.04,0,0,0.27
7298,Summer Athletics: The Ultimate Challenge (Others sales),Wii,2008,0,0.2,0,0.01,0.22
8057,Summer Athletics: The Ultimate Challenge,PS2,2008,0,0,0,0.18,0.18
8518,Let's Ride: Sunshine Stables,GBA,2005,0.12,0.04,0,0,0.16
11715,Winter Sports 2011,Wii,2011,0,0.06,0,0.01,0.08
12679,World Championship Athletics,Wii,2009,0.04,0.01,0,0,0.06
13110,Winter Sports 2011,PS3,2011,0,0.04,0,0.01,0.05
13584,Riding Stables: The Whitakers present Milton and Friends,3DS,2011,0,0.04,0,0,0.04
14240,Summer Athletics: The Ultimate Challenge,X360,2008,0.02,0.01,0,0,0.03
15213,Winter Sports 2011,X360,2011,0,0.02,0,0,0.02
16494,Summer Athletics,PC,2008,0,0.01,0,0,0.01
