Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4,Wii Sports Resort,Wii,Nintendo,15.75,11.01,3.28,2.96,33
15,Wii Fit Plus,Wii,Nintendo,9.09,8.59,2.53,1.79,22
234,Mario & Sonic at the Olympic Winter Games,Wii,Sega,1.89,1.99,0.22,0.48,4.58
304,EA Sports Active,Wii,Electronic Arts,2.1,1.36,0.06,0.4,3.92
348,FIFA Soccer 10,PS3,Electronic Arts,0.6,2.46,0.05,0.52,3.63
371,Mario & Sonic at the Olympic Winter Games,DS,Sega,1.22,1.66,0.27,0.38,3.52
517,Madden NFL 10,X360,Electronic Arts,2.52,0.09,0,0.22,2.83
584,FIFA Soccer 10,X360,Electronic Arts,0.59,1.79,0.01,0.23,2.62
670,Madden NFL 10,PS3,Electronic Arts,2.03,0.13,0,0.21,2.37
699,Pro Evolution Soccer 2010,PS3,Konami Digital Entertainment,0.3,1.27,0.46,0.26,2.28
758,Your Shape featuring Jenny McCarthy,Wii,Ubisoft,1.51,0.47,0,0.18,2.16
1050,Cabela's Big Game Hunter 2010,Wii,Activision Value,1.58,0,0,0.12,1.7
1052,FIFA Soccer 10,PS2,Electronic Arts,0.23,0.24,0,1.23,1.7
1182,Pro Evolution Soccer 2010,PS2,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57
1277,New Play Control! Mario Power Tennis,Wii,Nintendo,0.37,0.69,0.28,0.14,1.48
1742,EA Sports Active: More Workouts,Wii,Electronic Arts,0.78,0.28,0,0.1,1.16
1761,FIFA Soccer 10,PSP,Electronic Arts,0.15,0.68,0.01,0.32,1.16
1876,Skate 2,X360,Electronic Arts,0.82,0.17,0.01,0.09,1.09
1886,Tiger Woods PGA Tour 10,Wii,Electronic Arts,0.61,0.37,0,0.11,1.09
1899,The Biggest Loser,Wii,THQ,0.87,0.12,0,0.09,1.08
2102,FIFA Soccer 10,Wii,Electronic Arts,0.23,0.65,0,0.11,0.99
2126,Madden NFL 10,PS2,Electronic Arts,0.88,0,0,0.1,0.98
2134,NBA 2K10,X360,Take-Two Interactive,0.88,0.02,0,0.08,0.97
2193,Tony Hawk: RIDE,Wii,Activision,0.7,0.17,0,0.08,0.95
2212,NCAA Football 10,X360,Electronic Arts,0.87,0,0,0.07,0.94
2227,EA Sports Grand Slam Tennis,Wii,Electronic Arts,0.29,0.52,0.02,0.11,0.93
2430,Skate 2,PS3,Electronic Arts,0.46,0.26,0.01,0.12,0.85
2460,NBA 2K10,PS3,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2505,Deca Sports 2,Wii,Hudson Soft,0.33,0.34,0.09,0.07,0.82
2547,Pro Evolution Soccer 2010,X360,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81
2557,NCAA Football 10,PS3,Electronic Arts,0.75,0,0,0.06,0.81
2575,Pro Evolution Soccer 2010,PSP,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8
2609,Tiger Woods PGA Tour 10,PS3,Electronic Arts,0.42,0.25,0,0.12,0.79
2712,Deer Drive,Wii,Big Ben Interactive,0.67,0.04,0,0.05,0.76
2803,Madden NFL 10,Wii,Electronic Arts,0.63,0.04,0,0.06,0.73
2851,MLB 09: The Show,PS3,Sony Computer Entertainment,0.66,0,0,0.05,0.72
3065,NHL 10,X360,Electronic Arts,0.51,0.1,0,0.06,0.66
3090,Madden NFL 10,PSP,Electronic Arts,0.5,0.08,0,0.08,0.66
3114,Tiger Woods PGA Tour 10,X360,Electronic Arts,0.39,0.2,0,0.06,0.65
3298,Tony Hawk: RIDE,X360,Activision,0.46,0.1,0,0.05,0.61
3316,Major League Baseball 2K9,X360,Spike,0.56,0,0,0.05,0.61
3350,Tony Hawk: RIDE,PS3,Activision,0.38,0.15,0,0.08,0.6
3436,FIFA Soccer 10,DS,Electronic Arts,0.14,0.37,0,0.07,0.59
3496,NHL 10,PS3,Electronic Arts,0.38,0.12,0,0.07,0.58
3498,Rapala: We Fish,Wii,Activision,0.52,0.02,0,0.04,0.58
3504,NCAA Football 10,PS2,Electronic Arts,0.28,0.22,0,0.07,0.58
