Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7566,XCOM 2,PC,Take-Two Interactive,0.09,0.1,0,0.02,0.2
10593,Total War: WARHAMMER,PC,Sega,0,0.1,0,0.01,0.1
12956,Culdcept Revolt,3DS,Nintendo,0,0,0.05,0,0.05
13704,XCOM 2,PS4,Take-Two Interactive,0.01,0.02,0,0.01,0.04
14386,Hearts of Iron IV,PC,Paradox Interactive,0,0.03,0,0,0.03
14638,Stellaris,PC,Paradox Interactive,0,0.03,0,0,0.03
15804,XCOM 2,XOne,Take-Two Interactive,0.01,0.01,0,0,0.02
16054,Battle Worlds: Kronos,PC,Nordic Games,0,0.01,0,0,0.01
16477,Total War Attila: Tyrants & Kings,PC,Koch Media,0,0.01,0,0,0.01
16558,Codename: Panzers Complete Collection,PC,Nordic Games,0,0.01,0,0,0.01
