Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
70,Gran Turismo 2,PS,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49
221,Crash Team Racing,PS,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79
444,Star Wars Episode I Racer,N64,Nintendo,2.31,0.62,0.14,0.04,3.12
689,Need For Speed: High Stakes,PS,Electronic Arts,1.58,0.64,0,0.09,2.31
1169,NASCAR 2000,PS,Electronic Arts,0.88,0.6,0,0.1,1.59
1548,Twisted Metal 4,PS,989 Studios,1.07,0.16,0,0.04,1.28
1698,The Dukes of Hazzard: Racing for Home,PS,Ubisoft,0.99,0.16,0,0.04,1.19
1938,Hot Wheels Turbo Racing,PS,Electronic Arts,0.59,0.4,0,0.07,1.07
2245,SnoCross Championship Racing,PS,Ubisoft,0.52,0.35,0,0.06,0.93
2672,Need for Speed: Porsche Unleashed,PS,Electronic Arts,0.43,0.29,0,0.05,0.77
2785,Jet Moto 3,PS,Sony Computer Entertainment,0.41,0.28,0,0.05,0.74
2838,Test Drive 6,PS,Atari,0.4,0.27,0,0.05,0.72
2885,LEGO Racers,N64,LEGO Media,0.51,0.18,0,0.01,0.71
3261,Beetle Adventure Racing!,N64,Electronic Arts,0.4,0.2,0,0.02,0.62
3820,NASCAR 2000,N64,Electronic Arts,0.49,0.03,0,0,0.53
4122,Vigilante 8: 2nd Offense,PS,Activision,0.27,0.18,0,0.03,0.48
4260,Hydro Thunder,PS,Midway Games,0.26,0.17,0,0.03,0.46
4442,Chocobo Racing,PS,SquareSoft,0.07,0.05,0.3,0.03,0.44
4688,Sega Rally Championship 2,DC,Sega,0,0,0.41,0,0.41
4828,RR64: Ridge Racer 64,N64,Nintendo,0.32,0.07,0,0,0.4
4848,Road Rash: Jailbreak,PS,Electronic Arts,0.22,0.15,0,0.03,0.4
5221,LEGO Racers,PS,LEGO Media,0.2,0.14,0,0.02,0.36
5360,WipEout 3,PS,Psygnosis,0.19,0.13,0,0.02,0.34
5757,Hot Wheels Turbo Racing,N64,Electronic Arts,0.25,0.06,0,0,0.31
5887,Monster Truck Madness 64,N64,Take-Two Interactive,0.24,0.06,0,0,0.3
6028,Jeremy McGrath Supercross 2000,N64,Acclaim Entertainment,0.23,0.06,0,0,0.29
6031,Supercross 2000,N64,Electronic Arts,0.23,0.06,0,0,0.29
6378,Superbike 2000,PS,Electronic Arts,0.15,0.1,0,0.02,0.27
6872,Road Rash 64,N64,THQ,0.19,0.05,0,0,0.24
7289,Sports Car GT,PS,Electronic Arts,0.12,0.08,0,0.01,0.22
7448,Rollcage,PS,Psygnosis,0.12,0.08,0,0.01,0.21
7618,Roadsters 99,N64,Titus,0.06,0.13,0,0.01,0.2
8101,Re-Volt,N64,Acclaim Entertainment,0.14,0.04,0,0,0.18
8320,Tokyo Xtreme Racer,DC,Genki,0,0,0.17,0,0.17
8339,World Driver Championship,N64,Midway Games,0.14,0.03,0,0,0.17
8591,Destruction Derby 64,N64,THQ,0.13,0.03,0,0,0.16
8644,Racing Lagoon,PS,Square,0,0,0.15,0.01,0.16
8718,Muppet RaceMania,PS,Sony Computer Entertainment,0.09,0.06,0,0.01,0.15
9154,Micro Machines 64 Turbo,N64,Codemasters,0.11,0.03,0,0,0.14
10222,Top Gear Rally 2,N64,Kemco,0.09,0.02,0,0,0.11
10258,Tyco RC: Assault with a Battery,PS,Syscom,0.06,0.04,0,0.01,0.11
10376,Woody Woodpecker Racing,PS,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11
12506,Top Gear Hyper-Bike,N64,Kemco,0.05,0.01,0,0,0.06
12537,Killer Loop,PS,Crave Entertainment,0.03,0.02,0,0,0.06
13384,Test Drive Le Mans,PS,Infogrames,0.03,0.02,0,0,0.05
13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,Takara,0,0,0.05,0,0.05
13741,Monaco Grand Prix,N64,Ubisoft,0.03,0.01,0,0,0.04
13743,Rally Challenge 2000,N64,Imagineer,0.03,0.01,0,0,0.04
14818,Renegade Racers,PS,Interplay,0.01,0.01,0,0,0.03
