Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
681,The Sims 3,X360,Electronic Arts,1.27,0.86,0,0.2,2.33
816,The Sims 3,PS3,Electronic Arts,0.73,0.97,0.02,0.34,2.06
1042,The Sims 3: Late Night Expansion Pack,PC,Electronic Arts,0.59,0.87,0,0.25,1.71
1123,Kinectimals,X360,Microsoft Game Studios,1.02,0.48,0,0.14,1.64
1276,The Sims 3,Wii,Electronic Arts,0.61,0.73,0,0.15,1.49
2010,ZhuZhu Pets,DS,Activision,0.68,0.27,0,0.09,1.04
2921,The Sims 3,DS,Electronic Arts,0.39,0.25,0,0.06,0.7
3039,Crafting Mama,DS,505 Games,0.4,0.21,0.01,0.05,0.67
3050,The Sims 3: High-End Loft Stuff,PC,Electronic Arts,0.01,0.53,0,0.12,0.67
3466,Harvest Moon: The Tale of Two Towns,DS,Natsume,0.27,0.06,0.22,0.03,0.58
3632,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,Activision,0.41,0.11,0,0.04,0.55
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,Electronic Arts,0.5,0,0,0.03,0.53
3973,Babysitting Mama,Wii,505 Games,0.34,0.12,0,0.04,0.5
4194,The Sims 3: Ambitions,PC,Electronic Arts,0,0.29,0,0.18,0.47
4486,Tongari Boushi to Mahou no Otana,DS,Konami Digital Entertainment,0,0,0.44,0,0.44
5062,ZhuZhu Pets: Featuring The Wild Bunch,Wii,Activision,0.32,0.03,0,0.03,0.38
5249,DanceDanceRevolution,Wii,Konami Digital Entertainment,0.29,0.04,0,0.02,0.36
6014,Ace Combat: Joint Assault,PSP,Namco Bandai Games,0.06,0.05,0.15,0.03,0.29
6299,EyePet,PSP,Sony Computer Entertainment,0.02,0.17,0,0.09,0.27
6379,America's Test Kitchen: Let's Get Cooking,DS,Nintendo,0.25,0,0,0.02,0.27
6454,A.C.E.: Another Century's Episode R,PS3,Namco Bandai Games,0,0,0.26,0,0.26
6486,Project Runway,Wii,Atari,0.24,0,0,0.02,0.26
6594,Silent Hunter 5: Battle of the Atlantic,PC,Ubisoft,0,0.21,0,0.05,0.26
6962,Love Plus +,DS,Konami Digital Entertainment,0,0,0.23,0,0.23
7304,Apache: Air Assault,PS3,Activision,0.11,0.07,0,0.03,0.22
7519,DarkStar One: Broken Alliance,X360,Kalypso Media,0.11,0.08,0,0.02,0.2
7654,DanceDanceRevolution,PS3,Konami Digital Entertainment,0.12,0.05,0,0.02,0.2
7962,Farmtopia,DS,505 Games,0.18,0,0,0.01,0.19
8408,Naval Assault: The Killing Tide,X360,505 Games,0.08,0.07,0,0.02,0.17
8447,Apache: Air Assault,X360,Activision,0.12,0.04,0,0.01,0.17
8536,My Baby 3 & Friends,DS,Majesco Entertainment,0.13,0.02,0,0.01,0.16
8608,Scripps Spelling Bee,DS,THQ,0.15,0,0,0.01,0.16
9021,Fast Food Panic,DS,Nobilis,0.13,0,0,0.01,0.14
9314,Imagine: Fashion Stylist,DS,Ubisoft,0.13,0,0,0.01,0.14
9472,Lovely Lisa and Friends,DS,Tomy Corporation,0.12,0,0,0.01,0.13
9519,Farming Simulator 2011,PC,N/A,0,0.13,0,0,0.13
9812,Petz Fantasy: Moonlight Magic,DS,Ubisoft,0.11,0,0,0.01,0.12
10110,Let's Play Garden,DS,Deep Silver,0.11,0,0,0.01,0.11
10616,Machi-Ing Maker 3 x Tousouchuu,PSP,D3Publisher,0,0,0.1,0,0.1
10806,Imagine: Reporter,DS,Ubisoft,0.08,0.01,0,0.01,0.1
10992,I Love Puppies,DS,Destineer,0.09,0,0,0.01,0.09
11209,Busy Scissors,Wii,Little Orbit,0.08,0,0,0,0.09
