Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1671,Pikmin 2,GC,Nintendo,0.48,0.13,0.56,0.03,1.2
2337,Fire Emblem: The Sacred Stones,GBA,Nintendo,0.42,0.16,0.3,0.02,0.89
2370,Metal Gear Ac!d,PSP,Konami Digital Entertainment,0.32,0.26,0.12,0.17,0.88
2815,Full Spectrum Warrior,XB,THQ,0.54,0.16,0,0.03,0.73
3983,Super Robot Taisen MX,PS2,Banpresto,0,0,0.5,0,0.5
4870,SD Gundam G Generation Seed,PS2,Namco Bandai Games,0,0,0.4,0,0.4
5680,Kingdom Under Fire: The Crusaders,XB,Deep Silver,0.24,0.07,0,0.01,0.32
5734,Yu-Gi-Oh! The Dawn of Destiny,XB,Konami Digital Entertainment,0.23,0.07,0,0.01,0.31
6209,RollerCoaster Tycoon 3,PC,Atari,0.01,0.22,0,0.05,0.28
6418,Duel Masters,PS2,Atari,0.13,0.1,0,0.03,0.27
10134,Yu Yu Hakusho: Tournament Tactics,GBA,Atari,0.08,0.03,0,0,0.11
10180,Worms Forts: Under Siege,PS2,Acclaim Entertainment,0.05,0.04,0,0.01,0.11
10489,Rome: Total War,PC,Activision,0,0.08,0,0.02,0.1
11430,Nobunaga's Ambition: Rise to Power,PS2,Tecmo Koei,0,0,0.08,0,0.08
11511,Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,GBA,Nintendo,0,0,0.08,0,0.08
11680,The Lord of the Rings: The Battle for Middle-Earth,PC,Electronic Arts,0.01,0.06,0,0.01,0.08
11694,Stella Deus: The Gate of Eternity,PS2,505 Games,0.04,0.03,0,0.01,0.08
11822,Kessen III,PS2,Tecmo Koei,0.04,0.03,0,0.01,0.07
11830,Wrath Unleashed,PS2,LucasArts,0.04,0.03,0,0.01,0.07
12112,Army Men: RTS,GC,Global Star,0.05,0.01,0,0,0.07
12155,Future Tactics: The Uprising,PS2,Crave Entertainment,0.03,0.03,0,0.01,0.07
12227,Worms Forts: Under Siege,XB,Sega,0.05,0.01,0,0,0.07
12399,Monster Garage,XB,Activision Value,0.05,0.01,0,0,0.06
12552,Zoo Tycoon 2,PC,Microsoft Game Studios,0,0.05,0,0.01,0.06
12814,Amazing Island,GC,Sega,0.04,0.01,0,0,0.06
13141,"Warhammer 40,000: Dawn of War",PC,THQ,0.01,0.03,0,0.01,0.05
13415,Wrath Unleashed,XB,LucasArts,0.03,0.01,0,0,0.05
13625,Port Royale 2,PC,Ascaron Entertainment GmbH,0,0.03,0,0.01,0.04
14418,Knights of Honor,PC,Sunflowers,0,0.02,0,0.01,0.03
14606,Future Tactics: The Uprising,XB,JoWood Productions,0.02,0.01,0,0,0.03
15028,Future Tactics: The Uprising,GC,JoWood Productions,0.02,0,0,0,0.02
15915,Evil Genius,PC,Vivendi Games,0,0.01,0,0,0.02
