Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
52,Grand Theft Auto IV,X360,Take-Two Interactive,6.76,3.1,0.14,1.03,11.02
57,Grand Theft Auto IV,PS3,Take-Two Interactive,4.76,3.76,0.44,1.62,10.57
145,Metal Gear Solid 4: Guns of the Patriots,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
325,LEGO Indiana Jones: The Original Adventures,X360,Activision,2.4,1.03,0,0.36,3.78
395,LEGO Batman: The Videogame,X360,Warner Bros. Interactive Entertainment,2.03,1.03,0,0.32,3.38
426,God of War: Chains of Olympus,PSP,Sony Computer Entertainment,1.48,1.01,0.04,0.66,3.19
437,LEGO Batman: The Videogame,DS,Warner Bros. Interactive Entertainment,1.79,1.06,0,0.29,3.15
459,Kung Fu Panda,X360,Activision,1.91,0.84,0,0.29,3.05
462,Saints Row 2,X360,THQ,1.94,0.8,0.02,0.27,3.03
526,Star Wars: The Force Unleashed,X360,LucasArts,1.74,0.8,0,0.26,2.8
704,Star Wars: The Force Unleashed,PS3,LucasArts,1.01,0.9,0,0.37,2.28
725,LEGO Indiana Jones: The Original Adventures,DS,Activision,1.42,0.61,0,0.21,2.23
842,Dead Space,PS3,Electronic Arts,1.05,0.67,0,0.3,2.02
905,Star Wars: The Force Unleashed,Wii,LucasArts,1.14,0.57,0,0.19,1.91
1061,Saints Row 2,PS3,THQ,0.88,0.54,0.02,0.25,1.69
1081,Star Wars The Clone Wars: Lightsaber Duels,Wii,LucasArts,1.23,0.3,0,0.14,1.68
1153,Far Cry 2,X360,Ubisoft,0.71,0.69,0.02,0.18,1.6
1164,Devil May Cry 4,PS3,Capcom,0.58,0.46,0.34,0.21,1.59
1275,007: Quantum of Solace,X360,Activision,0.82,0.52,0.01,0.14,1.49
1364,Dead Space,X360,Electronic Arts,0.89,0.4,0,0.13,1.42
1385,Far Cry 2,PS3,Ubisoft,0.43,0.7,0.01,0.27,1.4
1414,LEGO Indiana Jones: The Original Adventures,PS2,LucasArts,0.6,0.01,0,0.76,1.37
1449,Devil May Cry 4,X360,Capcom,0.79,0.34,0.08,0.13,1.35
1486,LEGO Batman: The Videogame,PS3,Warner Bros. Interactive Entertainment,0.72,0.42,0,0.19,1.32
1552,Tomb Raider: Underworld,PS3,Eidos Interactive,0.45,0.56,0.05,0.22,1.27
1555,LEGO Batman: The Videogame,PS2,Warner Bros. Interactive Entertainment,0.72,0.03,0,0.52,1.27
1571,Kung Fu Panda,DS,Activision,0.56,0.57,0,0.14,1.26
1586,Star Wars: The Force Unleashed,PS2,LucasArts,0.49,0,0.01,0.75,1.25
1709,LEGO Indiana Jones: The Original Adventures,PSP,LucasArts,0.4,0.49,0,0.29,1.18
1741,007: Quantum of Solace,PS3,Activision,0.43,0.52,0.02,0.2,1.16
1872,Star Wars: The Force Unleashed,PSP,LucasArts,0.43,0.41,0,0.25,1.09
1896,Prince of Persia,PS3,Ubisoft,0.47,0.41,0.03,0.18,1.08
1908,Tomb Raider: Underworld,X360,Eidos Interactive,0.53,0.43,0.01,0.11,1.08
1924,Bully: Scholarship Edition,X360,Take-Two Interactive,0.53,0.4,0.03,0.11,1.07
1954,LEGO Indiana Jones: The Original Adventures,PS3,Activision,0.44,0.44,0,0.18,1.06
1990,Guinness World Records: The Videogame,Wii,Warner Bros. Interactive Entertainment,0.46,0.47,0,0.11,1.04
2044,Prince of Persia,X360,Ubisoft,0.54,0.35,0.02,0.1,1.01
2047,Ninja Gaiden II,X360,Tecmo Koei,0.65,0.22,0.05,0.1,1.01
2180,Ben 10: Alien Force,DS,Koch Media,0.65,0.22,0,0.09,0.95
2259,Kung Fu Panda,Wii,Activision,0.5,0.32,0,0.09,0.92
