Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1712,Mario Tennis,GB,2000,Nintendo,0.5,0.18,0.44,0.06,1.18
1713,Tony Hawk's Pro Skater 2,GBA,2001,Activision,0.85,0.31,0,0.02,1.18
1721,Your Shape: Fitness Evolved 2012,X360,2011,Ubisoft,0.7,0.37,0,0.1,1.17
1732,Cabela's Dangerous Hunts,PS2,2003,Zoo Digital Publishing,0.57,0.45,0,0.15,1.17
1733,Cool Boarders 4,PS,1998,989 Studios,0.65,0.44,0,0.08,1.17
1736,Football Manager 2013,PC,2012,Sega,0,0.95,0,0.22,1.17
1742,EA Sports Active: More Workouts,Wii,2009,Electronic Arts,0.78,0.28,0,0.1,1.16
1761,FIFA Soccer 10,PSP,2009,Electronic Arts,0.15,0.68,0.01,0.32,1.16
1773,Derby Stallion III,SNES,1995,ASCII Entertainment,0,0,1.15,0,1.15
1788,Hot Shots Golf: Out of Bounds,PS3,2007,Sony Computer Entertainment,0.31,0.03,0.76,0.04,1.14
1806,Derby Stallion 99,PS,1999,ASCII Entertainment,0,0,1.06,0.07,1.13
1810,WWE 2K15,PS4,2014,Take-Two Interactive,0.38,0.56,0,0.19,1.13
1813,WWE 2K14,X360,2013,Take-Two Interactive,0.64,0.39,0,0.1,1.13
1831,Worldwide Soccer Manager 2008,PC,2007,Russel,0,1.12,0,0,1.12
1843,NBA Jam Tournament Edition,GEN,1994,Acclaim Entertainment,0.95,0.14,0,0.03,1.11
1854,Triple Play 98,PS,1997,Electronic Arts,0.61,0.42,0,0.07,1.1
1865,NBA Live 2001,PS2,2001,Electronic Arts,0.52,0.4,0.04,0.13,1.1
1876,Skate 2,X360,2009,Electronic Arts,0.82,0.17,0.01,0.09,1.09
1879,NFL 2K1,DC,2000,Sega,1.02,0.05,0,0.02,1.09
1883,Madden NFL 2004,XB,2003,Electronic Arts,1.02,0.02,0,0.05,1.09
1886,Tiger Woods PGA Tour 10,Wii,2009,Electronic Arts,0.61,0.37,0,0.11,1.09
1893,NFL Blitz 2000,PS,1998,Midway Games,0.6,0.41,0,0.07,1.09
1899,The Biggest Loser,Wii,2009,THQ,0.87,0.12,0,0.09,1.08
1900,Fisherman's Bass Club,PS2,2002,Agetec,0.53,0.41,0,0.14,1.08
1905,FIFA Soccer 11,Wii,2010,Electronic Arts,0.26,0.69,0,0.12,1.08
1913,Ready 2 Rumble Boxing,PS,1998,Midway Games,0.6,0.41,0,0.07,1.08
1919,NCAA Football 14,X360,2013,Electronic Arts,1.01,0,0,0.06,1.07
1926,Championship Manager 99/00,PC,1999,Eidos Interactive,0,0.98,0,0.09,1.07
1928,Pro Evolution Soccer 2008,X360,2007,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07
1930,NHL 99,PS,1997,Electronic Arts,0.59,0.4,0,0.07,1.07
1934,World Tour Soccer,PSP,2005,Sony Computer Entertainment,0.1,0.63,0,0.34,1.07
1939,NCAA Football 99,PS,1998,Electronic Arts,0.59,0.4,0,0.07,1.06
1948,Sega Superstars Tennis,Wii,2008,Sega,0.28,0.65,0,0.13,1.06
1949,NBA Street V3,PS2,2005,Electronic Arts,0.52,0.41,0,0.14,1.06
1955,NFL Blitz,N64,1998,Midway Games,1.02,0.04,0,0.01,1.06
1956,NFL Quarterback Club 98,N64,1997,Acclaim Entertainment,1.01,0.05,0,0.01,1.06
1962,Virtua Tennis 3,PS3,2007,Sega,0.23,0.59,0.03,0.22,1.06
1976,Derby Stallion 96,SNES,1996,ASCII Entertainment,0,0,1.04,0.01,1.05
1978,NBA 2K3,PS2,2002,Sega,0.51,0.4,0,0.13,1.05
1981,Dave Mirra Freestyle BMX,PS,2000,Acclaim Entertainment,0.91,0.11,0,0.03,1.05
1991,MVP Baseball 2003,PS2,2003,Electronic Arts,0.51,0.4,0,0.13,1.04
2014,EA Sports UFC,PS4,2014,Electronic Arts,0.46,0.4,0.01,0.17,1.04
2017,Tiger Woods PGA Tour 08,Wii,2007,Electronic Arts,0.94,0.02,0,0.08,1.03
2020,NCAA March Madness 2004,PS2,2003,Electronic Arts,0.5,0.39,0,0.13,1.03
2028,FIFA Soccer 08,Wii,2007,Electronic Arts,0.32,0.59,0.01,0.11,1.02
2039,Madden NFL 07,XB,2006,Electronic Arts,0.97,0.03,0,0.03,1.02
2048,NBA Jam Tournament Edition,SNES,1995,Acclaim Entertainment,0.87,0.12,0,0.02,1.01
2049,Championship Manager 3,PC,2003,Eidos Interactive,0,0.93,0,0.08,1.01
2059,PES 2009: Pro Evolution Soccer,X360,2008,Konami Digital Entertainment,0.13,0.76,0.03,0.09,1
2063,NES Open Tournament Golf,NES,1991,Nintendo,0.41,0.1,0.47,0.02,1
