Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7925,Zumba Fitness Rush,X360,2012,505 Games,0,0.16,0,0.02,0.19
7926,Pro Yaky? Spirits 4,PS2,2007,Konami Digital Entertainment,0,0,0.19,0,0.19
7941,Mathews Bowhunting,Wii,2010,Zoo Games,0.18,0,0,0.01,0.19
7944,Remington Super Slam Hunting: North America,Wii,2010,Mastiff,0.18,0,0,0.01,0.19
7952,Pro Yaky? Spirits 2012,PS3,2012,Konami Digital Entertainment,0,0,0.19,0,0.19
7956,Grand Slam Tennis 2,X360,2012,Electronic Arts,0.1,0.07,0,0.02,0.19
7960,Reel Fishing Paradise 3D,3DS,2011,Marvelous Interactive,0.12,0,0.06,0.01,0.19
7961,NCAA Final Four 2001,PS2,2000,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19
7975,J-League Pro Soccer Club o Tsukurou! 5,PS2,2007,Sega,0,0,0.19,0,0.19
7976,Harry Potter: Quidditch World Cup,XB,2003,Electronic Arts,0.14,0.04,0,0.01,0.19
7987,Tiger Woods PGA Tour 07,XB,2006,Electronic Arts,0.13,0.05,0,0.01,0.19
7992,Cabela's Survival: Shadows of Katmai,X360,2011,Activision,0.14,0.03,0,0.01,0.19
7993,NBA Ballers: Chosen One,X360,2008,Midway Games,0.17,0,0,0.01,0.19
7999,Major League Baseball 2K10,PS3,2010,Take-Two Interactive,0.17,0,0,0.01,0.18
8004,Pure Futbol,X360,2010,Ubisoft,0.08,0.09,0,0.02,0.18
8006,Sports Illustrated for Kids: Football,GBA,2003,BAM! Entertainment,0.13,0.05,0,0,0.18
8013,NBA Live 08,Wii,2007,Electronic Arts,0.17,0,0,0.02,0.18
8017,Reel Fishing II,PS,2000,Victor Interactive,0.1,0.07,0,0.01,0.18
8030,Nep League DS,DS,2007,Jaleco,0,0,0.18,0,0.18
8051,International Superstar Soccer 2000 (JP weekly sales),N64,1999,Konami Digital Entertainment,0,0,0.18,0,0.18
8057,Summer Athletics: The Ultimate Challenge,PS2,2008,DTP Entertainment,0,0,0,0.18,0.18
8069,Mega Man Soccer,SNES,1993,Capcom,0.04,0.01,0.13,0,0.18
8075,FIFA Soccer 07,GC,2006,Electronic Arts,0.14,0.04,0,0,0.18
8084,Pro Yaky? Spirits 2011,PS3,2011,Konami Digital Entertainment,0,0,0.18,0,0.18
8088,Backbreaker,X360,N/A,Unknown,0.17,0,0,0.01,0.18
8096,FIFA Soccer 11,PC,2010,Electronic Arts,0,0.14,0,0.04,0.18
8098,Cabela's Big Game Hunter 2005 Adventures,XB,2004,Activision,0.13,0.04,0,0.01,0.18
8113,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000,Sega,0,0,0.18,0,0.18
8125,Cabela's Legendary Adventures,Wii,2008,Activision,0.17,0,0,0.01,0.18
8130,Tiger Woods PGA Tour 2004,GBA,2003,Electronic Arts,0.13,0.05,0,0,0.18
8136,FIFA 16,PC,2015,Electronic Arts,0.04,0.13,0,0.01,0.18
8142,Pro Evolution Soccer 2013,3DS,2012,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18
8144,FIFA Soccer 2002,GC,2001,Electronic Arts,0.14,0.04,0,0,0.18
8153,Brunswick Circuit Pro Bowling,PS,1998,THQ,0.1,0.07,0,0.01,0.18
8154,Cabela's Dangerous Hunts 2009,PS2,2008,Activision Value,0.09,0.07,0,0.02,0.18
8165,College Hoops 2K7,PS3,2007,Take-Two Interactive,0.16,0,0,0.01,0.18
8166,K-1 World Grand Prix,PS2,2002,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18
8167,Skate it,DS,2008,Electronic Arts,0.14,0.02,0,0.01,0.18
8173,Virtua Tennis,GBA,2002,Atari,0.13,0.05,0,0,0.18
8180,Shawn Johnson Gymnastics,Wii,2010,Zoo Games,0.17,0,0,0.01,0.18
8181,NBA Hoopz,PS2,2001,Midway Games,0.09,0.07,0,0.02,0.18
8185,ESPN X Games Skateboarding,GBA,2001,Konami Digital Entertainment,0.13,0.05,0,0,0.18
8187,Brunswick Cosmic Bowling,Wii,2010,GameMill Entertainment,0.17,0,0,0.01,0.18
8189,Speedball 2100,PS,2000,Empire Interactive,0.1,0.07,0,0.01,0.18
8191,College Hoops 2K8,X360,2007,Take-Two Interactive,0.16,0,0,0.01,0.18
8192,FIFA 17,X360,2016,Electronic Arts,0.03,0.13,0,0.01,0.18
8194,Backyard Basketball,GBA,2004,Atari,0.13,0.05,0,0,0.18
8195,Madden NFL 09,XB,2008,Electronic Arts,0.13,0.04,0,0.01,0.18
8198,Pro Yaky? Spirits 5,PS2,2008,Konami Digital Entertainment,0,0,0.18,0,0.18
8199,NHL 2004,XB,2003,Electronic Arts,0.13,0.04,0,0.01,0.18
