Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14817,Madden NFL 07,GBA,2006,Electronic Arts,0.02,0.01,0,0,0.03
14825,Backyard NFL Football,Wii,2007,Atari,0.02,0,0,0,0.03
14829,Let's Play Ballerina,Wii,2010,Deep Silver,0.02,0,0,0,0.03
14832,River King: Wonderful Journey,PS2,2005,505 Games,0.01,0.01,0,0,0.03
14865,Pro Yakyuu Family Stadium,Wii,2008,Namco Bandai Games,0,0,0.03,0,0.03
14871,Let's Dance with Mel B,Wii,2011,Black Bean Games,0,0.02,0,0,0.03
14877,Pitball,PS,1996,Time Warner Interactive,0.01,0.01,0,0,0.03
14888,Turbo: Super Stunt Squad,WiiU,2013,D3Publisher,0,0.02,0,0,0.03
14894,Bode Miller Alpine Skiing,PS2,2006,Valcon Games,0.01,0.01,0,0,0.03
14911,Derby Time 2006,PSP,2006,Sony Computer Entertainment,0,0,0.03,0,0.03
14915,Chuck E. Cheese's Sports Games,Wii,2011,UFO Interactive,0.02,0,0,0,0.02
14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005,Konami Digital Entertainment,0,0,0.02,0,0.02
14953,Virtua Tennis: World Tour (jp sales),PSP,2005,Sega,0,0,0.02,0,0.02
14960,NBA Starting Five,XB,2002,Konami Digital Entertainment,0.02,0.01,0,0,0.02
14985,Rapala for Kinect,X360,2011,Activision,0,0.02,0,0,0.02
14986,Rugby Challenge 3,X360,2016,Alternative Software,0,0.02,0,0,0.02
14991,AMF Xtreme Bowling,PS2,2006,Mastertronic,0.01,0.01,0,0,0.02
15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Hudson Soft,0,0,0.02,0,0.02
15031,Backyard NFL Football,DS,2007,Atari,0.02,0,0,0,0.02
15037,PDC World Championship Darts: Pro Tour,X360,2010,O-Games,0,0.02,0,0,0.02
15040,Major Dream: Major DS Dream Baseball,DS,2008,Takara Tomy,0,0,0.02,0,0.02
15077,Bottom of the 9th '97,PS,1997,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15086,G1 Jockey Wii,Wii,2007,Tecmo Koei,0,0.01,0.02,0,0.02
15096,Toxic Grind,XB,2002,THQ,0.02,0,0,0,0.02
15121,Pro Fishing Challenge,XB,2004,Atlus,0.02,0,0,0,0.02
15129,Jitsumei Jikkyou Keiba Dream Classic 2002,PS2,2002,Namco Bandai Games,0,0,0.02,0,0.02
15136,RedCard 20-03,GC,2002,Midway Games,0.02,0,0,0,0.02
15152,NFL Blitz Pro,GC,2003,Midway Games,0.02,0,0,0,0.02
15153,Rocket League,PC,2016,505 Games,0.01,0.01,0,0,0.02
15154,Balls of Fury,Wii,2007,Zoo Digital Publishing,0.02,0,0,0,0.02
15156,Rugby World Cup 2015,XOne,2015,Ubisoft,0,0.02,0,0,0.02
15161,SBK: Snowboard Kids,DS,2005,Rising Star Games,0.02,0,0,0,0.02
15167,Evolution Snowboarding,PS2,2002,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15207,Turbo: Super Stunt Squad,PS3,2013,D3Publisher,0,0.02,0,0,0.02
15208,FIFA Soccer 09,PC,2008,Electronic Arts,0,0.02,0,0,0.02
15210,Ballblazer Champions,PS,1997,CTO SpA,0.01,0.01,0,0,0.02
15213,Winter Sports 2011,X360,2011,DTP Entertainment,0,0.02,0,0,0.02
15224,Tennis no Oji-Sama: Driving Smash! Side King,DS,2008,Konami Digital Entertainment,0,0,0.02,0,0.02
15229,Triple Crown Championship Snowboarding,Wii,2010,Destineer,0.02,0,0,0,0.02
15259,Pebble Beach Golf Links,SAT,1994,Sega,0,0,0.02,0,0.02
15264,Mario Tennis,3DS,N/A,N/A,0,0,0.02,0,0.02
15287,Don Bradman Cricket 14,PS3,2014,Tru Blu Entertainment,0,0.02,0,0,0.02
15322,Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003,Aspyr,0.01,0.01,0,0,0.02
15348,Casper's Scare School: Spooky Sports Day,Wii,2009,Blast! Entertainment Ltd,0.02,0,0,0,0.02
15351,Disney Sports Football,GBA,2002,Unknown,0.01,0.01,0,0,0.02
15363,Polar Bowler,DS,2008,Mumbo Jumbo,0.02,0,0,0,0.02
15375,Super Bowling,N64,1999,Athena,0.02,0,0,0,0.02
15404,ESPN MLS ExtraTime 2002,GC,2002,Konami Digital Entertainment,0.02,0,0,0,0.02
15405,Winning Post 7: Maximum 2007,PS2,2007,Tecmo Koei,0,0,0.02,0,0.02
15414,Backyard Baseball '09,PS2,2008,Atari,0.01,0.01,0,0,0.02
