Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
16029,Ten Pin Alley 2,GBA,2004,XS Games,0.01,0,0,0,0.01
16040,WRC 5: FIA World Rally Championship,XOne,2015,Bigben Interactive,0,0.01,0,0,0.01
16058,Winning Post 7 Maximum 2008,PS2,2008,Tecmo Koei,0,0,0.01,0,0.01
16060,PDC World Championship Darts 2008,PSP,N/A,Oxygen Interactive,0.01,0,0,0,0.01
16065,Turbo: Super Stunt Squad,X360,2013,D3Publisher,0,0.01,0,0,0.01
16079,Fab 5 Soccer,DS,2008,Destineer,0.01,0,0,0,0.01
16083,Virtua Tennis 3,PC,2007,Sega,0,0.01,0,0,0.01
16084,Pro Angler Moves,PS3,2012,"Interworks Unlimited, Inc.",0.01,0,0,0,0.01
16090,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Takara Tomy,0,0,0.01,0,0.01
16116,Winning Post 7 Maximum 2008,PS3,2008,Tecmo Koei,0,0,0.01,0,0.01
16121,Football Manager 2005,PC,2004,Sega,0,0.01,0,0,0.01
16130,Madden NFL 13,PS3,2012,Electronic Arts,0,0.01,0,0,0.01
16141,WTA Tour Tennis,XB,2002,Konami Digital Entertainment,0.01,0,0,0,0.01
16145,WSC REAL 09: World Snooker Championship,PS3,2009,Deep Silver,0,0.01,0,0,0.01
16165,Tiger Woods PGA Tour 2005,PC,2004,Electronic Arts,0,0.01,0,0,0.01
16182,Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006,Sega,0,0,0.01,0,0.01
16221,Family Jockey,Wii,2008,Namco Bandai Games,0,0,0.01,0,0.01
16229,Victory Spike,PS,1996,Imagineer,0,0,0.01,0,0.01
16261,Championship Manager 2010,PC,2009,Eidos Interactive,0,0.01,0,0,0.01
16295,Surf's Up,GC,2007,Ubisoft,0.01,0,0,0,0.01
16354,World Snooker Challenge 2005,PSP,2005,Sega,0,0.01,0,0,0.01
16356,G1 Jockey 4 2008,PS3,2008,Tecmo Koei,0,0.01,0,0,0.01
16362,NHL 2K7,XB,2006,Take-Two Interactive,0.01,0,0,0,0.01
16388,John Daly's ProStroke Golf,X360,2010,O-Games,0.01,0,0,0,0.01
16392,WSC REAL 09: World Snooker Championship,X360,2009,Deep Silver,0,0.01,0,0,0.01
16393,World Snooker Championship 2007,X360,2007,Sega,0,0.01,0,0,0.01
16394,Handball 16,X360,2015,Bigben Interactive,0,0.01,0,0,0.01
16398,LMA Manager 2007,X360,2006,Codemasters,0,0.01,0,0,0.01
16403,Pro Evolution Soccer 2010,PC,2009,Konami Digital Entertainment,0,0.01,0,0,0.01
16421,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",DS,2009,Konami Digital Entertainment,0,0,0.01,0,0.01
16423,Winning Eleven: Pro Evolution Soccer 2007,PC,2006,Konami Digital Entertainment,0,0.01,0,0,0.01
16429,ESPN NBA 2Night 2002,XB,2002,Konami Digital Entertainment,0.01,0,0,0,0.01
16440,The Cages: Pro Style Batting Practice,Wii,2010,Konami Digital Entertainment,0.01,0,0,0,0.01
16444,G1 Jockey 4 2007,PS2,2007,Tecmo Koei,0,0,0.01,0,0.01
16448,Wade Hixton's Counter Punch,GBA,2004,"Destination Software, Inc",0.01,0,0,0,0.01
16462,Rugby World Cup 2015,PC,2015,Ubisoft,0,0.01,0,0,0.01
16464,Razor Freestyle Scooter,GBA,2001,Ubisoft,0.01,0,0,0,0.01
16465,Outdoors Unleashed: Alaska 3D,3DS,2011,Mastiff,0.01,0,0,0,0.01
16494,Summer Athletics,PC,2008,DTP Entertainment,0,0.01,0,0,0.01
16547,Imagine Figure Skater (JP sales),DS,2007,Ubisoft,0,0,0.01,0,0.01
16561,Pro Evolution Soccer 2008,PC,2007,Konami Digital Entertainment,0,0.01,0,0,0.01
16579,Rugby Challenge 3,XOne,2016,Alternative Software,0,0.01,0,0,0.01
16581,Outdoors Unleashed: Africa 3D,3DS,2011,Mastiff,0.01,0,0,0,0.01
16582,PGA European Tour,N64,2000,Infogrames,0.01,0,0,0,0.01
16584,Fit & Fun,Wii,2011,Unknown,0,0.01,0,0,0.01
16590,Mezase!! Tsuri Master DS,DS,2009,Hudson Soft,0,0,0.01,0,0.01
