Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2323,NBA Live 2005,XB,2004,Electronic Arts,0.81,0.05,0,0.04,0.9
2324,Harry Potter: Quidditch World Cup,PS2,2003,Electronic Arts,0.44,0.34,0,0.11,0.9
2325,The Biggest Loser: Ultimate Workout,X360,2010,THQ,0.73,0.1,0,0.06,0.9
2329,Madden NFL 08,Wii,2007,Electronic Arts,0.82,0.01,0,0.07,0.89
2330,Blitz: The League,PS2,2005,Unknown,0.74,0.03,0,0.12,0.89
2334,Tiger Woods PGA Tour 06,PS2,2005,Electronic Arts,0.74,0.03,0,0.12,0.89
2343,NFL 2K2,PS2,2001,Sega,0.44,0.34,0,0.11,0.89
2344,EA Sports UFC 2,PS4,2016,Electronic Arts,0.28,0.47,0,0.14,0.89
2350,Wii Fit U,WiiU,2013,Nintendo,0.39,0.24,0.21,0.06,0.89
2353,MLB 2001,PS,2000,Sony Computer Entertainment,0.49,0.34,0,0.06,0.89
2373,ESPN NHL 2K5,PS2,2004,Global Star,0.43,0.33,0,0.11,0.88
2379,NBA 2K14,XOne,2013,Take-Two Interactive,0.7,0.11,0,0.06,0.87
2381,Derby Stallion II,SNES,1994,ASCII Entertainment,0,0,0.87,0,0.87
2382,Gold's Gym: Dance Workout,Wii,2010,Ubisoft,0.71,0.11,0,0.06,0.87
2391,NFL GameDay '97,PS,1996,Sony Computer Entertainment,0.48,0.33,0,0.06,0.87
2392,Beijing 2008,PS3,2008,Sega,0.14,0.54,0.01,0.18,0.87
2394,Tony Hawk's Project 8,PS2,2006,Activision,0.72,0.03,0,0.12,0.87
2396,NHL 2000,PS,1998,Electronic Arts,0.48,0.33,0,0.06,0.87
2403,Triple Play 2002,PS2,2002,Electronic Arts,0.43,0.33,0,0.11,0.87
2413,Winning Eleven: Pro Evolution Soccer 2007,PSP,2006,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
2421,Madden Football 64,N64,1997,Electronic Arts,0.81,0.04,0,0.01,0.86
2422,MLB 99,PS,1998,Sony Computer Entertainment,0.48,0.32,0,0.06,0.86
2426,2010 FIFA World Cup South Africa,X360,2010,Electronic Arts,0.32,0.43,0.02,0.09,0.86
2430,Skate 2,PS3,2009,Electronic Arts,0.46,0.26,0.01,0.12,0.85
2431,FIFA Soccer 08,DS,2007,Electronic Arts,0.1,0.65,0,0.11,0.85
2434,Madden NFL 09 All-Play,Wii,2008,Electronic Arts,0.78,0.01,0,0.07,0.85
2435,NBA 2K8,X360,2007,Take-Two Interactive,0.79,0,0,0.07,0.85
2438,Tiger Woods PGA Tour 2005,XB,2004,Electronic Arts,0.64,0.18,0,0.03,0.85
2445,WWE 2K15,PS3,2014,Take-Two Interactive,0.36,0.35,0,0.14,0.85
2448,NFL GameDay,PS,1995,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85
2457,Tiger Woods PGA Tour 11,PS3,2010,Electronic Arts,0.37,0.34,0,0.13,0.84
2460,NBA 2K10,PS3,2009,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2464,NCAA Football 11,PS3,2010,Electronic Arts,0.79,0,0,0.06,0.84
2470,Rocket Power: Team Rocket Rescue,PS,2001,THQ,0.47,0.32,0,0.05,0.84
2475,ESPN College Hoops 2K5,PS2,2004,Sega,0.41,0.32,0,0.11,0.84
2477,FIFA 15,PSV,2014,Electronic Arts,0.13,0.48,0.04,0.19,0.84
2486,Madden NFL 07,PSP,N/A,Unknown,0.77,0.03,0,0.04,0.83
2489,FIFA Soccer World Championship,PS2,2000,Electronic Arts,0.27,0.21,0.28,0.07,0.83
2495,NCAA Football 12,PS3,2011,Electronic Arts,0.78,0,0,0.05,0.83
2499,MLB SlugFest 20-03,PS2,N/A,Unknown,0.41,0.32,0,0.11,0.83
2505,Deca Sports 2,Wii,2009,Hudson Soft,0.33,0.34,0.09,0.07,0.82
2507,Madden NFL 17,XOne,2016,Electronic Arts,0.72,0.02,0,0.09,0.82
2508,Tony Hawk's Underground 2 Remix,PSP,2005,Activision,0.46,0.21,0,0.15,0.82
2509,Tony Hawk's Pro Skater 3,GC,2001,Activision,0.64,0.17,0,0.02,0.82
2517,Amped: Freestyle Snowboarding,XB,2001,Microsoft Game Studios,0.69,0.11,0,0.02,0.82
2525,Madden NFL 16,PS3,2015,Electronic Arts,0.56,0.11,0,0.15,0.82
2530,Shaun White Snowboarding,X360,N/A,Ubisoft,0.48,0.26,0,0.08,0.82
2531,Madden NFL 25,PS4,2013,Electronic Arts,0.62,0.13,0,0.07,0.82
2541,EA Sports Active NFL Training Camp,Wii,2010,Electronic Arts,0.77,0,0,0.05,0.81
2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999,Konami Digital Entertainment,0,0,0.76,0.05,0.81
