Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14182,Women's Volleyball Championship,PS2,2007,Spike,0,0,0.03,0,0.03
14184,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Wii,2007,Konami Digital Entertainment,0,0,0.03,0,0.03
14195,Cabela's Outdoor Adventures,GC,2005,Activision,0.03,0.01,0,0,0.03
14197,Backyard NFL Football 2006,GBA,2005,Atari,0.02,0.01,0,0,0.03
14204,Dead or Alive Xtreme 3: Venus,PSV,2016,Tecmo Koei,0,0,0.03,0,0.03
14211,Super Dodgeball Brawlers (jp sales),DS,2008,Arc System Works,0,0,0.03,0,0.03
14219,3D Baseball,PS,1996,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14231,Angler's Club: Ultimate Bass Fishing 3D,3DS,2011,D3Publisher,0,0.03,0,0,0.03
14240,Summer Athletics: The Ultimate Challenge,X360,2008,DTP Entertainment,0.02,0.01,0,0,0.03
14254,FIFA World Cup: Germany 2006,GBA,2006,Electronic Arts,0.02,0.01,0,0,0.03
14272,River King: Mystic Valley (jp sales),DS,2007,Rising Star Games,0,0,0.03,0,0.03
14273,Winning Post World,PS2,2009,Tecmo Koei,0,0,0.03,0,0.03
14281,Disney Sports Soccer,GC,2002,Konami Digital Entertainment,0.03,0.01,0,0,0.03
14301,Elf Bowling 1 & 2,GBA,2005,Ignition Entertainment,0.02,0.01,0,0,0.03
14335,Underground Pool,DS,2007,UFO Interactive,0.03,0,0,0,0.03
14341,River City Super Sports Challenge,DS,2010,Arc System Works,0.01,0,0.02,0,0.03
14350,Pro Yakyuu Spirits 5 Kanzenban,PS3,2008,Konami Digital Entertainment,0,0,0.03,0,0.03
14378,Hajime no Ippo: The Fighting! (2014),PS3,2014,Namco Bandai Games,0,0,0.03,0,0.03
14410,Shaun White Skateboarding,PC,2010,Ubisoft,0,0.03,0,0.01,0.03
14414,NBA 2K13,PC,2012,Take-Two Interactive,0,0.02,0,0,0.03
14417,Winning Post 7 2009,PSP,2009,Tecmo Koei,0,0,0.03,0,0.03
14429,World Sports Competition,PS3,2009,Hudson Soft,0.02,0,0,0.01,0.03
14433,Sunny Garcia Surfing,PS2,2001,Ubisoft,0.02,0.01,0,0,0.03
14451,Go! Go! Hypergrind,GC,2003,Atlus,0.02,0.01,0,0,0.03
14471,Nettou! Powerful Koushien,DS,2010,Konami Digital Entertainment,0,0,0.03,0,0.03
14481,Minna no Golf Jou Vol.1,PSP,2007,Sony Computer Entertainment,0,0,0.03,0,0.03
14497,Big Mountain 2000,N64,1998,Imagineer,0.02,0.01,0,0,0.03
14539,Street Jam Basketball,GBA,2004,Zoo Digital Publishing,0.02,0.01,0,0,0.03
14547,Virtual Pool: Tournament Edition,XB,2005,Global Star,0.02,0.01,0,0,0.03
14554,Let's Dance with Mel B,PS3,2011,Black Bean Games,0,0.02,0,0.01,0.03
14558,Pro Cycling Manager 2016,PC,2016,Focus Home Interactive,0,0.03,0,0,0.03
14567,Real World Golf,XB,2006,Mad Catz,0.02,0.01,0,0,0.03
14576,NBA 08,PSP,2007,Sony Computer Entertainment,0.03,0,0,0,0.03
14594,Rugby League Live,PS3,2010,Home Entertainment Suppliers,0,0.02,0,0.01,0.03
14607,Power Poke Dash,GBA,2006,Konami Digital Entertainment,0,0,0.03,0,0.03
14623,101-in-1 Sports Party Megamix,Wii,2010,Nordcurrent,0.02,0,0,0,0.03
14629,Calcio Bit,GBA,2006,Nintendo,0,0,0.03,0,0.03
14655,Rugby League Live,X360,2010,Home Entertainment Suppliers,0,0.02,0,0,0.03
14671,ESPN Winter X Games: Snowboarding 2002,XB,2002,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14708,Disney Sports Soccer,GBA,2002,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14719,Pro Cast Sports Fishing,XB,2003,Capcom,0.02,0.01,0,0,0.03
14727,NBA 2K7,XB,2006,Take-Two Interactive,0.02,0.01,0,0,0.03
14734,Dave Mirra Freestyle BMX 3,GBA,2002,Acclaim Entertainment,0.02,0.01,0,0,0.03
14741,Pro Evolution Soccer 2017,XOne,2016,Konami Digital Entertainment,0,0.02,0,0,0.03
14759,The Perfect Golf,PS,1995,Seta Corporation,0,0,0.03,0,0.03
14763,The Golf Club,XOne,2014,Unknown,0.02,0,0,0,0.03
14792,NHL 07,XB,2006,Electronic Arts,0.02,0.01,0,0,0.03
14801,Archer Maclean Presents: Pool Paradise,GC,2004,Ignition Entertainment,0.02,0.01,0,0,0.03
14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007,Marvelous Interactive,0,0,0.03,0,0.03
14810,Captain Tsubasa J: The Way to World Youth,SNES,1995,Namco Bandai Games,0,0,0.03,0,0.03
