Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10089,Super Swing Golf Season 2,Wii,2007,Rising Star Games,0.08,0,0.03,0.01,0.11
10091,Jikkyou Powerful Pro Yakyuu '95,PS,1994,Konami Digital Entertainment,0,0,0.11,0.01,0.11
10104,Vacation Sports,Wii,2009,Ubisoft,0.1,0.01,0,0.01,0.11
10106,PDC World Championship Darts: Pro Tour,Wii,2010,O-Games,0,0.1,0,0.01,0.11
10108,Surf's Up,PSP,2007,Ubisoft,0.02,0.06,0,0.03,0.11
10111,NHL Hitz 20-03,XB,2002,Midway Games,0.08,0.02,0,0,0.11
10119,John Daly's ProStroke Golf,PS3,2010,O-Games,0.09,0.02,0,0.01,0.11
10120,Pro Yaky? Spirits 5,PS3,2008,Konami Digital Entertainment,0,0,0.11,0,0.11
10130,J-League Winning Eleven 9: Asia Championship,PS2,2005,Konami Digital Entertainment,0,0,0.11,0,0.11
10135,Home Run King,GC,2002,Sega,0.09,0.02,0,0,0.11
10142,MLB Power Pros,PS2,2007,Konami Digital Entertainment,0,0,0.11,0,0.11
10158,Jikkyou Powerful Pro Baseball 2016,PS3,2016,Konami Digital Entertainment,0,0,0.11,0,0.11
10173,ESPN NHL Hockey,XB,2003,Sega,0.08,0.02,0,0,0.11
10183,Smash Court Tennis 3,X360,2007,Atari,0.08,0.02,0,0.01,0.11
10186,DualPenSports,3DS,2011,Namco Bandai Games,0.05,0.05,0,0.01,0.11
10191,Disney's Extreme Skate Adventure,XB,2003,Activision,0.08,0.02,0,0,0.11
10218,Snowboard Kids 2,N64,1999,Atlus,0.09,0.02,0,0,0.11
10239,Top Angler: Real Bass Fishing,PS2,2002,Xicat Interactive,0.05,0.04,0,0.01,0.11
10241,Michael Phelps: Push the Limit,X360,2011,505 Games,0.09,0.01,0,0.01,0.11
10255,Outlaw Golf: Nine Holes of Christmas,XB,2002,Simon & Schuster Interactive,0.08,0.02,0,0,0.11
10256,NHL Rivals 2004,XB,2003,Microsoft Game Studios,0.08,0.02,0,0,0.11
10261,Classic Road,SNES,1993,Victor Interactive,0,0,0.11,0,0.11
10272,Backyard Baseball '10,Wii,2009,Atari,0.1,0,0,0.01,0.11
10282,Real World Golf,PS2,2005,Valcon Games,0.05,0.04,0,0.01,0.11
10283,Winter Heat,SAT,1996,Sega,0,0,0.11,0,0.11
10288,Deca Sports DS,DS,2009,Hudson Soft,0.08,0.02,0,0.01,0.11
10290,BMX XXX,XB,2002,Acclaim Entertainment,0.08,0.02,0,0,0.11
10293,Backyard NFL Football '10,X360,2009,Atari,0.1,0,0,0.01,0.11
10297,Rocky Balboa,PSP,2007,Ubisoft,0.01,0.09,0,0.01,0.11
10312,Rugby 15,PS4,2015,Bigben Interactive,0.03,0.06,0,0.02,0.11
10334,The BIGS,PSP,2007,Take-Two Interactive,0.1,0,0,0.01,0.11
10340,Goal Storm '97,PS,1996,Konami Digital Entertainment,0.01,0,0.09,0.01,0.11
10345,Tournament Pool,Wii,2009,Destineer,0.1,0,0,0.01,0.11
10346,Cabela's North American Adventures,X360,2010,Activision,0.1,0,0,0.01,0.11
10351,Black Bass with Blue Marlin,PS,1999,Starfish,0.06,0.04,0,0.01,0.11
10354,Hyper Formation Soccer,PS,1995,Human Entertainment,0,0,0.1,0.01,0.11
10355,Tiger Woods PGA Tour 06,GC,2005,Electronic Arts,0.08,0.02,0,0,0.11
10363,FIFA World Cup Germany 2006,PSP,2006,Electronic Arts,0.1,0,0,0.01,0.11
10369,Big League Sports: Summer,DS,2009,Activision,0.1,0,0,0.01,0.11
10373,Pro Yakyuu Team o Tsukurou! 2,DS,2009,Sega,0,0,0.11,0,0.11
10397,Kuroko's Basketball: Miracle Game,PSP,2012,Namco Bandai Games,0,0,0.11,0,0.11
10399,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006,Konami Digital Entertainment,0,0,0.11,0,0.11
10413,Cabela's Dangerous Hunts 2,XB,2005,Activision,0.08,0.02,0,0,0.11
10415,Champion Jockey: G1 Jockey & Gallop Racer,Wii,2011,Tecmo Koei,0.05,0.04,0.01,0.01,0.11
10417,Brunswick Circuit Pro Bowling 2,PS,2000,THQ,0.06,0.04,0,0.01,0.11
10419,Winning Eleven: Pro Evolution Soccer 2007,X360,2006,Konami Digital Entertainment,0.09,0,0,0.01,0.1
10423,Power Pocket Koushien,DS,2005,Konami Digital Entertainment,0,0,0.1,0,0.1
10424,Gravity Games Bike: Street Vert Dirt,PS2,2002,Midway Games,0.05,0.04,0,0.01,0.1
10426,Pro Yaky? Spirits 2010,PS2,2010,Konami Digital Entertainment,0,0,0.1,0,0.1
10431,Top Spin,PS2,2005,Take-Two Interactive,0.05,0.04,0,0.01,0.1
