Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2029,Naruto: Clash of Ninja Revolution,Wii,2007,0.45,0.46,0,0.11,1.02
2986,Naruto: Clash of Ninja,GC,2003,0.53,0.14,0,0.02,0.68
4467,Naruto: Gekito Ninja Taisen! 3,GC,2004,0,0,0.43,0.01,0.44
4899,Naruto: Clash of Ninja Revolution 2,Wii,2008,0.34,0.02,0,0.03,0.39
5542,Naruto: Gekito Ninja Taisen! 4,GC,2005,0,0,0.32,0.01,0.33
5571,Shin Nippon Pro Wrestling: Toukon Retsuden,PS,1995,0,0,0.3,0.02,0.33
6272,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996,0,0,0.26,0.02,0.27
7088,Naruto: Ninja Council 2 European Version,DS,2005,0,0,0.23,0,0.23
7125,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,1998,0,0,0.21,0.01,0.23
7383,Naruto: Clash of Ninja (JP sales),GC,2003,0,0,0.21,0.01,0.21
