Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
577,Midnight Club: Street Racing,PS2,Take-Two Interactive,2,0.47,0.02,0.14,2.63
961,Crazy Taxi,DC,Sega,1.1,0.51,0.12,0.08,1.81
1187,Smuggler's Run,PS2,Take-Two Interactive,0.77,0.6,0,0.2,1.56
1255,Tokyo Xtreme Racer Zero,PS2,Crave Entertainment,0.66,0.52,0.15,0.17,1.5
1996,ATV: Quad Power Racing,PS,Acclaim Entertainment,0.58,0.39,0,0.07,1.04
2062,Excitebike 64,N64,Nintendo,0.65,0.15,0.19,0.01,1
2284,Colin McRae Rally 2.0,PS,Codemasters,0.02,0.8,0.02,0.07,0.91
2540,NASCAR 2001,PS,Electronic Arts,0.45,0.31,0,0.05,0.81
2873,Jeremy McGrath Supercross 2000,PS,Acclaim Entertainment,0.4,0.27,0,0.05,0.71
2929,NASCAR 2001,PS2,Electronic Arts,0.34,0.27,0,0.09,0.7
3362,Mickey's Speedway USA,N64,Nintendo,0.37,0.08,0.14,0.01,0.6
3588,NASCAR Rumble,PS,Electronic Arts,0.31,0.21,0,0.04,0.56
3770,007 Racing,PS,Electronic Arts,0.3,0.2,0,0.03,0.53
4287,Star Wars: Demolition,PS,Activision,0.25,0.17,0,0.03,0.46
4399,Walt Disney World Quest: Magical Racing Tour,PS,Eidos Interactive,0.25,0.17,0,0.03,0.45
4894,NASCAR Heat,PS,Hasbro Interactive,0.22,0.15,0,0.03,0.39
5055,Moto Racer World Tour,PS,Sony Computer Entertainment,0.21,0.14,0,0.02,0.38
6076,Looney Tunes Racing,PS,Infogrames,0.16,0.11,0,0.02,0.29
6359,MotoGP,PS2,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27
6548,McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment,0.14,0.1,0,0.02,0.26
6735,F1 2000,PS,Electronic Arts,0.14,0.09,0,0.02,0.25
7347,Wild Wild Racing,PS2,Interplay,0.1,0.08,0,0.03,0.21
7416,Cruis'n Exotica,N64,Midway Games,0.17,0.04,0,0,0.21
7622,South Park Rally,N64,Acclaim Entertainment,0.16,0.04,0,0,0.2
7624,San Francisco Rush 2049,N64,Midway Games,0.16,0.04,0,0,0.2
8022,Driving Emotion Type-S,PS2,Electronic Arts,0.04,0.03,0.11,0.01,0.18
8410,RC Revenge Pro,PS2,Acclaim Entertainment,0.08,0.06,0,0.02,0.17
8490,F1 Championship Season 2000,PS2,Electronic Arts,0.06,0.05,0.03,0.02,0.16
8588,Hydro Thunder,N64,Midway Games,0.13,0.03,0,0,0.16
8713,Polaris SnoCross,PS,Vatical Entertainment,0.09,0.06,0,0.01,0.16
9126,Destruction Derby Raw,PS,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
9557,Sega GT,DC,Sega,0,0,0.13,0,0.13
9934,Mobil 1 Rally Championship,PS,Electronic Arts,0.07,0.04,0,0.01,0.12
10009,F1 Racing Championship,PS,Video System,0.06,0.04,0,0.01,0.11
10224,Vigilante 8: 2nd Offense,N64,Activision,0.09,0.02,0,0,0.11
10314,FoxKids.com Micro Maniacs Racing,PS,Codemasters,0.06,0.04,0,0.01,0.11
10471,Mickey's Speedway USA (weekly JP sales),N64,Nintendo,0,0,0.1,0,0.1
10637,Indy Racing 2000,N64,Infogrames,0.08,0.02,0,0,0.1
11189,Rollcage Stage II,PS,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09
11612,Gadget Racers,PS2,Midas Interactive Entertainment,0.04,0.03,0,0.01,0.08
12517,Polaris SnoCross,N64,Vatical Entertainment,0.05,0.01,0,0,0.06
13067,Arthur! Ready to Race,PS,The Learning Company,0.03,0.02,0,0,0.05
14624,Roadsters,PS,Titus,0.02,0.01,0,0,0.03
